"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"31968",31968,"ce3b443b-7b04-47bd-b3e3-3460c41e0e5b","ce3b443b-7b04-47bd-b3e3-3460c41e0e5b","Fagge","Kano","Northwest",221,"12.0204897 8.53295236 517.4000244140625 5.0","1293830035544.jpg","kano_fagge","1293830035544.jpg","Tap",NA,NA,"outlet","Igbe/Hausa","Sabon Gari West","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"31969",31969,"42828e07-a84f-4d18-a73c-9022790221fa","42828e07-a84f-4d18-a73c-9022790221fa","Fagge","Kano","Northwest",221,"12.01111555 8.52541621 499.8999938964844 5.0",NA,"kano_fagge",NA,"Unimproved Well",NA,"protected_dug_well","water_source","Hausa","Fagge. D2","No","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"31970",31970,"21a1034c-1db4-438b-8e68-ccefbb18b6e5","21a1034c-1db4-438b-8e68-ccefbb18b6e5","Fagge","Kano","Northwest",221,"12.02048362 8.53399683 495.20001220703125 5.0",NA,"kano_fagge",NA,"Tap",NA,NA,"outlet","IGBO","SABON GARI WEST","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"31971",31971,"30b966ad-a1de-4d64-a28f-c692c3762f8a","30b966ad-a1de-4d64-a28f-c692c3762f8a","Fagge","Kano","Northwest",221,"12.01249638 8.52529693 515.5999755859375 5.0",NA,"kano_fagge",NA,"Borehole",NA,"borehole_tube_well","water_source","Hausa","Fagge d2","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"31972",31972,"835d9a17-f38c-46af-a800-e674ae5bf797","835d9a17-f38c-46af-a800-e674ae5bf797","Fagge","Kano","Northwest",221,"12.02672766 8.52675135 483.20001220703125 5.0","1293747327517.jpg","kano_fagge","1293747327517.jpg","Tap",NA,NA,"outlet","Igbo/Hausa.","Fagge d2","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"31973",31973,"bd414da5-12e6-4164-8c8b-200ec2a73bee","bd414da5-12e6-4164-8c8b-200ec2a73bee","Fagge","Kano","Northwest",221,"12.01257593 8.52692657 485.1000061035156 5.0","1293813268230.jpg","kano_fagge","1293813268230.jpg","Borehole",NA,"borehole_tube_well","water_source","Hausa","Fagge d2","Yes",NA,"No","Poorly Constructed","Yes","Stand Alone Water Point"
"31974",31974,"e9e9bd6f-ec01-4e0c-bf70-28b4507df882","e9e9bd6f-ec01-4e0c-bf70-28b4507df882","Fagge","Kano","Northwest",221,"12.019557 8.54381679 492.70001220703125 5.0","1293908470839.jpg","kano_fagge","1293908470839.jpg","Tap",NA,NA,"outlet","Eldradow Quarters","Sabon/Gari West","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"31975",31975,"ea2d9adb-de18-4b98-b84c-5a96f0d0bd06","ea2d9adb-de18-4b98-b84c-5a96f0d0bd06","Fagge","Kano","Northwest",221,"12.02654112 8.5252263 503.79998779296875 5.0",NA,"kano_fagge",NA,"Tap",NA,NA,"outlet","HAUSA/IGBOg","FAGGE D2","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"31976",31976,"a00d1cdf-429e-4a53-bfd4-1557856aae53","a00d1cdf-429e-4a53-bfd4-1557856aae53","Fagge","Kano","Northwest",221,"12.02344984 8.54021212 496.79998779296875 5.0","1294255212476.jpg","kano_fagge","1294255212476.jpg","Tap",NA,"borehole_tube_well","water_source","
Mixed","S/G East","Yes","Diesel","Yes","Functional","Yes","Stand Alone Water Point"
"31977",31977,"85058a6d-80c8-42cb-9088-2b66839a5cc2","85058a6d-80c8-42cb-9088-2b66839a5cc2","Fagge","Kano","Northwest",221,"12.01909884 8.53256287 491.6000061035156 5.0",NA,"kano_fagge",NA,"Tap",NA,NA,"outlet","MIXED","SABON GARI WEST","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
