"","X","X.1","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn","sector"
"12021",12021,12021,"0ab31827-f00d-4069-bfae-c8b4a01bd244","dutsin_ma","katsina","northwest","12.4509229 7.61443009 576.7999877929688 5.0","Badole Primary School","primary_only","katsina_dutsin_ma",166,"1343662495451.jpg","0ab31827-f00d-4069-bfae-c8b4a01bd244","primary_only","1343662495451.jpg",3,"formal_educ",FALSE,FALSE,NA,0,NA,NA,TRUE,FALSE,3,1.97169811320755,TRUE,FALSE,157.5,FALSE,2,FALSE,FALSE,FALSE,FALSE,157.5,FALSE,FALSE,FALSE,TRUE,15,Inf,105,Inf,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"education"
"12022",12022,12022,"20ee4d9c-b6ec-4a26-8a04-002ff2fa2aec","dutsin_ma","katsina","northwest","12.45289087 7.46016873 552.2000122070313 5.0","Ruwandorowa Pri sch","primary_only","katsina_dutsin_ma",166,"1343472310156.jpg","20ee4d9c-b6ec-4a26-8a04-002ff2fa2aec","primary_only","1343472310156.jpg",3,"formal_educ",FALSE,TRUE,0,2,NA,NA,TRUE,FALSE,0,1,TRUE,FALSE,100,FALSE,0,TRUE,FALSE,FALSE,TRUE,66.6666666666667,FALSE,FALSE,FALSE,TRUE,13.3333333333333,13.3333333333333,66.6666666666667,Inf,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"education"
"12023",12023,12023,"31d62f6d-1b4f-4682-894f-57f43dc6bac1","dutsin_ma","katsina","northwest","12.47902716 7.51236308 566.2999877929688 5.0","Kwimi primary school","primary_only","katsina_dutsin_ma",166,"1343388455022.jpg","31d62f6d-1b4f-4682-894f-57f43dc6bac1","primary_only","1343388455022.jpg",5,"formal_educ",FALSE,TRUE,2,3,NA,NA,TRUE,TRUE,0,1.19327731092437,TRUE,FALSE,261,FALSE,0,FALSE,FALSE,FALSE,FALSE,87,FALSE,FALSE,TRUE,FALSE,40.1538461538462,40.1538461538462,104.4,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"education"
"12024",12024,12024,"03354461-7b86-45c7-92e3-edf0dfcc04fa","dutsin_ma","katsina","northwest","12.48163042 7.63217634 584.5999755859375 5.0","Yalwa Primary School","primary_only","katsina_dutsin_ma",166,"1343295923553.jpg","03354461-7b86-45c7-92e3-edf0dfcc04fa","primary_only","1343295923553.jpg",6,"formal_educ",FALSE,FALSE,2,5,NA,NA,TRUE,FALSE,0,1.44198895027624,FALSE,TRUE,110.5,FALSE,0,FALSE,FALSE,FALSE,FALSE,88.4,TRUE,FALSE,TRUE,FALSE,5.89333333333333,5.89333333333333,73.6666666666667,Inf,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"education"
"12026",12026,12026,"8802cea6-72cc-4d18-99f2-cfa4bf75fade","dutsin_ma","katsina","northwest","12.42447266 7.46004508 526.0999755859375 5.0","Kagara pri sch","primary_only","katsina_dutsin_ma",166,"1343468940094.jpg","8802cea6-72cc-4d18-99f2-cfa4bf75fade","primary_only","1343468940094.jpg",15,"formal_educ",FALSE,FALSE,0,11,NA,NA,TRUE,FALSE,0,1.4,TRUE,TRUE,100,TRUE,0,TRUE,FALSE,TRUE,TRUE,60,FALSE,TRUE,FALSE,TRUE,3,3,40,Inf,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"education"
"12027",12027,12027,"35746cec-9fd2-4824-ae7b-e36c2c53282b","dutsin_ma","katsina","northwest","12.42830229 7.54947444 551.5999755859375 5.0","Zabi Taka Primary School","primary_only","katsina_dutsin_ma",166,"1343659518200.jpg","35746cec-9fd2-4824-ae7b-e36c2c53282b","primary_only","1343659518200.jpg",4,"formal_educ",TRUE,FALSE,0,3,NA,NA,TRUE,TRUE,0,1.46745562130178,FALSE,NA,NA,FALSE,1,FALSE,FALSE,FALSE,FALSE,208.5,FALSE,FALSE,TRUE,FALSE,Inf,4.63333333333333,104.25,Inf,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"education"
"12028",12028,12028,"68fc5358-61f3-48ce-8374-196fe7e93ee6","dutsin_ma","katsina","northwest","12.53335721 7.56346772 591.9000244140625 5.0","Danyadana primary school","primary_only","katsina_dutsin_ma",166,"1343391629457.jpg","68fc5358-61f3-48ce-8374-196fe7e93ee6","primary_only","1343391629457.jpg",3,"formal_educ",FALSE,FALSE,2,2,NA,NA,FALSE,NA,25,1.72950819672131,TRUE,TRUE,83.25,FALSE,0,FALSE,FALSE,FALSE,FALSE,166.5,TRUE,FALSE,TRUE,TRUE,22.2,22.2,111,Inf,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"education"
"12029",12029,12029,"ee2b61e1-1244-4b3d-bd79-a3215a7ec217","dutsin_ma","katsina","northwest","12.46757011 7.62613293 560.2999877929688 5.0","Bagagadi Model Primary School","preprimary_and_primary","katsina_dutsin_ma",166,"1343300180961.jpg","ee2b61e1-1244-4b3d-bd79-a3215a7ec217","preprimary_and_primary","1343300180961.jpg",19,"formal_educ",FALSE,TRUE,2,8,1054,1.20594965675057,TRUE,FALSE,0,1.38147138964578,TRUE,TRUE,72.8333333333333,FALSE,4,FALSE,FALSE,TRUE,FALSE,72.8333333333333,FALSE,FALSE,FALSE,TRUE,43.7,4.43654822335025,46,Inf,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"education"
"12030",12030,12030,"302d5135-c2ef-4070-8e5e-f5ee1f6f2514","dutsin_ma","katsina","northwest","12.446538805961609 7.4951863288879395 561.0 4.0","Yarima Idi Primary Sch.","preprimary_and_primary","katsina_dutsin_ma",166,"1343464203349.jpg","302d5135-c2ef-4070-8e5e-f5ee1f6f2514","preprimary_and_primary","1343464203349.jpg",53,"formal_educ",FALSE,TRUE,2,41,482,0.198762886597938,FALSE,FALSE,1,1.38681102362205,TRUE,TRUE,202.083333333333,FALSE,3,TRUE,FALSE,TRUE,FALSE,110.227272727273,FALSE,FALSE,FALSE,FALSE,15.5448717948718,15.5448717948718,45.7547169811321,Inf,25,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"education"
"12031",12031,12031,"e898d840-9408-4fd1-8fde-1a4417c7f8c6","dutsin_ma","katsina","northwest","12.53546185 7.61741024 588.0 5.0","Taura Primary School","primary_only","katsina_dutsin_ma",166,"1343664685042.jpg","e898d840-9408-4fd1-8fde-1a4417c7f8c6","primary_only","1343664685042.jpg",4,"formal_educ",FALSE,TRUE,0,1,NA,NA,TRUE,FALSE,2,1.55837563451777,FALSE,NA,NA,FALSE,2,FALSE,FALSE,TRUE,FALSE,252,TRUE,FALSE,TRUE,TRUE,252,50.4,252,Inf,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"education"
