breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Poor Water Quality,,Kyankurum,,,Stand Alone Water Point,1343893106158.jpg,No,9.25455167 10.01703105 303.29998779296875 5.0,True,Kanam,408,408,408.0,,No,1343893106158.jpg,water,Plateau,plateau_kanam,7ae449b2-d401-414c-9cf7-f66dd457053f,Kunkyam,Borehole,water_source,borehole_tube_well,7ae449b2-d401-414c-9cf7-f66dd457053f,North-Central
Functional,,Namarrar,,,"Water Scheme, Source within 100m",1343810813270.jpg,Yes,9.27534109 9.90596431 314.70001220703125 5.0,True,Kanam,408,408,408.0,Tap (unknown lift),No,1343810813270.jpg,water,Plateau,plateau_kanam,e39d0b77-1206-4bc5-8e4c-9474d0231253,Namrrar Ward,Tap,outlet,,e39d0b77-1206-4bc5-8e4c-9474d0231253,North-Central
Mechanical Issue,,Dengi,,,"Water Scheme, Source within 100m",1344154560992.jpg,No,9.3690033 9.96144035 387.6000061035156 5.0,True,Kanam,408,408,408.0,Tap (unknown lift),No,1344154560992.jpg,water,Plateau,plateau_kanam,83257933-b9d3-46d9-aeb5-2c957c95a7bb,Dengii,Tap,outlet,,83257933-b9d3-46d9-aeb5-2c957c95a7bb,North-Central
Under Construction,,Gaje,,,Stand Alone Water Point,1344156749378.jpg,No,9.36507695 9.95372817 376.79998779296875 5.0,True,Kanam,408,408,408.0,,No,1344156749378.jpg,water,Plateau,plateau_kanam,a979a32b-38fd-4de5-8ca9-e3ea645d1ce0,Dengi,Borehole,water_source,borehole_tube_well,a979a32b-38fd-4de5-8ca9-e3ea645d1ce0,North-Central
Functional,,Kumkum,,,Stand Alone Water Point,1343999379308.jpg,Yes,9.32670989 10.02156596 333.3999938964844 5.0,False,Kanam,408,408,408.0,,No,1343999379308.jpg,water,Plateau,plateau_kanam,2878e125-26ee-44cf-86f3-51663252dde5,Jarmai,Unimproved Well,water_source,unprotected_dug_well,2878e125-26ee-44cf-86f3-51663252dde5,North-Central
Poorly Constructed,,Mamalak,,,Stand Alone Water Point,1343743191025.jpg,No,9.65051339 10.14192501 389.29998779296875 5.0,True,Kanam,408,408,408.0,,No,1343743191025.jpg,water,Plateau,plateau_kanam,5f919e22-d623-4669-80bb-f24fb7d1f302,Munbutbo,Borehole,water_source,borehole_tube_well,5f919e22-d623-4669-80bb-f24fb7d1f302,North-Central
Functional,,Kass,,,"Water Scheme, Source within 100m",1343805721578.jpg,Yes,9.30882059 9.90872906 354.79998779296875 5.0,True,Kanam,408,408,408.0,Tap (unknown lift),No,1343805721578.jpg,water,Plateau,plateau_kanam,3177710e-98f3-41df-bea4-ba2ed7cc59ab,Naramera Word,Tap,outlet,,3177710e-98f3-41df-bea4-ba2ed7cc59ab,North-Central
Mechanical Issue,,Namarrar,,,"Water Scheme, Source within 100m",1343809968665.jpg,No,9.27497405 9.89910145 298.0 5.0,True,Kanam,408,408,408.0,Tap (unknown lift),No,1343809968665.jpg,water,Plateau,plateau_kanam,26e96dbc-5352-47b7-875b-116300a2f871,Namarrar Ward,Tap,outlet,,26e96dbc-5352-47b7-875b-116300a2f871,North-Central
Poor Water Quality,,Aicasi,,,Stand Alone Water Point,1344003700194.jpg,No,9.35842211 10.07785496 344.20001220703125 5.0,False,Kanam,408,408,408.0,,No,1344003700194.jpg,water,Plateau,plateau_kanam,7e3f84c4-6870-48c7-9cbf-d4ff77e12510,Jarmai,Unimproved Well,water_source,unprotected_dug_well,7e3f84c4-6870-48c7-9cbf-d4ff77e12510,North-Central
Poor Water Quality,,Gumshar,,,Stand Alone Water Point,1343748627053.jpg,No,9.33986004 9.79967872 375.8999938964844 5.0,False,Kanam,408,408,408.0,,No,1343748627053.jpg,water,Plateau,plateau_kanam,f2911339-d508-4c81-b55b-493a36649117,Gumshar,Unimproved Well,water_source,unprotected_dug_well,f2911339-d508-4c81-b55b-493a36649117,North-Central
Functional,,Angwan danmadani,,,Stand Alone Water Point,1344154180615.jpg,Yes,9.3670517 9.96251206 386.1000061035156 5.0,False,Kanam,408,408,408.0,Manual,No,1344154180615.jpg,water,Plateau,plateau_kanam,141b98ea-9005-4ee0-8e2a-4e76fad02f49,Dengi,Unimproved Well,water_source,protected_dug_well,141b98ea-9005-4ee0-8e2a-4e76fad02f49,North-Central
Functional,,Kingyal Liar,,,Stand Alone Water Point,1344164643006.jpg,Yes,9.34532711 9.93900979 373.8999938964844 5.0,True,Kanam,408,408,408.0,,No,1344164643006.jpg,water,Plateau,plateau_kanam,8a3ea00a-d221-4d33-8120-89f3e5a12272,Dengi,Borehole,water_source,borehole_tube_well,8a3ea00a-d221-4d33-8120-89f3e5a12272,North-Central
