"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"17302",17302,"ba4733e2-faf9-45ec-9e2a-196919c9953f","ba4733e2-faf9-45ec-9e2a-196919c9953f","Boluwaduro","Osun","Southwest",118,"7.9359859228134155 4.830320477485657 492.0 3.0","1345804502221.jpg","osun_boluwaduro","1345804502221.jpg","Tap",NA,"dam","water_source","Ikinfin-Iresi","10","Yes","Electric","No","Poorly Constructed","No","Stand Alone Water Point"
"17303",17303,"74f64300-04a2-4ae5-91c4-5476cc0beb22","74f64300-04a2-4ae5-91c4-5476cc0beb22","Boluwaduro","Osun","Southwest",118,"7.939692735671997 4.824575185775757 553.0 4.0","1346061589237.jpg","osun_boluwaduro","1346061589237.jpg","Borehole",NA,"borehole_tube_well","water_source","iresi","10","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"17304",17304,"288fdeaa-53c3-4255-9013-563f54ec1f0b","288fdeaa-53c3-4255-9013-563f54ec1f0b","Boluwaduro","Osun","Southwest",118,"7.936667203903198 4.827332496643066 520.0 4.0","1345800802801.jpg","osun_boluwaduro","1345800802801.jpg","Tap",NA,NA,"outlet","Iresi","9","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"17305",17305,"64e98db2-1d83-4624-a52e-3be4e52ea86b","64e98db2-1d83-4624-a52e-3be4e52ea86b","Boluwaduro","Osun","Southwest",118,"7.93992064 4.74867665 556.7000122070313 5.0","1345807432241.jpg","osun_boluwaduro","1345807432241.jpg","Tap",NA,NA,"outlet","Eripa","7","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"17306",17306,"1151e47a-453c-4c0e-8c3f-564ea521c857","1151e47a-453c-4c0e-8c3f-564ea521c857","Boluwaduro","Osun","Southwest",118,"7.93712854385376 4.842926859855652 497.0 4.0","1345882853443.jpg","osun_boluwaduro","1345882853443.jpg","Tap",NA,"dam","water_source","Iresi","10","Yes","Electric","No","Poorly Constructed","No","Stand Alone Water Point"
"17307",17307,"8358e6d3-b2ac-4d10-bc2c-90d60fcaa887","8358e6d3-b2ac-4d10-bc2c-90d60fcaa887","Boluwaduro","Osun","Southwest",118,"7.934693098068237 4.838334918022156 502.0 4.0","1345819631606.jpg","osun_boluwaduro","1345819631606.jpg","Unprotected Spring",NA,"developed_protected_spring_water","water_source","Iresi","10","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"17308",17308,"cf85aba1-0779-4053-b042-e742dcaf6f65","cf85aba1-0779-4053-b042-e742dcaf6f65","Boluwaduro","Osun","Southwest",118,"7.958773970603943 4.805628061294556 544.0 3.0","1345889349936.jpg","osun_boluwaduro","1345889349936.jpg","Unimproved Well",NA,"protected_dug_well","water_source","OKE OTAN","WARD 3","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"17309",17309,"8a7fcf0a-fa60-474a-b166-de297919dd0e","8a7fcf0a-fa60-474a-b166-de297919dd0e","Boluwaduro","Osun","Southwest",118,"7.90691614151001 4.814559817314148 579.0 2.0","1345894270712.jpg","osun_boluwaduro","1345894270712.jpg","Tap",NA,NA,"outlet","Ogbon Ogun Area Ada Road Igbajo","Igbajo I 4","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"17310",17310,"13c950f2-0439-47a8-8250-78fe622072a4","13c950f2-0439-47a8-8250-78fe622072a4","Boluwaduro","Osun","Southwest",118,"7.94022943 4.74343135 545.9000244140625 5.0","1345803842209.jpg","osun_boluwaduro","1345803842209.jpg","Tap",NA,NA,"outlet","Eripa","7","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"17311",17311,"aac47da9-dbcb-45b5-8fec-67898bdceea6","aac47da9-dbcb-45b5-8fec-67898bdceea6","Boluwaduro","Osun","Southwest",118,"7.94111103 4.74385455 548.9000244140625 5.0","1345804128679.jpg","osun_boluwaduro","1345804128679.jpg","Tap",NA,NA,"outlet","Eripa","7","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"17312",17312,"c0f3c0f8-83d6-4719-bad4-3495360d7f06","c0f3c0f8-83d6-4719-bad4-3495360d7f06","Boluwaduro","Osun","Southwest",118,"7.950679063796997 4.789250493049622 523.0 4.0","1345816260736.jpg","osun_boluwaduro","1345816260736.jpg","Tap",NA,NA,"outlet","OKE OMI OTAN","WARD 1","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"17313",17313,"7ee109a6-1ba5-496e-9f89-e91e0b555166","7ee109a6-1ba5-496e-9f89-e91e0b555166","Boluwaduro","Osun","Southwest",118,"7.9378098249435425 4.848409295082092 509.0 4.0","1345886978858.jpg","osun_boluwaduro","1345886978858.jpg","Tap",NA,NA,"outlet","Iresi","10","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"17314",17314,"eb510573-ff27-46af-9d51-879c1cf3ad41","eb510573-ff27-46af-9d51-879c1cf3ad41","Boluwaduro","Osun","Southwest",118,"7.936640381813049 4.846665859222412 519.0 4.0","1345887923900.jpg","osun_boluwaduro","1345887923900.jpg","Tap",NA,NA,"outlet","Iresi","9","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"17315",17315,"06ac5619-b593-4cf5-ba84-e84d96d2e6bb","06ac5619-b593-4cf5-ba84-e84d96d2e6bb","Boluwaduro","Osun","Southwest",118,"7.9376220703125 4.84822690486908 503.0 4.0","1345887404091.jpg","osun_boluwaduro","1345887404091.jpg","Tap",NA,NA,"outlet","Iresi","9","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"17316",17316,"7882d248-112c-428d-8d09-824f0ac51ea1","7882d248-112c-428d-8d09-824f0ac51ea1","Boluwaduro","Osun","Southwest",118,"7.935841083526611 4.844343066215515 507.0 6.0","1345890245955.jpg","osun_boluwaduro","1345890245955.jpg","Tap",NA,NA,"outlet","Iresi","9","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
