"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"29517",29517,"47923a7d-90d6-413a-bcbb-6c1e7c988706","47923a7d-90d6-413a-bcbb-6c1e7c988706","Emure","Ekiti","Southwest",194,"7.47799865 5.55277006 367.20001220703125 5.0","1342269424697.jpg","ekiti_emure","1342269424697.jpg","Tap",NA,NA,"outlet","Adu Camp","4","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"29518",29518,"9ba40a76-a03e-457c-ab26-41c43b787dca","9ba40a76-a03e-457c-ab26-41c43b787dca","Emure","Ekiti","Southwest",194,"7.43557933 5.46125327 426.20001220703125 5.0","1342007814629.jpg","ekiti_emure","1342007814629.jpg","Tap",NA,"borehole_tube_well","water_source","Idamudu Emure","Ward 7","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"29519",29519,"cf03bfc2-ee63-4d38-9abe-0a30fafae6b4","cf03bfc2-ee63-4d38-9abe-0a30fafae6b4","Emure","Ekiti","Southwest",194,"7.4452366 5.46162504 396.6000061035156 5.0","1342346902273.jpg","ekiti_emure","1342346902273.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Emure","9","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"29520",29520,"723afac9-ed4b-4216-a486-86d1daecb6ab","723afac9-ed4b-4216-a486-86d1daecb6ab","Emure","Ekiti","Southwest",194,"7.43548317 5.46058835 397.20001220703125 5.0","1342005189231.jpg","ekiti_emure","1342005189231.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Emure","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"29521",29521,"6cd49612-23e3-4622-bc47-93cfce442753","6cd49612-23e3-4622-bc47-93cfce442753","Emure","Ekiti","Southwest",194,"7.40958077 5.4741407 382.6000061035156 5.0","1342090855474.jpg","ekiti_emure","1342090855474.jpg","Borehole",NA,"borehole_tube_well","water_source","Emure","Ward 8","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"29522",29522,"f2d7da6a-b505-4662-909a-4f7243d69b48","f2d7da6a-b505-4662-909a-4f7243d69b48","Emure","Ekiti","Southwest",194,"7.44105622 5.45302703 376.20001220703125 5.0","1342169951386.jpg","ekiti_emure","1342169951386.jpg","Untreated Surface Water",NA,"dam","water_source","Old Ise Rd Emure","Ward 6","No",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"29523",29523,"399dd7b9-9821-4f28-83f4-e3a012f39a5d","399dd7b9-9821-4f28-83f4-e3a012f39a5d","Emure","Ekiti","Southwest",194,"7.44185981 5.46083714 417.20001220703125 5.0","1342019299421.jpg","ekiti_emure","1342019299421.jpg","Borehole",NA,"borehole_tube_well","water_source","Emure","Ward 9","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"29524",29524,"4667171b-cae9-4aa4-a4bb-cfe4af8bc3ea","4667171b-cae9-4aa4-a4bb-cfe4af8bc3ea","Emure","Ekiti","Southwest",194,"7.33285108 5.50232025 334.79998779296875 5.0","1342434988484.jpg","ekiti_emure","1342434988484.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Eporo","Ward 10","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"29525",29525,"95a31884-4de4-486e-aa98-afa0bbd5df07","95a31884-4de4-486e-aa98-afa0bbd5df07","Emure","Ekiti","Southwest",194,"7.4424557 5.47508397 376.5 5.0","1342100052408.jpg","ekiti_emure","1342100052408.jpg","Tap",NA,NA,"outlet","Odo Emure","3","Yes","Tap (unknown lift)","No","Under Construction","Don't Know","Water Scheme, Source further than 1km"
"29526",29526,"f0c76e9a-dff8-481e-9acf-76da2c4b6416","f0c76e9a-dff8-481e-9acf-76da2c4b6416","Emure","Ekiti","Southwest",194,"7.42743114 5.46049011 392.1000061035156 5.0","1342099239155.jpg","ekiti_emure","1342099239155.jpg","Tap",NA,NA,"outlet","Emure","8","Yes","Tap (unknown lift)","No","Dry Well","No","Water Scheme, Source within 100m"
