"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"38088",38088,"aabb3c9f-1cb9-4a74-b99e-3108226be91d","aabb3c9f-1cb9-4a74-b99e-3108226be91d","Gombi","Adamawa","Northeast",251,"10.265500545501709 12.300417423248291 497.0 4.0","1342180211689.jpg","adamawa_gombi","1342180211689.jpg","Borehole",NA,"borehole_tube_well","water_source","sokura","Gabun","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"38089",38089,"0e37f5b3-74ee-46b9-9280-40cb22805825","0e37f5b3-74ee-46b9-9280-40cb22805825","Gombi","Adamawa","Northeast",251,"10.325442552566528 12.673780918121338 469.0 4.0","1342172290253.jpg","adamawa_gombi","1342172290253.jpg","Tap",NA,NA,"outlet","Tela Bala","Guyaku","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 1km"
"38090",38090,"1b0f5f30-06fa-4c22-beee-16c5e94e4570","1b0f5f30-06fa-4c22-beee-16c5e94e4570","Gombi","Adamawa","Northeast",251,"10.060622692108154 12.29443609714508 717.0 4.0","1342084990573.jpg","adamawa_gombi","1342084990573.jpg","Don't Know",NA,NA,"dk","Rigi","Duwa","No",NA,"No","Mechanical Issue","No",NA
"38091",38091,"ddb5e4b9-f181-431e-8e0d-099697840b38","ddb5e4b9-f181-431e-8e0d-099697840b38","Gombi","Adamawa","Northeast",251,"10.054115653038025 12.258585691452026 682.0 2.0","1342091829262.jpg","adamawa_gombi","1342091829262.jpg","Don't Know",NA,NA,"dk","Duwa","Duwa","No",NA,"No","Mechanical Issue","No",NA
"38092",38092,"e4a6fdf1-9213-43da-bcf7-8530e05c83c1","e4a6fdf1-9213-43da-bcf7-8530e05c83c1","Gombi","Adamawa","Northeast",251,"10.049164295196533 12.39081859588623 696.0 4.0","1342175908647.jpg","adamawa_gombi","1342175908647.jpg","Don't Know",NA,NA,"dk","Jaramboi","Duwa","No",NA,"Yes","Functional","No",NA
"38093",38093,"e81d81ff-dec4-4b46-84fe-4fc47ccbb7b5","e81d81ff-dec4-4b46-84fe-4fc47ccbb7b5","Gombi","Adamawa","Northeast",251,"10.141555666923523 12.733041644096375 603.0 4.0","1342007128370.jpg","adamawa_gombi","1342007128370.jpg","Tap",NA,NA,"outlet","Gombi","Gombi South","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"38094",38094,"3418c396-25a7-4620-84e9-3125e7b75ab8","3418c396-25a7-4620-84e9-3125e7b75ab8","Gombi","Adamawa","Northeast",251,"10.090861916542053 12.2178053855896 699.0 4.0","1342095296842.jpg","adamawa_gombi","1342095296842.jpg","Borehole",NA,"borehole_tube_well","water_source","yang","yang","Yes","Hand Pump","No","Poor Water Quality","No","Stand Alone Water Point"
"38095",38095,"684e6694-8b06-4199-a68e-01ced8b0f5ce","684e6694-8b06-4199-a68e-01ced8b0f5ce","Gombi","Adamawa","Northeast",251,"10.170974135398865 12.740455269813538 601.0 3.0","1342010006294.jpg","adamawa_gombi","1342010006294.jpg","Don't Know",NA,NA,"dk","Sabon Layi","Sabon Layi","No",NA,"No","Mechanical Issue","No",NA
"38096",38096,"5bc73a3b-6acd-4bed-9059-0fbba13550aa","5bc73a3b-6acd-4bed-9059-0fbba13550aa","Gombi","Adamawa","Northeast",251,"10.32838761806488 12.674612402915955 485.0 4.0","1342177179552.jpg","adamawa_gombi","1342177179552.jpg","Tap",NA,NA,"outlet","Hona","Guyaku","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"38097",38097,"8bcd73e5-ccfd-47ec-a718-35aa955f1c94","8bcd73e5-ccfd-47ec-a718-35aa955f1c94","Gombi","Adamawa","Northeast",251,"10.203503966331482 12.738695740699768 557.0 3.0","1342092777913.jpg","adamawa_gombi","1342092777913.jpg","Don't Know",NA,NA,"dk","gombi","gombi north","No",NA,"Yes","Functional","No",NA
