breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,,OKORIUTIP,,,,1347291591794.jpg,No,4.55746769 7.93583743 16.399999618530273 5.0,False,Ibeno,288,288,288.0,,No,1347291591794.jpg,water,Akwa Ibom,akwa_ibom_ibeno,5dd3d266-3de3-4984-8911-40453de77a13,Ward 2,Don't Know,dk,,5dd3d266-3de3-4984-8911-40453de77a13,South-South
Poorly Constructed,,UPENEKANG,,,"Water Scheme, Source within 100m",1347110633410.jpg,No,4.57676565 7.99041785 31.700000762939453 5.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347110633410.jpg,water,Akwa Ibom,akwa_ibom_ibeno,afd72239-39f1-4e9b-919a-33818daa7fe8,Ward 1,Tap,outlet,,afd72239-39f1-4e9b-919a-33818daa7fe8,South-South
Poorly Constructed,,UPENEKANG,,,"Water Scheme, Source within 100m",1347111153729.jpg,No,4.56863999 7.9764466 17.200000762939453 5.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347111153729.jpg,water,Akwa Ibom,akwa_ibom_ibeno,239d0f74-ad4c-4543-98f6-23c6dc5d4606,WARD 1,Tap,outlet,,239d0f74-ad4c-4543-98f6-23c6dc5d4606,South-South
Poor Water Quality,,OKOROUTIP,,,"Water Scheme, Source within 100m",1347292008009.jpg,No,4.557593464851379 7.937477231025696 31.0 4.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347292008009.jpg,water,Akwa Ibom,akwa_ibom_ibeno,e132dcf4-f802-4a66-963f-bf6dbfb49721,6,Tap,outlet,,e132dcf4-f802-4a66-963f-bf6dbfb49721,South-South
Mechanical Issue,,MKPANAK,,,"Water Scheme, Source within 100m",1347104091589.jpg,No,4.551354646682739 7.995015978813171 36.0 4.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347104091589.jpg,water,Akwa Ibom,akwa_ibom_ibeno,46da4406-8928-45b8-bee9-29a8d1fd6560,3,Tap,outlet,,46da4406-8928-45b8-bee9-29a8d1fd6560,South-South
Functional,,iwuoachang,,,Stand Alone Water Point,1347110288882.jpg,Yes,4.569502472877502 7.96484112739563 13.0 3.0,True,Ibeno,288,288,288.0,Diesel,Yes,1347110288882.jpg,water,Akwa Ibom,akwa_ibom_ibeno,05eae961-50b1-42ed-8c1b-d7251ddcd942,seven,Borehole,water_source,borehole_tube_well,05eae961-50b1-42ed-8c1b-d7251ddcd942,South-South
Poorly Constructed,,atabrikang,,,Stand Alone Water Point,1347281162926.jpg,No,4.536023139953613 7.831674814224243 20.0 4.0,True,Ibeno,288,288,288.0,,Don't Know,1347281162926.jpg,water,Akwa Ibom,akwa_ibom_ibeno,f754de26-642e-4b37-baa6-67ee379cbdeb,8,Borehole,water_source,borehole_tube_well,f754de26-642e-4b37-baa6-67ee379cbdeb,South-South
Mechanical Issue,,Nse Ndem,,,"Water Scheme, Source within 100m",1347107013832.jpg,No,4.57177745 7.9670807 39.70000076293945 5.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347107013832.jpg,water,Akwa Ibom,akwa_ibom_ibeno,cab0c674-c65e-4813-b22f-c6e46d7f67cb,7,Tap,outlet,,cab0c674-c65e-4813-b22f-c6e46d7f67cb,South-South
Functional,,Uton Iwuochang,,,"Water Scheme, Source within 100m",1347110665147.jpg,Yes,4.56777215 7.97148679 31.600000381469727 5.0,True,Ibeno,288,288,288.0,Tap (unknown lift),Yes,1347110665147.jpg,water,Akwa Ibom,akwa_ibom_ibeno,4d48f2fb-105e-4360-a7ba-7400498518be,7,Tap,outlet,,4d48f2fb-105e-4360-a7ba-7400498518be,South-South
Poorly Constructed,,Atabrikang,,,"Water Scheme, Source within 100m",1347281432300.jpg,No,4.53687414 7.82962639 35.5 5.0,True,Ibeno,288,288,288.0,Tap (unknown lift),No,1347281432300.jpg,water,Akwa Ibom,akwa_ibom_ibeno,a0d8f4c4-11d1-4e49-8a1c-21b42c625307,8,Tap,outlet,,a0d8f4c4-11d1-4e49-8a1c-21b42c625307,South-South
