breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,,MAGAMIA,,,Stand Alone Water Point,1347365615209.jpg,No,9.8120273 8.4583378 845.2000122070313 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347365615209.jpg,water,Kaduna,kaduna_zangon_kataf,ba89a0c1-f978-41cf-a018-52abc09dcde0,MAGAMIA,Borehole,water_source,borehole_tube_well,ba89a0c1-f978-41cf-a018-52abc09dcde0,Northwest
Functional,,Angwa jaba,,,"Water Scheme, Source within 100m",1347170118989.jpg,Yes,9.76080133 8.42487139 917.5 5.0,True,Zangon Kataf,770,770,770.0,Tap (unknown lift),No,1347170118989.jpg,water,Kaduna,kaduna_zangon_kataf,83b30af0-09be-4a8f-9f23-86b7a333c9ac,A/Gaya,Tap,outlet,,83b30af0-09be-4a8f-9f23-86b7a333c9ac,Northwest
Functional,,Gora Gida,,,Stand Alone Water Point,1347106720015.jpg,Yes,9.84596712 8.32948566 873.2999877929688 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347106720015.jpg,water,Kaduna,kaduna_zangon_kataf,f5a4a1e4-c8c1-4123-b7ce-daecce9e5c7d,Gora,Borehole,water_source,borehole_tube_well,f5a4a1e4-c8c1-4123-b7ce-daecce9e5c7d,Northwest
Poorly Constructed,,Mabushi kataf,,,"Water Scheme, Source within 100m",1347181341803.jpg,No,9.7290764 8.40025327 927.7000122070313 5.0,True,Zangon Kataf,770,770,770.0,Tap (unknown lift),No,1347181341803.jpg,water,Kaduna,kaduna_zangon_kataf,38e38ae0-ebb0-418a-a83a-abff2fa862e1,U/Gaya,Tap,outlet,,38e38ae0-ebb0-418a-a83a-abff2fa862e1,Northwest
Functional,,Sagwaza,,,Stand Alone Water Point,1347108822572.jpg,Yes,9.8356375 8.29375685 878.0 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347108822572.jpg,water,Kaduna,kaduna_zangon_kataf,53fc3abb-f261-411a-8494-483525706d2f,Gora,Borehole,water_source,borehole_tube_well,53fc3abb-f261-411a-8494-483525706d2f,Northwest
Poorly Constructed,,Mabuwhi Kataf,,,"Water Scheme, Source within 100m",1347176191637.jpg,No,9.73996707 8.39867119 913.5999755859375 5.0,True,Zangon Kataf,770,770,770.0,Tap (unknown lift),No,1347176191637.jpg,water,Kaduna,kaduna_zangon_kataf,053fbd01-35b3-44d7-8120-616eca90794a,U/Gaya,Tap,outlet,,053fbd01-35b3-44d7-8120-616eca90794a,Northwest
Functional,,Madauchi,,,Stand Alone Water Point,1347102425218.jpg,Yes,9.76040048 8.31688839 920.4000244140625 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347102425218.jpg,water,Kaduna,kaduna_zangon_kataf,20511210-6b20-44d7-9090-ec52ce64ffac,Zonkwa,Borehole,water_source,borehole_tube_well,20511210-6b20-44d7-9090-ec52ce64ffac,Northwest
Functional,,A AYOK,,,Stand Alone Water Point,1347374503308.jpg,Yes,9.81825067 8.43538658 834.0 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347374503308.jpg,water,Kaduna,kaduna_zangon_kataf,865e22bf-03a1-45ae-8864-60a586aec3e2,MAGAMIA,Borehole,water_source,borehole_tube_well,865e22bf-03a1-45ae-8864-60a586aec3e2,Northwest
Don't Know,,KWAKU,,,Stand Alone Water Point,1347446573620.jpg,No,9.86132999 8.36975715 835.4000244140625 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347446573620.jpg,water,Kaduna,kaduna_zangon_kataf,bda1c72c-9590-48f4-94fa-6293794ae9d6,GORA,Borehole,water_source,borehole_tube_well,bda1c72c-9590-48f4-94fa-6293794ae9d6,Northwest
Functional,,Samaru kataf,,,Stand Alone Water Point,1347174000047.jpg,Yes,9.75270921 8.39154564 900.7999877929688 5.0,False,Zangon Kataf,770,770,770.0,,No,1347174000047.jpg,water,Kaduna,kaduna_zangon_kataf,24872e45-7647-4588-9aad-5b11d1f5a9cf,U/Gaya,Unimproved Well,water_source,protected_dug_well,24872e45-7647-4588-9aad-5b11d1f5a9cf,Northwest
Functional,,ASHAFA SARKI,,,Stand Alone Water Point,1347551595193.jpg,Yes,9.89443516 8.14934352 835.7000122070313 5.0,True,Zangon Kataf,770,770,770.0,Hand Pump,No,1347551595193.jpg,water,Kaduna,kaduna_zangon_kataf,5a2fcaa3-cf0a-4bc3-bf91-5f6df2fa58ff,IKULU,Borehole,water_source,borehole_tube_well,5a2fcaa3-cf0a-4bc3-bf91-5f6df2fa58ff,Northwest
Functional,,TACHET,,,Stand Alone Water Point,1347190331061.jpg,Yes,9.69451629 8.3225568 838.4000244140625 5.0,True,Zangon Kataf,770,770,770.0,,No,1347190331061.jpg,water,Kaduna,kaduna_zangon_kataf,291d17ac-5ef4-45e4-8cf9-06434186e965,MADAKIYA,Borehole,water_source,borehole_tube_well,291d17ac-5ef4-45e4-8cf9-06434186e965,Northwest
