"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"70942",70942,"1e9be573-d9df-4b72-b548-956a236512b9","1e9be573-d9df-4b72-b548-956a236512b9","Lau","Taraba","Northeast",466,"9.28342027 11.39299139 146.6999969482422 5.0","1343648420525.jpg","taraba_lau","1343648420525.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Nwaka","Kunini","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"70943",70943,"294ff2fe-48ac-4dc4-8733-c69a1db720e7","294ff2fe-48ac-4dc4-8733-c69a1db720e7","Lau","Taraba","Northeast",466,"9.28827643 11.46160762 172.5 5.0","1343308530389.jpg","taraba_lau","1343308530389.jpg","Tap",NA,"borehole_tube_well","water_source","Donada","Donada","Yes","Diesel","No","Poor Water Quality","No","Stand Alone Water Point"
"70944",70944,"9fe16fa1-4a46-4412-996b-636582945768","9fe16fa1-4a46-4412-996b-636582945768","Lau","Taraba","Northeast",466,"9.20654555 11.27407934 163.1999969482422 5.0","1343300623991.jpg","taraba_lau","1343300623991.jpg","Tap",NA,NA,"outlet","Lau","Lau","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"70945",70945,"120e5127-d01d-4d53-a6da-dd487ad05a3e","120e5127-d01d-4d53-a6da-dd487ad05a3e","Lau","Taraba","Northeast",466,"9.11657639 11.51179473 270.29998779296875 5.0","1343483783100.jpg","taraba_lau","1343483783100.jpg","Tap",NA,NA,"outlet","Appawa Central","Jimlari","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"70946",70946,"dbf19e46-a0b6-41a8-894d-78fcf9c8061d","dbf19e46-a0b6-41a8-894d-78fcf9c8061d","Lau","Taraba","Northeast",466,"9.27120112 11.50813092 172.89999389648438 5.0","1343315981405.jpg","taraba_lau","1343315981405.jpg","Tap",NA,NA,"outlet","Sabon Jegam","Donadda","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"70947",70947,"b4aa3f05-d2d9-413f-b3dc-1e224ce22f35","b4aa3f05-d2d9-413f-b3dc-1e224ce22f35","Lau","Taraba","Northeast",466,"9.244437217712402 11.620831489562988 215.0 3.0","1343295290374.jpg","taraba_lau","1343295290374.jpg","Borehole",NA,"borehole_tube_well","water_source","Nassarawa","Abbare b.","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"70948",70948,"d6cb28f0-1152-4996-93f9-31b2dc173a89","d6cb28f0-1152-4996-93f9-31b2dc173a89","Lau","Taraba","Northeast",466,"9.182537198066711 11.688289046287537 265.0 4.0","1343377940170.jpg","taraba_lau","1343377940170.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Yotti","Mayo lope","No","Manual","No","Poorly Constructed","No","Stand Alone Water Point"
"70949",70949,"41f96da5-e3ae-466c-b4c7-95292c53bc56","41f96da5-e3ae-466c-b4c7-95292c53bc56","Lau","Taraba","Northeast",466,"9.19661716 11.38393898 166.6999969482422 5.0","1343476292070.jpg","taraba_lau","1343476292070.jpg","Borehole",NA,"borehole_tube_well","water_source","Hore Ladde","Kunini","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"70950",70950,"c4d4ec01-5ce5-40ef-8ce6-0896280c579f","c4d4ec01-5ce5-40ef-8ce6-0896280c579f","Lau","Taraba","Northeast",466,"9.16451278 11.4760135 202.89999389648438 5.0","1343376077330.jpg","taraba_lau","1343376077330.jpg","Tap",NA,NA,"outlet","Yusa B","Garin Magaji","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"70951",70951,"30771f96-9cc1-445b-bf31-00bcac7de138","30771f96-9cc1-445b-bf31-00bcac7de138","Lau","Taraba","Northeast",466,"9.23136257 11.55799738 207.5 5.0","1343392028182.jpg","taraba_lau","1343392028182.jpg","Borehole",NA,"borehole_tube_well","water_source","Baba Gasa","Donada","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
