"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"61182",61182,"7c909d7b-8217-4c17-bc58-564720919a95","7c909d7b-8217-4c17-bc58-564720919a95","Karu","Nasarawa","North-Central",416,"9.04232952 7.60673781 465.0 5.0","1342518430199.jpg","nasarawa_karu","1342518430199.jpg","Tap",NA,NA,"outlet","ASO PADA","ASO/KODAPE","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"61183",61183,"5e015e6c-c9a1-474c-9001-f3e887f06053","5e015e6c-c9a1-474c-9001-f3e887f06053","Karu","Nasarawa","North-Central",416,"9.03658789 7.91927388 403.20001220703125 5.0","1342277208427.jpg","nasarawa_karu","1342277208427.jpg","Tap",NA,NA,"outlet","Tuduhuku","Gitata","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"61184",61184,"f07f39e1-3c94-4bbd-a83c-b9789dc93afa","f07f39e1-3c94-4bbd-a83c-b9789dc93afa","Karu","Nasarawa","North-Central",416,"8.97274503 7.69338002 375.1000061035156 5.0","1342452166047.jpg","nasarawa_karu","1342452166047.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Saidna","Aso Kodape","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"61185",61185,"6bf8f323-494c-4ee6-9ddc-d9fb1206ad7e","6bf8f323-494c-4ee6-9ddc-d9fb1206ad7e","Karu","Nasarawa","North-Central",416,"8.78224342 7.802561 329.0 5.0","1342360011972.jpg","nasarawa_karu","1342360011972.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Takalafia Zazau","Keffin Shanu","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"61186",61186,"2085cf8e-2229-40b6-9aef-9d98530f4dc6","2085cf8e-2229-40b6-9aef-9d98530f4dc6","Karu","Nasarawa","North-Central",416,"9.19623822 7.76495574 430.20001220703125 5.0","1342350992386.jpg","nasarawa_karu","1342350992386.jpg","Tap",NA,NA,"outlet","Koma","Panda","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"61187",61187,"6fae7829-f773-4db3-98e1-1f18a40fd4f6","6fae7829-f773-4db3-98e1-1f18a40fd4f6","Karu","Nasarawa","North-Central",416,"9.23522618 7.7909148 412.20001220703125 5.0","1342349270574.jpg","nasarawa_karu","1342349270574.jpg","Tap",NA,NA,"outlet","KONDORO BAKIN-KOGI","TATTARA","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"61188",61188,"ba05fb2b-71b0-447a-8d3b-9f6ff5286150","ba05fb2b-71b0-447a-8d3b-9f6ff5286150","Karu","Nasarawa","North-Central",416,"9.00929116 7.66716621 402.3999938964844 5.0","1342452513133.jpg","nasarawa_karu","1342452513133.jpg","Tap",NA,NA,"outlet","Nyanya Gwandara","Aso/Kodape","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"61189",61189,"3dc84f81-a530-4845-a82a-e77ceabf5de1","3dc84f81-a530-4845-a82a-e77ceabf5de1","Karu","Nasarawa","North-Central",416,"9.0211347 7.60226217 437.70001220703125 5.0","1342441602048.jpg","nasarawa_karu","1342441602048.jpg","Tap",NA,NA,"outlet","Maraba Gurku","Karu","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"61190",61190,"8cc626b9-b45d-4ad3-b773-3e4aa0c0e992","8cc626b9-b45d-4ad3-b773-3e4aa0c0e992","Karu","Nasarawa","North-Central",416,"9.12272336 7.94690759 503.1000061035156 5.0","1342269195313.jpg","nasarawa_karu","1342269195313.jpg","Tap",NA,NA,"outlet","Gitata","Gitata","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"61191",61191,"f7e8f74b-7767-4622-99ef-4e6a145c95b7","f7e8f74b-7767-4622-99ef-4e6a145c95b7","Karu","Nasarawa","North-Central",416,"8.95862548 7.66848129 359.0 5.0","1342448443796.jpg","nasarawa_karu","1342448443796.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kodape","Aso kodape","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"61192",61192,"de2d0022-d246-45bf-92c3-743c1cf725bf","de2d0022-d246-45bf-92c3-743c1cf725bf","Karu","Nasarawa","North-Central",416,"9.123480319976807 7.945239543914795 459.0 4.0","1342268923082.jpg","nasarawa_karu","1342268923082.jpg","Tap",NA,NA,"outlet","Gitata","Gitata","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"61193",61193,"37e0bafa-a9f9-4008-9f83-3917cf03c8bc","37e0bafa-a9f9-4008-9f83-3917cf03c8bc","Karu","Nasarawa","North-Central",416,"9.21962471 7.74078691 414.8999938964844 5.0","1342511031378.jpg","nasarawa_karu","1342511031378.jpg","Tap",NA,NA,"outlet","Koso","Panda","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"61194",61194,"7d191c21-339f-4f9c-a5fb-5d0196b7f99a","7d191c21-339f-4f9c-a5fb-5d0196b7f99a","Karu","Nasarawa","North-Central",416,"8.91746462 7.69545009 334.70001220703125 5.0","1342434559022.jpg","nasarawa_karu","1342434559022.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Tudun wada","Aso kodape","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"61195",61195,"dc3360fd-6390-48ee-82ee-3548f7f93320","dc3360fd-6390-48ee-82ee-3548f7f93320","Karu","Nasarawa","North-Central",416,"9.01919807 7.61561298 438.70001220703125 5.0",NA,"nasarawa_karu",NA,"Tap",NA,NA,"outlet","One man village","Aso","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
