breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Hulumi,,,Stand Alone Water Point,1342258851113.jpg,Yes,9.030606150627136 7.350196838378906 406.0 4.0,True,Municipal-Area-Council,514,514,514.0,Hand Pump,No,1342258851113.jpg,water,FCT,fct_municipal_area_council,5ca64689-1bf1-4793-bb5f-723f557580f8,Jiwa,Borehole,water_source,borehole_tube_well,5ca64689-1bf1-4793-bb5f-723f557580f8,North-Central
Mechanical Issue,,Jabi,,,Stand Alone Water Point,1342523384525.jpg,No,9.066590666770935 7.4262213706970215 478.0 4.0,True,Municipal-Area-Council,514,514,514.0,Hand Pump,No,1342523384525.jpg,water,FCT,fct_municipal_area_council,ff2ebe43-0b76-4c94-b164-fba97715d4fb,Jabi,Borehole,water_source,borehole_tube_well,ff2ebe43-0b76-4c94-b164-fba97715d4fb,North-Central
Functional,,Karshi Angwa,,,Stand Alone Water Point,1342444673527.jpg,Yes,8.82656513 7.57122991 352.0 5.0,True,Municipal-Area-Council,514,514,514.0,Electric,No,1342444673527.jpg,water,FCT,fct_municipal_area_council,a819a3b2-edde-4083-9e4b-1ea372384c8d,Karshi,Borehole,water_source,borehole_tube_well,a819a3b2-edde-4083-9e4b-1ea372384c8d,North-Central
Mechanical Issue,,Nyanya Area c,,,"Water Scheme, Source within 100m",1342104425307.jpg,No,9.0339928 7.5752694 482.70001220703125 5.0,True,Municipal-Area-Council,514,514,514.0,Tap (unknown lift),No,1342104425307.jpg,water,FCT,fct_municipal_area_council,dee848e5-7d99-4e94-a1a0-7d9ce73a8251,Nyanya,Tap,outlet,,dee848e5-7d99-4e94-a1a0-7d9ce73a8251,North-Central
Functional,,Karu,,,"Water Scheme, Source further than 1km",1342519839696.jpg,Yes,9.01104439 7.56520379 451.0 5.0,True,Municipal-Area-Council,514,514,514.0,Tap (unknown lift),No,1342519839696.jpg,water,FCT,fct_municipal_area_council,31fb32e0-c24a-4d92-ac72-bb61624e3035,Karu,Tap,outlet,,31fb32e0-c24a-4d92-ac72-bb61624e3035,North-Central
Functional,,Gidan Ajiya,,,Stand Alone Water Point,1342524810688.jpg,Yes,8.88549458 7.55428357 451.6000061035156 5.0,True,Municipal-Area-Council,514,514,514.0,Hand Pump,No,1342524810688.jpg,water,FCT,fct_municipal_area_council,0d0dc3b1-2f6f-4da7-bbd7-57fae22d730d,Orozo,Borehole,water_source,borehole_tube_well,0d0dc3b1-2f6f-4da7-bbd7-57fae22d730d,North-Central
Mechanical Issue,,Nyanya Area D,,,"Water Scheme, Source within 100m",1342103629678.jpg,No,9.0327683 7.5772037 480.6000061035156 5.0,True,Municipal-Area-Council,514,514,514.0,Tap (unknown lift),No,1342103629678.jpg,water,FCT,fct_municipal_area_council,36bfcfa7-8950-44b4-8670-2b6056f4c699,Nyanya,Tap,outlet,,36bfcfa7-8950-44b4-8670-2b6056f4c699,North-Central
Functional,,Jayi 1,,,Stand Alone Water Point,1342441727755.jpg,Yes,9.095628261566162 7.441198825836182 488.0 4.0,True,Municipal-Area-Council,514,514,514.0,Electric,No,1342441727755.jpg,water,FCT,fct_municipal_area_council,f0cabac4-b2eb-4abc-8907-20ced6a66936,Gwarinpa,Borehole,water_source,borehole_tube_well,f0cabac4-b2eb-4abc-8907-20ced6a66936,North-Central
Functional,,Lugbe,,,"Water Scheme, Source within 100m",1342013499132.jpg,Yes,8.99530827999115 7.3656463623046875 433.0 4.0,True,Municipal-Area-Council,514,514,514.0,Tap (unknown lift),Yes,1342013499132.jpg,water,FCT,fct_municipal_area_council,5451ad93-36e1-418e-b1c2-4c99bb28dec0,Kabusa,Tap,outlet,,5451ad93-36e1-418e-b1c2-4c99bb28dec0,North-Central
Functional,,Jahi/Kado Kuchi,,,Stand Alone Water Point,1342087842372.jpg,Yes,9.09469485282898 7.436805367469788 482.0 4.0,True,Municipal-Area-Council,514,514,514.0,Electric,No,1342087842372.jpg,water,FCT,fct_municipal_area_council,018e6cb8-fb08-4160-a5dc-67b70f511d08,Gwarinpa,Borehole,water_source,borehole_tube_well,018e6cb8-fb08-4160-a5dc-67b70f511d08,North-Central
