breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Poorly Constructed,,Otaramua Elume,,,"Water Scheme, Source within 100m",1342004506165.jpg,No,5.73550899 5.64484811 27.399999618530273 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342004506165.jpg,water,Delta,delta_sapele,ff360819-7d97-44e2-9a53-cd505bc7cafc,Ward 10 Elume,Tap,outlet,,ff360819-7d97-44e2-9a53-cd505bc7cafc,South-South
Dry Well,,Ibada Elume,,,"Water Scheme, Source within 1km",1342180430947.jpg,No,5.77519923 5.73842943 22.700000762939453 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342180430947.jpg,water,Delta,delta_sapele,9f335b8f-7854-421e-ab00-9df79a791137,Ward 10 Ibada Elume,Tap,outlet,,9f335b8f-7854-421e-ab00-9df79a791137,South-South
Functional,,Amukpe,,,"Water Scheme, Source within 100m",1342015699025.jpg,Yes,5.86043346 5.71853106 28.5 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),Don't Know,1342015699025.jpg,water,Delta,delta_sapele,26b7c2bf-16a5-45a3-b705-6554a40c27cd,9,Tap,outlet,,26b7c2bf-16a5-45a3-b705-6554a40c27cd,South-South
Functional,,Ajamikarawa,,,"Water Scheme, Source within 100m",1342009465082.jpg,Yes,5.84357329 5.7232889 37.900001525878906 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342009465082.jpg,water,Delta,delta_sapele,0f7bcda4-fc88-459f-85e1-d1dc38f9ed3a,9,Tap,outlet,,0f7bcda4-fc88-459f-85e1-d1dc38f9ed3a,South-South
Mechanical Issue,,Otoramuan,,,"Water Scheme, Source within 100m",1342007473692.jpg,No,5.73714318 5.63510014 -1.7999999523162842 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342007473692.jpg,water,Delta,delta_sapele,611c4ca3-e7cc-4b4a-88cf-2172ed0a9708,10,Tap,outlet,,611c4ca3-e7cc-4b4a-88cf-2172ed0a9708,South-South
Functional,,Ugborhen,,,"Water Scheme, Source within 100m",1342093095752.jpg,Yes,5.80588647 5.62489434 54.900001525878906 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342093095752.jpg,water,Delta,delta_sapele,10303c27-a5c4-4902-a036-32e3e6aa27ca,11,Tap,outlet,,10303c27-a5c4-4902-a036-32e3e6aa27ca,South-South
Poorly Constructed,,Ugborhen,,,"Water Scheme, Source within 100m",1342092357300.jpg,No,5.80799807 5.62287392 11.600000381469727 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342092357300.jpg,water,Delta,delta_sapele,81c6d18e-a1e2-4736-a83d-866e2064f523,11,Tap,outlet,,81c6d18e-a1e2-4736-a83d-866e2064f523,South-South
Mechanical Issue,,Sapele,,,"Water Scheme, Source within 1km",1342003582341.jpg,No,5.8901227 5.66105023 27.799999237060547 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342003582341.jpg,water,Delta,delta_sapele,bd98da6d-9718-4fe0-96e8-681762d78dca,7,Tap,outlet,,bd98da6d-9718-4fe0-96e8-681762d78dca,South-South
Under Construction,,Oku,,,"Water Scheme, Source within 1km",1342011538227.jpg,No,5.73457955 5.65401974 18.799999237060547 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342011538227.jpg,water,Delta,delta_sapele,c247c549-db54-4ee0-a656-cbbbd7b284c0,Ward 10 Oku,Tap,outlet,,c247c549-db54-4ee0-a656-cbbbd7b284c0,South-South
Mechanical Issue,,Ugbukuruzu,,,"Water Scheme, Source within 1km",1342084894455.jpg,No,5.81906327 5.60265545 15.100000381469727 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342084894455.jpg,water,Delta,delta_sapele,15cfd777-8f88-4547-993c-7cd56afc5720,Ward 11 Ugbukruzu,Tap,outlet,,15cfd777-8f88-4547-993c-7cd56afc5720,South-South
Functional,,Edegbrode Elume,,,"Water Scheme, Source within 100m",1342012770352.jpg,Yes,5.74057835 5.67399937 33.29999923706055 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342012770352.jpg,water,Delta,delta_sapele,eecab3fc-3918-4987-8949-dc791ec11125,10,Tap,outlet,,eecab3fc-3918-4987-8949-dc791ec11125,South-South
Mechanical Issue,,Erabhome Elume,,,Stand Alone Water Point,1342102914328.jpg,No,5.74722078 5.69303944 21.799999237060547 5.0,False,Sapele,669,669,669.0,Hand Pump,No,1342102914328.jpg,water,Delta,delta_sapele,99d65cc7-52d0-4d09-9f65-ee7a15935a2e,11,Unimproved Well,water_source,unprotected_dug_well,99d65cc7-52d0-4d09-9f65-ee7a15935a2e,South-South
Functional,,Ibada Amukpe,,,Stand Alone Water Point,1342000715858.jpg,Yes,5.83349011 5.74768133 32.099998474121094 5.0,False,Sapele,669,669,669.0,Manual,No,1342000715858.jpg,water,Delta,delta_sapele,0239e6a3-f5a9-4994-8902-00e8527e6b2d,9,Unimproved Well,water_source,protected_dug_well,0239e6a3-f5a9-4994-8902-00e8527e6b2d,South-South
Poorly Constructed,,Degele Elume,,,"Water Scheme, Source further than 1km",1342103281369.jpg,No,5.74091796 5.69797894 27.799999237060547 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342103281369.jpg,water,Delta,delta_sapele,1fb49dc3-cfb6-4e3f-8525-6675d22a4bb1,Ward 11 Degele Elume,Tap,outlet,,1fb49dc3-cfb6-4e3f-8525-6675d22a4bb1,South-South
Mechanical Issue,,Sapele Okpe,,,"Water Scheme, Source within 1km",1342080467545.jpg,No,5.90337707 5.67134933 28.200000762939453 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),Yes,1342080467545.jpg,water,Delta,delta_sapele,74c1ca62-f500-4b05-a756-6c1b3ba9fc34,8,Tap,outlet,,74c1ca62-f500-4b05-a756-6c1b3ba9fc34,South-South
Under Construction,,Edegborde,,,"Water Scheme, Source within 1km",1342012870475.jpg,No,5.74033024 5.67325885 48.099998474121094 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342012870475.jpg,water,Delta,delta_sapele,c1bd18e6-30df-445c-9124-82c18a660c09,Ward 10 Edegbode,Tap,outlet,,c1bd18e6-30df-445c-9124-82c18a660c09,South-South
Functional,,Okuoke,,,"Water Scheme, Source within 100m",1342172479351.jpg,Yes,5.73737748 5.72690929 -1.0 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342172479351.jpg,water,Delta,delta_sapele,1bf926fb-3dd6-4869-8b8b-578bed0a7152,10,Tap,outlet,,1bf926fb-3dd6-4869-8b8b-578bed0a7152,South-South
Functional,,Ikeressan,,,"Water Scheme, Source within 100m",1342089787027.jpg,Yes,5.7885779 5.5980231 22.799999237060547 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342089787027.jpg,water,Delta,delta_sapele,8492762f-de08-4309-a302-febe1395b817,11,Tap,outlet,,8492762f-de08-4309-a302-febe1395b817,South-South
Mechanical Issue,,Ogiedi,,,"Water Scheme, Source within 100m",1342103948913.jpg,No,5.73989735 5.70360465 40.0 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342103948913.jpg,water,Delta,delta_sapele,7b33a41a-c093-4c38-8e86-5dd6e4e9f23e,7,Tap,outlet,,7b33a41a-c093-4c38-8e86-5dd6e4e9f23e,South-South
Functional,,Okuodede,,,"Water Scheme, Source within 100m",1342100510610.jpg,Yes,5.76377978 5.67486115 24.899999618530273 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342100510610.jpg,water,Delta,delta_sapele,6f473f63-3b44-4dcf-8982-3a3865866031,11,Tap,outlet,,6f473f63-3b44-4dcf-8982-3a3865866031,South-South
Functional,,Ajamikarawa,,,"Water Scheme, Source within 100m",1342009756301.jpg,Yes,5.84355788 5.72333167 32.900001525878906 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342009756301.jpg,water,Delta,delta_sapele,e0e48413-d4c0-4d37-8153-3ebf86f86cd9,9,Tap,outlet,,e0e48413-d4c0-4d37-8153-3ebf86f86cd9,South-South
Poor Water Quality,,Ituru,,,Stand Alone Water Point,1342170492859.jpg,No,5.77242788 5.70906636 27.700000762939453 5.0,False,Sapele,669,669,669.0,,No,1342170492859.jpg,water,Delta,delta_sapele,11d483ad-be0f-4841-837b-b391492d164d,Ward 10 Ituru,Unimproved Well,water_source,unprotected_dug_well,11d483ad-be0f-4841-837b-b391492d164d,South-South
Poorly Constructed,,Ugborhen,,,"Water Scheme, Source further than 1km",1342093321793.jpg,No,5.80604457 5.62642529 19.600000381469727 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342093321793.jpg,water,Delta,delta_sapele,9e190547-bdd9-4f73-9d74-f7c053105611,Ward 11Ugborhen,Tap,outlet,,9e190547-bdd9-4f73-9d74-f7c053105611,South-South
Mechanical Issue,,Otoramuan,,,"Water Scheme, Source within 100m",1342006593288.jpg,No,5.73737544 5.63681586 22.100000381469727 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342006593288.jpg,water,Delta,delta_sapele,a53a94b2-47fb-4413-84c9-2721b7103b53,10,Tap,outlet,,a53a94b2-47fb-4413-84c9-2721b7103b53,South-South
Functional,,Sapele,,,"Water Scheme, Source within 100m",1342170612671.jpg,Yes,5.89767022 5.68395181 27.399999618530273 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342170612671.jpg,water,Delta,delta_sapele,7311d1eb-a608-412f-9fb8-1656a91ef633,9,Tap,outlet,,7311d1eb-a608-412f-9fb8-1656a91ef633,South-South
Functional,,Ajamikarawa,,,"Water Scheme, Source within 100m",1342007174897.jpg,Yes,5.84815453 5.72261564 29.399999618530273 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342007174897.jpg,water,Delta,delta_sapele,1f53a8c4-2029-4a17-808f-ae521c1777be,9,Tap,outlet,,1f53a8c4-2029-4a17-808f-ae521c1777be,South-South
Functional,,Sapele,,,"Water Scheme, Source within 100m",1342172000603.jpg,Yes,5.894247 5.68238557 28.399999618530273 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342172000603.jpg,water,Delta,delta_sapele,8b1ddd4e-6114-4770-8ac6-7b4eb898429b,1,Tap,outlet,,8b1ddd4e-6114-4770-8ac6-7b4eb898429b,South-South
Functional,,Sapele,,,Stand Alone Water Point,1342171685109.jpg,Yes,5.89306679 5.68087834 26.700000762939453 5.0,False,Sapele,669,669,669.0,,No,1342171685109.jpg,water,Delta,delta_sapele,fe69ca5d-4b63-4dfc-bb26-21d05b9e3b0f,1,Unimproved Well,water_source,protected_dug_well,fe69ca5d-4b63-4dfc-bb26-21d05b9e3b0f,South-South
Functional,,Ajamikarawa,,,"Water Scheme, Source within 100m",1342007962083.jpg,Yes,5.84701913 5.72263718 29.0 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342007962083.jpg,water,Delta,delta_sapele,ec10a67e-b4b6-4318-ac04-8cc02d8285e7,9,Tap,outlet,,ec10a67e-b4b6-4318-ac04-8cc02d8285e7,South-South
Functional,,Edegbrode Elume,,,"Water Scheme, Source within 100m",1342013625210.jpg,Yes,5.74079642 5.67945138 36.5 5.0,True,Sapele,669,669,669.0,Tap (unknown lift),No,1342013625210.jpg,water,Delta,delta_sapele,2074f007-4e4a-4c65-a64b-54a8005bef6d,10,Tap,outlet,,2074f007-4e4a-4c65-a64b-54a8005bef6d,South-South
