"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"41451",41451,"d851016a-73f3-4778-9845-f624afdb9f14","d851016a-73f3-4778-9845-f624afdb9f14","Gwiwa","Jigawa","Northwest",273,"12.8202007 8.28052108 507.1000061035156 5.0","1347109587102.jpg","jigawa_gwiwa","1347109587102.jpg","Tap",NA,NA,"outlet","Daurawa Dan dada","Shafe","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"41452",41452,"d5f5da02-22be-4b3f-a43a-008778518f4e","d5f5da02-22be-4b3f-a43a-008778518f4e","Gwiwa","Jigawa","Northwest",273,"12.78871262 8.37078063 500.6000061035156 5.0","1347272389697.jpg","jigawa_gwiwa","1347272389697.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","INDIRAWA","GUNTAI","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41453",41453,"9e476103-ac6a-4b91-8fc3-b1d551c6c6ca","9e476103-ac6a-4b91-8fc3-b1d551c6c6ca","Gwiwa","Jigawa","Northwest",273,"12.79151979 8.15416975 526.5999755859375 5.0","1347105072871.jpg","jigawa_gwiwa","1347105072871.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Roran fulani A. Unguwar daurawa mangwarai","Rorau","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41454",41454,"2b11be2a-af62-4193-9660-633ddb7fa0cb","2b11be2a-af62-4193-9660-633ddb7fa0cb","Gwiwa","Jigawa","Northwest",273,"12.72197059 8.28138869 537.5 5.0","1347115541273.jpg","jigawa_gwiwa","1347115541273.jpg","Unimproved Well",NA,"protected_dug_well","water_source","KALLI KATSARTAR","BUNTUSU WARD","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"41455",41455,"732021d6-0dec-4ac7-a568-38428d7ecccd","732021d6-0dec-4ac7-a568-38428d7ecccd","Gwiwa","Jigawa","Northwest",273,"12.74506532 8.34923318 509.8999938964844 5.0","1347296237111.jpg","jigawa_gwiwa","1347296237111.jpg","Borehole",NA,"borehole_tube_well","water_source","KURNEJI","GUNTAI","Yes","Manual","No","Poorly Constructed","No","Stand Alone Water Point"
"41456",41456,"859cdffa-fb60-48cc-b17c-6b6a0ae16be3","859cdffa-fb60-48cc-b17c-6b6a0ae16be3","Gwiwa","Jigawa","Northwest",273,"12.80942059 8.37644714 490.20001220703125 5.0","1347192051873.jpg","jigawa_gwiwa","1347192051873.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Tsohuwar Yola","Yola","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41457",41457,"c0f1171f-2863-4c01-9468-41e4e86b25e3","c0f1171f-2863-4c01-9468-41e4e86b25e3","Gwiwa","Jigawa","Northwest",273,"12.73250536 8.33492619 484.79998779296875 5.0","1347360792032.jpg","jigawa_gwiwa","1347360792032.jpg","Tap",NA,NA,"outlet","Duwigi","Zomo","Yes","Tap (unknown lift)","No","Poor Water Quality","No","Water Scheme, Source within 100m"
"41458",41458,"0b3e70ae-d0a3-4f18-ab99-f84ffc4099f6","0b3e70ae-d0a3-4f18-ab99-f84ffc4099f6","Gwiwa","Jigawa","Northwest",273,"12.71167134 8.24179958 518.7999877929688 5.0","1347042065005.jpg","jigawa_gwiwa","1347042065005.jpg","Borehole",NA,"borehole_tube_well","water_source","BUNTUSU MAGALAWA","BUNTUSU WARD","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"41459",41459,"04746654-3a68-432e-9d54-61a240953e01","04746654-3a68-432e-9d54-61a240953e01","Gwiwa","Jigawa","Northwest",273,"12.78599239 8.15947609 529.7999877929688 5.0","1347108668735.jpg","jigawa_gwiwa","1347108668735.jpg","Tap",NA,NA,"outlet","Badole","Rorau","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"41460",41460,"ee472af6-408b-4554-891a-f4e45b087cb4","ee472af6-408b-4554-891a-f4e45b087cb4","Gwiwa","Jigawa","Northwest",273,"12.81362367 8.27974951 487.20001220703125 5.0","1347107677962.jpg","jigawa_gwiwa","1347107677962.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Tinkishi fulani","Shafe","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41461",41461,"a82abca5-d1a9-4bc6-a780-653727d02dc2","a82abca5-d1a9-4bc6-a780-653727d02dc2","Gwiwa","Jigawa","Northwest",273,"12.80313619 8.15154162 518.2999877929688 3.0","1347099999147.jpg","jigawa_gwiwa","1347099999147.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Roran fulani","Rorau","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41462",41462,"e1ae0113-60cb-44b6-bdbc-e8db1dcd52f9","e1ae0113-60cb-44b6-bdbc-e8db1dcd52f9","Gwiwa","Jigawa","Northwest",273,"12.80296934 8.16619991 524.5999755859375 5.0","1347014529145.jpg","jigawa_gwiwa","1347014529145.jpg","Borehole",NA,"borehole_tube_well","water_source","Hungu","Rorau","Yes","Hand Pump","No","Under Construction","No","Stand Alone Water Point"
"41463",41463,"bff083fb-b6b0-47c0-9856-d623324becd6","bff083fb-b6b0-47c0-9856-d623324becd6","Gwiwa","Jigawa","Northwest",273,"12.72672179 8.38171172 492.20001220703125 5.0","1347279595495.jpg","jigawa_gwiwa","1347279595495.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kurman ruwa B","Firji","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41464",41464,"24934931-617c-455b-aa1b-14d20e2d6fd1","24934931-617c-455b-aa1b-14d20e2d6fd1","Gwiwa","Jigawa","Northwest",273,"12.77829801 8.31277121 503.3999938964844 5.0","1347117823209.jpg","jigawa_gwiwa","1347117823209.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","GWIWA","GWIWA","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"41465",41465,"7c152aa3-7774-4532-bc05-a8c024b33502","7c152aa3-7774-4532-bc05-a8c024b33502","Gwiwa","Jigawa","Northwest",273,"12.78664052 8.15968627 540.0999755859375 5.0","1347109067671.jpg","jigawa_gwiwa","1347109067671.jpg","Tap",NA,NA,"outlet","Badole","Rorau","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"41466",41466,"23aa5f72-0869-4dff-9bb0-25816058123a","23aa5f72-0869-4dff-9bb0-25816058123a","Gwiwa","Jigawa","Northwest",273,"12.80863728 8.37324322 483.29998779296875 5.0","1347194465945.jpg","jigawa_gwiwa","1347194465945.jpg","Tap",NA,NA,"outlet","Tsohuwar Yola","Yola","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"41467",41467,"82ae0d45-5d4a-4bef-85c3-6715c0ea6ecc","82ae0d45-5d4a-4bef-85c3-6715c0ea6ecc","Gwiwa","Jigawa","Northwest",273,"12.75570341 8.27225933 500.0 111.0","1347120549270.jpg","jigawa_gwiwa","1347120549270.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kete gari","Darina","No","Manual","Yes","Functional","No","Stand Alone Water Point"
