"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"72657",72657,"10f92608-cccf-4d85-be53-752c6e69f9b3","10f92608-cccf-4d85-be53-752c6e69f9b3","Maiduguri","Borno","Northeast",478,"11.85418483 13.1173109 348.79998779296875 5.0","1347353158716.jpg","borno_maiduguri","1347353158716.jpg","Tap",NA,"borehole_tube_well","water_source","Pompomari","Bolori","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"72658",72658,"08d12f64-bb5d-425f-a5c9-b93583af215b","08d12f64-bb5d-425f-a5c9-b93583af215b","Maiduguri","Borno","Northeast",478,"11.84437145 13.15928629 342.79998779296875 5.0","1347103875055.jpg","borno_maiduguri","1347103875055.jpg","Tap",NA,"borehole_tube_well","water_source","Shehuri","Sbehuri","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"72659",72659,"a7509727-28a6-4d33-9533-50093ecf1e23","a7509727-28a6-4d33-9533-50093ecf1e23","Maiduguri","Borno","Northeast",478,"11.87498338 13.15574592 348.70001220703125 5.0","1347254496698.jpg","borno_maiduguri","1347254496698.jpg","Tap",NA,"borehole_tube_well","water_source","Goni damgari","Goni damgari","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"72660",72660,"4b981979-345b-4842-b253-b740e33d7065","4b981979-345b-4842-b253-b740e33d7065","Maiduguri","Borno","Northeast",478,"11.82622792 13.13363297 345.8999938964844 5.0","1347363394654.jpg","borno_maiduguri","1347363394654.jpg","Tap",NA,NA,"outlet","Moduganari","Maisandari","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"72661",72661,"b985c07c-c687-4e9e-b174-19ab0bf1ed42","b985c07c-c687-4e9e-b174-19ab0bf1ed42","Maiduguri","Borno","Northeast",478,"11.84089036 13.15868344 363.70001220703125 5.0","1347102935263.jpg","borno_maiduguri","1347102935263.jpg","Tap",NA,"borehole_tube_well","water_source","Shehuri","Shehuri","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"72662",72662,"e36d30fb-e023-42ea-91b6-bfb1863e8e16","e36d30fb-e023-42ea-91b6-bfb1863e8e16","Maiduguri","Borno","Northeast",478,"11.85786854 13.12300782 343.29998779296875 5.0","1347103754916.jpg","borno_maiduguri","1347103754916.jpg","Tap",NA,NA,"outlet","Bolori lawanti","Bolori","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"72663",72663,"a2d0d96a-eee4-47b9-9a4d-aacce06ba534","a2d0d96a-eee4-47b9-9a4d-aacce06ba534","Maiduguri","Borno","Northeast",478,"11.80326395 13.15630571 331.70001220703125 5.0","1347104042325.jpg","borno_maiduguri","1347104042325.jpg","Tap",NA,NA,"outlet","Old GRA","Maisandari","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"72664",72664,"b569900f-aba0-4fbd-a5ec-f52a210bc113","b569900f-aba0-4fbd-a5ec-f52a210bc113","Maiduguri","Borno","Northeast",478,"11.85757092 13.12329608 339.79998779296875 5.0","1347103499223.jpg","borno_maiduguri","1347103499223.jpg","Tap",NA,NA,"outlet","Bolorulawanty","Bolory","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"72665",72665,"52da2bdc-9543-431f-a4de-3d06e16d433d","52da2bdc-9543-431f-a4de-3d06e16d433d","Maiduguri","Borno","Northeast",478,"11.80663357 13.14998809 352.5 5.0","1347107093794.jpg","borno_maiduguri","1347107093794.jpg","Tap",NA,NA,"outlet","Old GRA","Maisandari","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"72666",72666,"9bb651ed-c394-4d48-ba2b-6107a0eb69f4","9bb651ed-c394-4d48-ba2b-6107a0eb69f4","Maiduguri","Borno","Northeast",478,"11.80485981 13.16312649 350.20001220703125 5.0","1347102178708.jpg","borno_maiduguri","1347102178708.jpg","Tap",NA,NA,"outlet","Old GRA","Maisandari Warde","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"72667",72667,"a40f0b72-0a91-42ee-8852-79e49c79dded","a40f0b72-0a91-42ee-8852-79e49c79dded","Maiduguri","Borno","Northeast",478,"11.84624589 13.15662829 350.20001220703125 5.0","1347104872757.jpg","borno_maiduguri","1347104872757.jpg","Tap",NA,NA,"outlet","Shehuri South Yerwa Clinic","Shehuri South yerwa Clinic","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"72668",72668,"0f0f59e7-00ac-42ae-a29b-f707f24811f4","0f0f59e7-00ac-42ae-a29b-f707f24811f4","Maiduguri","Borno","Northeast",478,"11.841345 13.15586194 346.70001220703125 5.0","1347107218275.jpg","borno_maiduguri","1347107218275.jpg","Borehole",NA,"borehole_tube_well","water_source","Hausari","Hausari Primary School","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"72669",72669,"ab6cc4e0-a5e3-4ecb-b981-24da96f640c1","ab6cc4e0-a5e3-4ecb-b981-24da96f640c1","Maiduguri","Borno","Northeast",478,"11.80661181 13.15320803 367.29998779296875 5.0","1347106895003.jpg","borno_maiduguri","1347106895003.jpg","Tap",NA,NA,"outlet","Old GRA","Maisandari","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"72670",72670,"578fab97-6a88-43b6-bfb5-836fb6e6b2eb","578fab97-6a88-43b6-bfb5-836fb6e6b2eb","Maiduguri","Borno","Northeast",478,"11.85737389 13.10980226 362.70001220703125 5.0","1347106609171.jpg","borno_maiduguri","1347106609171.jpg","Tap",NA,NA,"outlet","Pompomary.","Boloru.","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"72671",72671,"ff01dab6-7f7b-4ffb-acd2-3819ad4f759a","ff01dab6-7f7b-4ffb-acd2-3819ad4f759a","Maiduguri","Borno","Northeast",478,"11.80165845 13.16483188 368.6000061035156 5.0","1347102486121.jpg","borno_maiduguri","1347102486121.jpg","Tap",NA,NA,"outlet","MMC","Gombole","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"72672",72672,"88be1a0c-9bc1-434f-b638-497e35f5543e","88be1a0c-9bc1-434f-b638-497e35f5543e","Maiduguri","Borno","Northeast",478,"11.81015197 13.16638889 353.3999938964844 5.0","1347105674619.jpg","borno_maiduguri","1347105674619.jpg","Tap",NA,NA,"outlet","GRA Doctors QTRS","Maisandari","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"72673",72673,"25f81b36-508f-4ea5-9428-b6e1656e47d6","25f81b36-508f-4ea5-9428-b6e1656e47d6","Maiduguri","Borno","Northeast",478,"11.84072573 13.15830189 350.29998779296875 5.0","1347102779765.jpg","borno_maiduguri","1347102779765.jpg","Tap",NA,NA,"outlet","Shehuri South","Shehuri South","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"72674",72674,"120c6bd6-7ae2-4481-b340-7607f3b4e8f1","120c6bd6-7ae2-4481-b340-7607f3b4e8f1","Maiduguri","Borno","Northeast",478,"11.80578133 13.13930428 360.20001220703125 5.0","1347368241000.jpg","borno_maiduguri","1347368241000.jpg","Tap",NA,NA,"outlet","OLD GRA","Maisandari","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
