"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",39733,"443e2dcb-e08c-47d0-8f59-6bc96cb6b2f8","njaba","imo","southeast","5.7454499 6.9848558 170.3000030517578 5.0","COMPREHENSIVE SECONDARY SCHOOL, ATTA","junior_and_senior_sec","imo_njaba",531,"1347449947959.jpg","443e2dcb-e08c-47d0-8f59-6bc96cb6b2f8","junior_and_senior_sec","1347449947959.jpg",9,"formal_educ",FALSE,FALSE,14,2,130,0.05901044030867,FALSE,NA,610,0.904062229904927,FALSE,NA,NA,FALSE,12,FALSE,FALSE,TRUE,FALSE,84.7307692307692,FALSE,FALSE,TRUE,FALSE,220.3,Inf,244.777777777778,Inf,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",39734,"3c7c3aa9-71dc-4f78-9180-8a06b6c87ca2","njaba","imo","southeast","5.7386982 7.00679299 167.5 5.0","Progressive School of Commerce, Umuelem, Okwudor.","junior_and_senior_sec","imo_njaba",531,"1347540966495.jpg","3c7c3aa9-71dc-4f78-9180-8a06b6c87ca2","junior_and_senior_sec","1347540966495.jpg",26,"formal_educ",FALSE,TRUE,0,10,367,1.03089887640449,FALSE,TRUE,0,0.78,TRUE,FALSE,178,TRUE,0,TRUE,FALSE,TRUE,TRUE,25.4285714285714,FALSE,FALSE,FALSE,TRUE,2.32679738562092,2.32679738562092,13.6923076923077,Inf,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"3",39735,"6891578d-cc05-43f9-8c6e-0bb2e113daad","njaba","imo","southeast","5.75310627 6.98387197 178.60000610351563 5.0","TOWN SCHOOL, ATTA","preprimary_and_primary","imo_njaba",531,"1347448326694.jpg","6891578d-cc05-43f9-8c6e-0bb2e113daad","preprimary_and_primary","1347448326694.jpg",7,"formal_educ",FALSE,FALSE,6,4,960,0.789473684210526,TRUE,FALSE,0,0.974025974025974,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,202.666666666667,FALSE,FALSE,TRUE,TRUE,12.16,12.16,173.714285714286,Inf,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",39736,"66c07ff9-7c90-4c92-94d6-c04fc5ba6e65","njaba","imo","southeast","5.66988482 7.01304551 163.0 5.0","SANCTA MARIA NURSERY/PRIMARY SCHOOL","preprimary_and_primary","imo_njaba",531,"1347276988481.jpg","66c07ff9-7c90-4c92-94d6-c04fc5ba6e65","preprimary_and_primary","1347276988481.jpg",23,"formal_educ",TRUE,FALSE,6,22,50,0.0762195121951219,TRUE,FALSE,0,1.01846153846154,FALSE,FALSE,328,FALSE,10,TRUE,FALSE,TRUE,FALSE,41,FALSE,FALSE,TRUE,FALSE,54.6666666666667,Inf,28.5217391304348,Inf,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5",39737,"7d78c7ec-539f-4f30-a591-bfdcaabadca7","njaba","imo","southeast","5.76276252 7.00928531 182.8000030517578 5.0","ST. PETER‘S PRIMARY SCHOOL, OKPONAKUMA","preprimary_and_primary","imo_njaba",531,"1347374993413.jpg","7d78c7ec-539f-4f30-a591-bfdcaabadca7","preprimary_and_primary","1347374993413.jpg",5,"formal_educ",FALSE,TRUE,2,4,0,0,FALSE,FALSE,0,1.5,TRUE,FALSE,12.5,FALSE,2,FALSE,FALSE,TRUE,FALSE,2.77777777777778,FALSE,FALSE,TRUE,FALSE,1.25,Inf,5,Inf,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",39738,"3b9e361e-e0c7-436c-8007-bab5242cc690","njaba","imo","southeast","5.65906333 6.98918301 164.5 5.0","STATE PRIMARY SCHOOL AMAZANO","preprimary_and_primary","imo_njaba",531,"1347461800619.jpg","3b9e361e-e0c7-436c-8007-bab5242cc690","preprimary_and_primary","1347461800619.jpg",6,"formal_educ",FALSE,FALSE,1,4,719,0.449375,FALSE,FALSE,0,0.642710472279261,TRUE,TRUE,320,FALSE,3,FALSE,FALSE,FALSE,FALSE,177.777777777778,FALSE,FALSE,TRUE,FALSE,114.285714285714,15.8415841584158,266.666666666667,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",39739,"99dc0d97-c559-4c35-b1c3-c6e7e93ed83f","njaba","imo","southeast","5.7414058 7.0195027 189.1999969482422 5.0","Monsignor Cyriacus Mba Memorial Nursery/Primary School","preprimary_and_primary","imo_njaba",531,"1347365881578.jpg","99dc0d97-c559-4c35-b1c3-c6e7e93ed83f","preprimary_and_primary","1347365881578.jpg",8,"formal_educ",FALSE,FALSE,7,3,8,0.0341880341880342,TRUE,TRUE,97,0.683453237410072,TRUE,FALSE,117,TRUE,0,FALSE,FALSE,TRUE,FALSE,33.4285714285714,FALSE,TRUE,FALSE,TRUE,4.5,13.7647058823529,29.25,2.66666666666667,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"8",39740,"0015ad6f-3c9f-4ba2-b21f-a988c36cbf74","njaba","imo","southeast","5.65274986 6.99222483 156.10000610351563 5.0","INLAND PRIMARY SCHOOL IBELE","preprimary_and_primary","imo_njaba",531,"1347456652615.jpg","0015ad6f-3c9f-4ba2-b21f-a988c36cbf74","preprimary_and_primary","1347456652615.jpg",8,"formal_educ",FALSE,FALSE,1,6,735,0.717073170731707,FALSE,TRUE,0,0.722689075630252,TRUE,FALSE,512.5,FALSE,1,FALSE,FALSE,FALSE,FALSE,146.428571428571,TRUE,FALSE,FALSE,FALSE,205,29.2857142857143,128.125,Inf,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",39741,"64739513-b48f-4c22-b6b6-0d074002297f","njaba","imo","southeast","5.74214845 6.99965941 183.0 5.0","BETHEL INTERNATIONAL SECONDARY SCHOOL, ATTA","junior_and_senior_sec","imo_njaba",531,"1347441611111.jpg","64739513-b48f-4c22-b6b6-0d074002297f","junior_and_senior_sec","1347441611111.jpg",17,"formal_educ",FALSE,FALSE,0,3,12,0.0555555555555556,FALSE,NA,40,0.878260869565217,TRUE,FALSE,108,TRUE,0,TRUE,TRUE,FALSE,FALSE,36,FALSE,FALSE,FALSE,TRUE,5.4,5.4,12.7058823529412,Inf,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10",39742,"01c6c50b-264b-46f7-a411-9e2de419cbd1","njaba","imo","southeast","5.74709003 6.98169359 175.6999969482422 5.0","CENTRAL SCHOOL, ATTA","preprimary_and_primary","imo_njaba",531,"1347449425832.jpg","01c6c50b-264b-46f7-a411-9e2de419cbd1","preprimary_and_primary","1347449425832.jpg",6,"formal_educ",FALSE,FALSE,0,5,0,0,TRUE,FALSE,0,2.11029411764706,TRUE,FALSE,423,FALSE,3,FALSE,FALSE,FALSE,FALSE,70.5,FALSE,FALSE,TRUE,TRUE,10.575,8.46,70.5,Inf,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
