"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",18429,"222818a4-7e7a-498f-876c-e979d3719225","goronyo","sokoto","northwest","13.45180478 5.89260279 342.79998779296875 5.0","Riyojin Juli Primary School","primary_only","sokoto_goronyo",252,"1339514560129.jpg","222818a4-7e7a-498f-876c-e979d3719225","primary_only","1339514560129.jpg",2,"formal_educ",FALSE,FALSE,0,0,NA,NA,TRUE,NA,0,3,FALSE,NA,NA,FALSE,0,TRUE,FALSE,TRUE,FALSE,28,FALSE,FALSE,FALSE,TRUE,2.54545454545455,2.54545454545455,42,Inf,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2",18430,"8bb92bdf-7222-45e2-bc7d-144396067a54","goronyo","sokoto","northwest","13.524979948997498 5.656000971794128 327.0 4.0","Tuluske pry school","primary_only","sokoto_goronyo",252,"1339677979835.jpg","8bb92bdf-7222-45e2-bc7d-144396067a54","primary_only","1339677979835.jpg",2,"formal_educ",FALSE,FALSE,3,0,NA,NA,TRUE,NA,0,8.96551724137931,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,96.3333333333333,FALSE,FALSE,FALSE,TRUE,Inf,6.42222222222222,144.5,Inf,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"3",18431,"05528edf-4d64-4692-83ed-29afe406a461","goronyo","sokoto","northwest","13.350598812103271 5.509697198867798 290.0 3.0","Giyawa 2Primary school","primary_only","sokoto_goronyo",252,"1339584160629.jpg","05528edf-4d64-4692-83ed-29afe406a461","primary_only","1339584160629.jpg",2,"formal_educ",FALSE,FALSE,0,0,NA,NA,FALSE,TRUE,0,1.44186046511628,FALSE,NA,NA,FALSE,0,TRUE,FALSE,FALSE,FALSE,70,FALSE,FALSE,FALSE,TRUE,Inf,17.5,105,Inf,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4",18432,"f1524a51-588c-4455-93d5-a1b87ff1471c","goronyo","sokoto","northwest","13.14068997 6.01361946 325.79998779296875 5.0","Gundumi Model Primary School","primary_only","sokoto_goronyo",252,"1339583201074.jpg","f1524a51-588c-4455-93d5-a1b87ff1471c","primary_only","1339583201074.jpg",3,"formal_educ",FALSE,FALSE,1,0,NA,NA,TRUE,NA,0,5.89655172413793,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,66.6666666666667,FALSE,FALSE,FALSE,TRUE,4.44444444444444,4.44444444444444,66.6666666666667,Inf,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5",18433,"75394afd-d59d-4b14-b403-360d7406b5a4","goronyo","sokoto","northwest","13.589696288108826 5.6572723388671875 401.0 4.0","EKADE PRIMARY SCHOOL","primary_only","sokoto_goronyo",252,"1339667832524.jpg","75394afd-d59d-4b14-b403-360d7406b5a4","primary_only","1339667832524.jpg",1,"formal_educ",TRUE,TRUE,0,1,NA,NA,TRUE,TRUE,0,3.92105263157895,FALSE,NA,NA,FALSE,0,FALSE,FALSE,TRUE,FALSE,124.666666666667,FALSE,FALSE,FALSE,FALSE,Inf,Inf,374,Inf,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6",18434,"d3484465-6ea1-44d2-a60d-bb41fcfa0896","goronyo","sokoto","northwest","13.58204515 5.59675953 329.5 5.0","Gidan Fako pry","primary_only","sokoto_goronyo",252,"1339669187443.jpg","d3484465-6ea1-44d2-a60d-bb41fcfa0896","primary_only","1339669187443.jpg",4,"formal_educ",FALSE,FALSE,4,2,NA,NA,FALSE,FALSE,0,2.4,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Inf,Inf,42.5,Inf,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",18435,"bf676ae3-d996-4d23-8c61-2fb691077cec","goronyo","sokoto","northwest","13.49573463 5.60507284 313.79998779296875 5.0","Yaminkwabe pri.sch","primary_only","sokoto_goronyo",252,"1339675546862.jpg","bf676ae3-d996-4d23-8c61-2fb691077cec","primary_only","1339675546862.jpg",2,"formal_educ",FALSE,FALSE,2,0,NA,NA,TRUE,TRUE,0,2.14285714285714,FALSE,NA,NA,FALSE,1,FALSE,FALSE,TRUE,FALSE,102.666666666667,TRUE,TRUE,FALSE,FALSE,12.32,15.4,154,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"8",18436,"6df872ac-102e-4abd-a137-cd45d3160f87","goronyo","sokoto","northwest","13.39132814 5.99251731 338.70001220703125 5.0","Kaikazzaka","primary_only","sokoto_goronyo",252,"1339752642207.jpg","6df872ac-102e-4abd-a137-cd45d3160f87","primary_only","1339752642207.jpg",2,"formal_educ",TRUE,TRUE,3,0,NA,NA,TRUE,TRUE,0,0.261044176706827,FALSE,NA,NA,FALSE,0,FALSE,FALSE,TRUE,FALSE,104.666666666667,FALSE,TRUE,FALSE,TRUE,Inf,10.4666666666667,157,Inf,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9",18437,"6dda6aee-574e-4b34-931b-40a5c9300d69","goronyo","sokoto","northwest","13.340304493904114 5.512754917144775 289.0 4.0","GiYAWA MODEL PRIMARY SCHOOL","primary_only","sokoto_goronyo",252,"1339587477792.jpg","6dda6aee-574e-4b34-931b-40a5c9300d69","primary_only","1339587477792.jpg",4,"formal_educ",FALSE,FALSE,1,4,NA,NA,FALSE,TRUE,0,1.89230769230769,FALSE,FALSE,188,FALSE,1,FALSE,FALSE,FALSE,FALSE,125.333333333333,FALSE,FALSE,FALSE,FALSE,Inf,10.7428571428571,94,Inf,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"10",18438,"fd4ebc4c-76eb-4d94-9e0d-6b6fe4893452","goronyo","sokoto","northwest","13.49557184 5.60507802 312.20001220703125 5.0","Pri sch Darbabiya","primary_only","sokoto_goronyo",252,"1339673464363.jpg","fd4ebc4c-76eb-4d94-9e0d-6b6fe4893452","primary_only","1339673464363.jpg",1,"formal_educ",FALSE,FALSE,6,0,NA,NA,TRUE,TRUE,0,2.67857142857143,FALSE,NA,NA,FALSE,0,FALSE,FALSE,TRUE,FALSE,34.3333333333333,FALSE,TRUE,TRUE,FALSE,7.92307692307692,8.24,206,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
