"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"42548",42548,"336838eb-debc-4629-a4bf-91ea876a3db7","336838eb-debc-4629-a4bf-91ea876a3db7","Hawul","Borno","Northeast",276,"10.51216774 12.32792882 680.0 2.0","1335872674724.jpg","borno_hawul","1335872674724.jpg","Tap",NA,NA,"outlet","Shaffa","Hidze Bwala","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"42549",42549,"65fac2ae-6fb6-44d3-be38-4ccfa92348a6","65fac2ae-6fb6-44d3-be38-4ccfa92348a6","Hawul","Borno","Northeast",276,"10.52009428 12.2566141 873.0 5.0","1335869906809.jpg","borno_hawul","1335869906809.jpg","Don't Know",NA,NA,"dk","Ghuma sabon kasuwa. 5","Bilingwi. Sabon. Kasuwa","No",NA,"No","Don't Know","No",NA
"42550",42550,"77144435-60a8-442a-80d7-6919364b642c","77144435-60a8-442a-80d7-6919364b642c","Hawul","Borno","Northeast",276,"10.52859399 12.23412655 855.5999755859375 5.0","1335885471751.jpg","borno_hawul","1335885471751.jpg","Tap",NA,"unprotected_dug_well","water_source","Yimarshika","Kida","Yes","Electric","Yes","Functional","No","Stand Alone Water Point"
"42551",42551,"9d423e5c-01a3-4d94-962a-470ccbc2642b","9d423e5c-01a3-4d94-962a-470ccbc2642b","Hawul","Borno","Northeast",276,"10.51912499 12.2104232 860.0 5.0","1336231267104.jpg","borno_hawul","1336231267104.jpg","Tap",NA,NA,"outlet","Sakwa","Sakwa Hema","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"42552",42552,"9088c0fb-99e8-4cbf-b38c-9d5e44751021","9088c0fb-99e8-4cbf-b38c-9d5e44751021","Hawul","Borno","Northeast",276,"10.51961362 12.26161753 904.9000244140625 5.0","1335868262114.jpg","borno_hawul","1335868262114.jpg","Tap",NA,NA,"outlet","Ghuma. Sabon. Kasuwa. ","Bilingwi","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source within 100m"
"42553",42553,"580921ce-b358-48f8-84fa-71d42f5f70a2","580921ce-b358-48f8-84fa-71d42f5f70a2","Hawul","Borno","Northeast",276,"10.52126852 12.25358621 883.0999755859375 5.0","1335871061504.jpg","borno_hawul","1335871061504.jpg","Don't Know",NA,NA,"dk","Ghuma sabon kasuwa ","Bilingwi","No",NA,"No","Don't Know","No",NA
"42554",42554,"4d31c16f-7201-4d10-935d-35db1f48fc43","4d31c16f-7201-4d10-935d-35db1f48fc43","Hawul","Borno","Northeast",276,"10.42577659 12.13900874 756.7000122070313 5.0","1336055736606.jpg","borno_hawul","1336055736606.jpg","Tap",NA,NA,"outlet","Kidang","Marama Kidang","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"42555",42555,"e9627c01-b63b-43fd-8e34-43b3ac7549a0","e9627c01-b63b-43fd-8e34-43b3ac7549a0","Hawul","Borno","Northeast",276,"10.52249423 12.2792364 816.7000122070313 5.0","1335859095580.jpg","borno_hawul","1335859095580.jpg","Don't Know",NA,NA,"dk","Azare. Tarshi","Bilngwl. Ward","No",NA,"No","Mechanical Issue","No",NA
"42556",42556,"7e14c90d-9ed2-40ae-a88b-f7446210477a","7e14c90d-9ed2-40ae-a88b-f7446210477a","Hawul","Borno","Northeast",276,"10.50046546 12.35335153 626.0999755859375 5.0","1336134156063.jpg","borno_hawul","1336134156063.jpg","Tap",NA,"borehole_tube_well","water_source","Shinduffu","Shaffa","Yes","Electric","Yes","Functional","No","Stand Alone Water Point"
"42557",42557,"c18d0b34-62b9-4816-ac69-c33675b971b9","c18d0b34-62b9-4816-ac69-c33675b971b9","Hawul","Borno","Northeast",276,"10.43712233 12.15520172 748.2999877929688 5.0","1336123757237.jpg","borno_hawul","1336123757237.jpg","Tap",NA,NA,"outlet","Kidang","Marama Kidang","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"42558",42558,"5a968922-d414-48a7-8441-b2dfc95008b8","5a968922-d414-48a7-8441-b2dfc95008b8","Hawul","Borno","Northeast",276,"10.4796715 12.24923533 798.5999755859375 5.0","1336212360249.jpg","borno_hawul","1336212360249.jpg","Tap",NA,NA,"outlet","Pama","Pama Whitambaya","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"42559",42559,"7e91b944-63dc-4ad1-b9f0-24c344452ecc","7e91b944-63dc-4ad1-b9f0-24c344452ecc","Hawul","Borno","Northeast",276,"10.50688803 12.33725593 665.0999755859375 5.0","1335861593069.jpg","borno_hawul","1335861593069.jpg","Tap",NA,NA,"outlet","Nyalku","Shaffa","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"42560",42560,"78b10837-a20e-4112-bd16-cd6e2119ca5c","78b10837-a20e-4112-bd16-cd6e2119ca5c","Hawul","Borno","Northeast",276,"10.39752854 12.54189102 373.79998779296875 3.0","1336047372320.jpg","borno_hawul","1336047372320.jpg","Tap",NA,NA,"outlet","Kukurupu","Puba. Vidau","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"42561",42561,"46c660c6-bd22-4c08-95fa-d526059762cb","46c660c6-bd22-4c08-95fa-d526059762cb","Hawul","Borno","Northeast",276,"10.506823 12.33325784 668.0999755859375 5.0","1335863157359.jpg","borno_hawul","1335863157359.jpg","Tap",NA,NA,"outlet","Nyalku","Shaffa South","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
