"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"10937",10937,"dc59f7eb-4b0d-47c4-ae91-df9906c3471d","dc59f7eb-4b0d-47c4-ae91-df9906c3471d","Bakori","Katsina","Northwest",85,"11.602855324745178 7.472752332687378 699.0 4.0","1336048169833.jpg","katsina_bakori","1336048169833.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Unguwar Danmadiga","Tsiga","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10938",10938,"72adebef-146c-4142-bd24-accf90c55af9","72adebef-146c-4142-bd24-accf90c55af9","Bakori","Katsina","Northwest",85,"11.613906025886536 7.375500798225403 715.0 4.0","1336299624865.jpg","katsina_bakori","1336299624865.jpg","Borehole",NA,"borehole_tube_well","water_source","Makera","Kurami yankwani","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"10939",10939,"b3d3df45-085d-432a-9d0a-0bccafa9eb54","b3d3df45-085d-432a-9d0a-0bccafa9eb54","Bakori","Katsina","Northwest",85,"11.645534634590149 7.4654459953308105 679.0 4.0","1336058688913.jpg","katsina_bakori","1336058688913.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","KAWURI","JARGABA","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10940",10940,"0e10cc41-d959-48e6-aa65-51f822e9f77a","0e10cc41-d959-48e6-aa65-51f822e9f77a","Bakori","Katsina","Northwest",85,"11.555798649787903 7.54986047744751 644.0 3.0","1336042965712.jpg","katsina_bakori","1336042965712.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","WANGARAWA","D/MUSA","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10941",10941,"ac1afb02-d3b7-414b-a457-212145783e6c","ac1afb02-d3b7-414b-a457-212145783e6c","Bakori","Katsina","Northwest",85,"11.599910259246826 7.466610074043274 691.0 4.0","1336039771879.jpg","katsina_bakori","1336039771879.jpg","Tap",NA,NA,"outlet","UnguwarMalamai","Tsiga","Yes","Tap (unknown lift)","No","Poor Water Quality","No","Water Scheme, Source within 100m"
"10942",10942,"db7f5547-44bc-44ec-a233-eb2639e7c20b","db7f5547-44bc-44ec-a233-eb2639e7c20b","Bakori","Katsina","Northwest",85,"11.55246185 7.42107956 677.5999755859375 5.0","1336387121002.jpg","katsina_bakori","1336387121002.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Bakori","Bakori A","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10943",10943,"0ff38810-ee6a-475c-8798-32aea728e705","0ff38810-ee6a-475c-8798-32aea728e705","Bakori","Katsina","Northwest",85,"11.610156297683716 7.331158518791199 722.0 4.0","1336217852117.jpg","katsina_bakori","1336217852117.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Maikari","Kurami Yankwani","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10944",10944,"4626ce45-3547-487b-bf2e-0cd70dd5dfe6","4626ce45-3547-487b-bf2e-0cd70dd5dfe6","Bakori","Katsina","Northwest",85,"11.516370177268982 7.340953946113586 726.0 4.0","1336138364266.jpg","katsina_bakori","1336138364266.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Gwauruwa","Kurami Yankwani","No","Hand Pump","No","Dry Well","No","Stand Alone Water Point"
"10945",10945,"c32607dd-ce9d-4e31-b293-5852688a0a0f","c32607dd-ce9d-4e31-b293-5852688a0a0f","Bakori","Katsina","Northwest",85,"11.61279648 7.41065109 699.2999877929688 5.0","1336142252272.jpg","katsina_bakori","1336142252272.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Gidan laya","Kabomo","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"10946",10946,"8aa6070e-19b1-482d-8125-3e614631b716","8aa6070e-19b1-482d-8125-3e614631b716","Bakori","Katsina","Northwest",85,"11.548792719841003 7.551909685134888 648.0 4.0","1336040858456.jpg","katsina_bakori","1336040858456.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","K/BAUSHE","D/MUSA","No","Manual","No","Dry Well","No","Stand Alone Water Point"
