"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"43972",43972,"b8bf0aac-16f0-4f3e-9332-30a160233d70","b8bf0aac-16f0-4f3e-9332-30a160233d70","Ibarapa East","Oyo","Southwest",285,"7.54419978 3.41199923 220.3000030517578 5.0","1336722233730.jpg","oyo_ibarapa_east","1336722233730.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Isale kola","1","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43973",43973,"0b55cb05-15b5-469a-97dc-60fdb88a0723","0b55cb05-15b5-469a-97dc-60fdb88a0723","Ibarapa East","Oyo","Southwest",285,"7.54847471 3.44975011 289.6000061035156 5.0","1336824898376.jpg","oyo_ibarapa_east","1336824898376.jpg","Unimproved Well",NA,"protected_dug_well","water_source","New Eruwa","5","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43974",43974,"f280d3ec-946a-45da-b5b0-438749988dd5","f280d3ec-946a-45da-b5b0-438749988dd5","Ibarapa East","Oyo","Southwest",285,"7.595565319061279 3.4506940841674805 191.0 4.0","1347106467955.jpg","oyo_ibarapa_east","1347106467955.jpg","Borehole",NA,"borehole_tube_well","water_source","Oke Otun","Lanlate X","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"43975",43975,"6386fd8c-f863-4337-a7ec-af38d5ce0149","6386fd8c-f863-4337-a7ec-af38d5ce0149","Ibarapa East","Oyo","Southwest",285,"7.54332293 3.45006315 216.10000610351563 5.0","1336830329484.jpg","oyo_ibarapa_east","1336830329484.jpg","Unimproved Well",NA,"protected_dug_well","water_source","New Eruwa","5","No",NA,"No","Poor Water Quality","No","Stand Alone Water Point"
"43976",43976,"c92cca44-828e-46ba-afa9-6c6f3dd66b62","c92cca44-828e-46ba-afa9-6c6f3dd66b62","Ibarapa East","Oyo","Southwest",285,"7.53137809 3.41780852 203.89999389648438 5.0","1347182050403.jpg","oyo_ibarapa_east","1347182050403.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Fuleni","4","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43977",43977,"4087d6de-2e8d-46cc-b04a-f93a86befa2e","4087d6de-2e8d-46cc-b04a-f93a86befa2e","Ibarapa East","Oyo","Southwest",285,"7.55194764 3.43735215 209.39999389648438 5.0","1347272802740.jpg","oyo_ibarapa_east","1347272802740.jpg","Tap",NA,NA,"outlet","New eruwa","5","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"43978",43978,"f8f75cfb-0e32-44ea-b6f5-9a5af1ecefe8","f8f75cfb-0e32-44ea-b6f5-9a5af1ecefe8","Ibarapa East","Oyo","Southwest",285,"7.59479820728302 3.4483712911605835 186.0 4.0","1347192445111.jpg","oyo_ibarapa_east","1347192445111.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Isale Bale Ladiran","Lanlate VII","No","Manual","No","Dry Well","No","Stand Alone Water Point"
"43979",43979,"3de1b7ad-e36c-440d-a225-b854a93d105b","3de1b7ad-e36c-440d-a225-b854a93d105b","Ibarapa East","Oyo","Southwest",285,"7.53374342 3.41207681 258.5 5.0","1347097648629.jpg","oyo_ibarapa_east","1347097648629.jpg","Untreated Surface Water",NA,"dam","water_source","Isale bode","1","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43980",43980,"eb968f55-e9d5-4fd2-b562-60aa494d998d","eb968f55-e9d5-4fd2-b562-60aa494d998d","Ibarapa East","Oyo","Southwest",285,"7.503131031990051 3.4911471605300903 183.0 4.0","1347105667453.jpg","oyo_ibarapa_east","1347105667453.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Lawore","3","No",NA,"No","Poor Water Quality","No","Stand Alone Water Point"
"43981",43981,"6b7b7113-bf2e-4f64-b922-8e0de6bfae3b","6b7b7113-bf2e-4f64-b922-8e0de6bfae3b","Ibarapa East","Oyo","Southwest",285,"7.53764953 3.4192203 212.0 5.0","1336735435908.jpg","oyo_ibarapa_east","1336735435908.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Anko","2","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43982",43982,"4af86067-4748-4114-bd5f-e833581ceac6","4af86067-4748-4114-bd5f-e833581ceac6","Ibarapa East","Oyo","Southwest",285,"7.545928359031677 3.4278202056884766 229.0 4.0","1287581839065.jpg","oyo_ibarapa_east","1287581839065.jpg","Tap",NA,NA,"outlet","SANNGO","6","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"43983",43983,"a3986193-dc1b-4074-aefc-0615e05b0c49","a3986193-dc1b-4074-aefc-0615e05b0c49","Ibarapa East","Oyo","Southwest",285,"7.64617633 3.33741596 225.60000610351563 5.0","1347366668694.jpg","oyo_ibarapa_east","1347366668694.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Gbero","1","No","Manual","Yes","Functional","Yes","Stand Alone Water Point"
"43984",43984,"78ef3f3e-ec24-477e-895e-2592994ca9ec","78ef3f3e-ec24-477e-895e-2592994ca9ec","Ibarapa East","Oyo","Southwest",285,"7.595946192741394 3.449186682701111 192.0 4.0","1347192906233.jpg","oyo_ibarapa_east","1347192906233.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Isale Bale Ladiran","Lanlate VII","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"43985",43985,"e97a2ced-be7e-4b87-a4b6-7c0d80c76a85","e97a2ced-be7e-4b87-a4b6-7c0d80c76a85","Ibarapa East","Oyo","Southwest",285,"7.53289836 3.41764966 218.89999389648438 5.0","1347174119289.jpg","oyo_ibarapa_east","1347174119289.jpg","Tap",NA,NA,"outlet","Isaba","3","Yes","Tap (unknown lift)","No","Don't Know","No",NA
"43986",43986,"61dfe7cb-79b5-402e-b8e8-b1542c9117a9","61dfe7cb-79b5-402e-b8e8-b1542c9117a9","Ibarapa East","Oyo","Southwest",285,"7.53374791 3.41897036 216.1999969482422 5.0","1336727765149.jpg","oyo_ibarapa_east","1336727765149.jpg","Tap",NA,NA,"outlet","Isale Elesin","2","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"43987",43987,"b70d77f3-fc5d-47a4-90d5-1631503c1c05","b70d77f3-fc5d-47a4-90d5-1631503c1c05","Ibarapa East","Oyo","Southwest",285,"7.679545283317566 3.445361852645874 211.0 4.0","1347283710793.jpg","oyo_ibarapa_east","1347283710793.jpg","Borehole",NA,"borehole_tube_well","water_source","Maya","Lanlate VIII","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"43988",43988,"32d0ba81-9b5f-4fd5-8b78-696fa54b9f93","32d0ba81-9b5f-4fd5-8b78-696fa54b9f93","Ibarapa East","Oyo","Southwest",285,"7.597437500953674 3.449181318283081 187.0 4.0","1347466493995.jpg","oyo_ibarapa_east","1347466493995.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Isale Baale","Lanlate VII","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"43989",43989,"554ea592-508a-43f1-a49d-2932ff491822","554ea592-508a-43f1-a49d-2932ff491822","Ibarapa East","Oyo","Southwest",285,"7.53517443 3.41747576 236.5 5.0","1336732021677.jpg","oyo_ibarapa_east","1336732021677.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Anko","2","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43990",43990,"2c5c2c18-10e7-42f1-a2e8-38e1f06e6ccf","2c5c2c18-10e7-42f1-a2e8-38e1f06e6ccf","Ibarapa East","Oyo","Southwest",285,"7.622918486595154 3.4516972303390503 186.0 3.0","1347273646833.jpg","oyo_ibarapa_east","1347273646833.jpg","Tap",NA,"borehole_tube_well","water_source","Onitabo","Lanlate X","Yes","Solar","Yes","Functional","No","Stand Alone Water Point"
"43991",43991,"bd8964b2-e87a-42d8-813f-c253fd703116","bd8964b2-e87a-42d8-813f-c253fd703116","Ibarapa East","Oyo","Southwest",285,"7.541824579238892 3.4246712923049927 218.0 4.0","1287579045756.jpg","oyo_ibarapa_east","1287579045756.jpg","Unimproved Well",NA,"protected_dug_well","water_source","SANNGO.","6","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"43992",43992,"3e51869f-7412-470a-a728-1d2172bc13ac","3e51869f-7412-470a-a728-1d2172bc13ac","Ibarapa East","Oyo","Southwest",285,"7.5058406 3.53353948 186.89999389648438 5.0","1347166279563.jpg","oyo_ibarapa_east","1347166279563.jpg","Borehole",NA,"borehole_tube_well","water_source","Abule Oba","6","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
