"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",31717,"1bfefd36-58f2-4d93-86a5-a66b90e82d2b","kibiya","kano","northwest","11.55510782 8.7485862 543.4000244140625 5.0","KULUKI KATANGA ISLAMIYYA SCHOOL.","primary_only","kano_kibiya",429,"1347282407492.jpg","1bfefd36-58f2-4d93-86a5-a66b90e82d2b","primary_only","1347282407492.jpg",3,"religious_only",FALSE,FALSE,2,0,0,0,FALSE,TRUE,0,1.30769230769231,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE,FALSE,Inf,Inf,40,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",31718,"68376e3b-5386-43ba-8d32-4fa7070cbd39","kibiya","kano","northwest","11.48641765 8.69722433 557.5 5.0","Agiri primary school","preprimary_and_primary","kano_kibiya",429,"1347446693838.jpg","68376e3b-5386-43ba-8d32-4fa7070cbd39","preprimary_and_primary","1347446693838.jpg",5,"formal_educ",FALSE,TRUE,0,1,113,0.446640316205534,FALSE,TRUE,0,1.3,TRUE,FALSE,126.5,FALSE,1,TRUE,FALSE,FALSE,FALSE,63.25,TRUE,FALSE,FALSE,TRUE,2.53,42.1666666666667,50.6,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"3",31719,"6d5b3f7b-c07c-455a-bb68-2a2ea072adb7","kibiya","kano","northwest","11.39691333 8.64986025 629.2000122070313 5.0","Kalambu A prim sch","preprimary_and_primary","kano_kibiya",429,"1347364226887.jpg","6d5b3f7b-c07c-455a-bb68-2a2ea072adb7","preprimary_and_primary","1347364226887.jpg",11,"formal_educ",FALSE,TRUE,0,1,331,0.919444444444444,FALSE,FALSE,0,2.6,FALSE,FALSE,90,FALSE,4,FALSE,FALSE,TRUE,FALSE,60,FALSE,FALSE,TRUE,FALSE,18,25.7142857142857,32.7272727272727,Inf,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",31720,"6b53d02b-7c0e-4bba-882b-9af26b3c1814","kibiya","kano","northwest","11.52087667 8.62749739 532.5999755859375 5.0","Faran A Islamiya prim sch","primary_only","kano_kibiya",429,"1347284152240.jpg","6b53d02b-7c0e-4bba-882b-9af26b3c1814","primary_only","1347284152240.jpg",2,"religious_with_formal",FALSE,TRUE,1,0,NA,NA,TRUE,TRUE,0,1.32142857142857,FALSE,NA,NA,FALSE,1,FALSE,FALSE,TRUE,FALSE,65,FALSE,FALSE,TRUE,TRUE,Inf,Inf,65,Inf,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5",31721,"939b975f-a0d2-43b7-b202-3325cd63ab54","kibiya","kano","northwest","11.5687382 8.74915395 528.4000244140625 5.0","KULUKI KANKWANA ISLAMIYYA SCHOOL.","primary_only","kano_kibiya",429,"1347279434356.jpg","939b975f-a0d2-43b7-b202-3325cd63ab54","primary_only","1347279434356.jpg",3,"religious_only",FALSE,FALSE,2,0,0,0,FALSE,TRUE,0,0.714285714285714,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE,TRUE,Inf,Inf,20,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",31722,"93493790-ba8a-4658-9c9a-dab9f7b5126e","kibiya","kano","northwest","11.58008588 8.64851475 500.29998779296875 5.0","Zururu Islsmiyya","primary_only","kano_kibiya",429,"1347369698191.jpg","93493790-ba8a-4658-9c9a-dab9f7b5126e","primary_only","1347369698191.jpg",1,"religious_with_formal",FALSE,TRUE,2,0,0,0,FALSE,FALSE,0,1.8,FALSE,FALSE,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,TRUE,FALSE,TRUE,TRUE,Inf,Inf,196,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",31723,"15d778f7-90d3-4fc8-9175-bbfdfb08954e","kibiya","kano","northwest","11.58150195 8.73722873 523.2999877929688 5.0","ISLAMIYYA","primary_only","kano_kibiya",429,"1347280105430.jpg","15d778f7-90d3-4fc8-9175-bbfdfb08954e","primary_only","1347280105430.jpg",2,"religious_with_formal",FALSE,FALSE,0,0,NA,NA,FALSE,TRUE,0,1.52380952380952,FALSE,NA,NA,FALSE,0,TRUE,FALSE,FALSE,FALSE,26.5,FALSE,FALSE,FALSE,TRUE,Inf,Inf,26.5,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"8",31724,"454d7a4a-1387-4e7b-8818-cb7788cfdb4d","kibiya","kano","northwest","11.40144977 8.65701977 628.0 5.0","Farin Dutse Nomadic","primary_only","kano_kibiya",429,"1347368011005.jpg","454d7a4a-1387-4e7b-8818-cb7788cfdb4d","primary_only","1347368011005.jpg",2,"formal_educ",FALSE,FALSE,0,0,NA,NA,FALSE,TRUE,0,0.941176470588235,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,Inf,Inf,33,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",31725,"29bcd6e9-718a-4776-9f41-6d0aae5ebcea","kibiya","kano","northwest","11.54558398 8.74504087 542.0 5.0","SHINGAU PRIMARY SCHOOL.","primary_only","kano_kibiya",429,"1347283379963.jpg","29bcd6e9-718a-4776-9f41-6d0aae5ebcea","primary_only","1347283379963.jpg",4,"formal_educ",FALSE,FALSE,2,1,NA,NA,FALSE,TRUE,0,0.940740740740741,FALSE,NA,NA,FALSE,1,FALSE,FALSE,FALSE,FALSE,52.4,TRUE,FALSE,TRUE,FALSE,Inf,Inf,65.5,Inf,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"10",31726,"c1198cd6-b386-4dbc-8f00-a05597dab00d","kibiya","kano","northwest","11.48827793 8.77052285 571.7999877929688 5.0","HIZBUDDA‘AWA MADRASATUL MUNAWARA ISLAMIYYA.","primary_only","kano_kibiya",429,"1347447761850.jpg","c1198cd6-b386-4dbc-8f00-a05597dab00d","primary_only","1347447761850.jpg",2,"religious_only",FALSE,FALSE,2,0,0,0,FALSE,TRUE,0,0.727272727272727,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,47.5,TRUE,FALSE,FALSE,TRUE,Inf,Inf,47.5,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
