breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Poorly Constructed,,Olomoro,,,"Water Scheme, Source within 100m",1338287876919.jpg,No,5.46290138 6.14703978 29.0 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338287876919.jpg,water,Delta,delta_isoko_south,54ffcdf1-ae28-4d5c-9675-45642ba6b4ce,6,Tap,outlet,,54ffcdf1-ae28-4d5c-9675-45642ba6b4ce,South-South
Functional,,OLEH,,,"Water Scheme, Source within 100m",1338037911040.jpg,Yes,5.45216782 6.20294139 27.700000762939453 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338037911040.jpg,water,Delta,delta_isoko_south,472cb24a-4c8a-47af-9d79-b14bc8512cce,OLEH1,Tap,outlet,,472cb24a-4c8a-47af-9d79-b14bc8512cce,South-South
Mechanical Issue,,oleh,,,"Water Scheme, Source within 100m",1338038902960.jpg,No,5.459040999412537 6.205987930297852 41.0 4.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338038902960.jpg,water,Delta,delta_isoko_south,3feb7de6-4df5-465c-86f7-b8efa94db4c4,2,Tap,outlet,,3feb7de6-4df5-465c-86f7-b8efa94db4c4,South-South
Functional,,Ukpude,,,"Water Scheme, Source within 100m",1338043209889.jpg,Yes,5.383354425430298 6.31864070892334 14.0 3.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338043209889.jpg,water,Delta,delta_isoko_south,ebd1389c-9118-4f5c-874b-9e8c7d6e4d71,Aviara,Tap,outlet,,ebd1389c-9118-4f5c-874b-9e8c7d6e4d71,South-South
Functional,,Olomoro,,,"Water Scheme, Source within 100m",1338044860848.jpg,Yes,5.41328883 6.13995851 44.099998474121094 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338044860848.jpg,water,Delta,delta_isoko_south,8022a3d6-fe4a-4da0-9bdd-56c0e8598301,6,Tap,outlet,,8022a3d6-fe4a-4da0-9bdd-56c0e8598301,South-South
Functional,,Ope,,,"Water Scheme, Source further than 1km",1338033574210.jpg,Yes,5.45407002 6.17872225 38.20000076293945 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338033574210.jpg,water,Delta,delta_isoko_south,4ee85840-6cbb-4600-9809-ac7a77189ce5,6,Tap,outlet,,4ee85840-6cbb-4600-9809-ac7a77189ce5,South-South
Poorly Constructed,,irri,,,"Water Scheme, Source within 100m",1338041102310.jpg,No,5.435630679130554 6.206122040748596 22.0 4.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338041102310.jpg,water,Delta,delta_isoko_south,bdcc3017-ba36-4ab1-923d-2b061c752cb1,2,Tap,outlet,,bdcc3017-ba36-4ab1-923d-2b061c752cb1,South-South
Poorly Constructed,,Olomoro,,,"Water Scheme, Source within 100m",1338288605436.jpg,No,5.46606169 6.17461808 41.0 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338288605436.jpg,water,Delta,delta_isoko_south,6e75db57-de5e-47f7-b411-c63f79900533,6,Tap,outlet,,6e75db57-de5e-47f7-b411-c63f79900533,South-South
Under Construction,,Ukpude,,,"Water Scheme, Source within 100m",1338043074147.jpg,No,5.38422108 6.31914874 41.5 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338043074147.jpg,water,Delta,delta_isoko_south,1031f620-5154-4f67-9401-a9ceeb4d8966,Avaira,Tap,outlet,,1031f620-5154-4f67-9401-a9ceeb4d8966,South-South
Mechanical Issue,,Emede,,,"Water Scheme, Source within 100m",1338367071519.jpg,No,5.40890724 6.1761506 27.799999237060547 5.0,True,Isoko South,369,369,369.0,Tap (unknown lift),No,1338367071519.jpg,water,Delta,delta_isoko_south,c256d78f-f66c-45b1-9d2f-03074446df19,Emede,Tap,outlet,,c256d78f-f66c-45b1-9d2f-03074446df19,South-South
