"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"24929",24929,"becc8630-77aa-4da9-a0e5-8eed546ffa18","becc8630-77aa-4da9-a0e5-8eed546ffa18","Dunukofia","Anambra","Southeast",163,"6.252835392951965 6.980642080307007 129.0 4.0","1335969713214.jpg","anambra_dunukofia","1335969713214.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","etiti  ukwulu","2","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"24930",24930,"203df281-8352-40d5-800b-9acf0fa47210","203df281-8352-40d5-800b-9acf0fa47210","Dunukofia","Anambra","Southeast",163,"6.253774166107178 6.981875896453857 122.0 4.0","1334953748831.jpg","anambra_dunukofia","1334953748831.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","UKWULU","WARD 2","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"24931",24931,"a1a55337-fa51-423a-9e49-f92ab44f1cf5","a1a55337-fa51-423a-9e49-f92ab44f1cf5","Dunukofia","Anambra","Southeast",163,"6.1683611 6.93253251 169.10000610351563 5.0","1336125834249.jpg","anambra_dunukofia","1336125834249.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Umunachi","Mgbuke. 1","Yes","Tap (unknown lift)","No","Mechanical Issue","Don't Know","Water Scheme, Source within 100m"
"24932",24932,"250166f3-5f70-4604-803a-7b383bfc9ef8","250166f3-5f70-4604-803a-7b383bfc9ef8","Dunukofia","Anambra","Southeast",163,"6.1755471 6.94095501 181.1999969482422 5.0","1336123465993.jpg","anambra_dunukofia","1336123465993.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Umueze    umunachi","2","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"24933",24933,"e0d4844e-2a27-4df8-840b-89f10e17ae9f","e0d4844e-2a27-4df8-840b-89f10e17ae9f","Dunukofia","Anambra","Southeast",163,"6.2029194831848145 6.952865123748779 198.0 4.0","1336307848282.jpg","anambra_dunukofia","1336307848282.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","AKWA IFITEDUNU","AKWA  1","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"24934",24934,"d7628c68-5abd-43fa-88d5-5cbb2591b7eb","d7628c68-5abd-43fa-88d5-5cbb2591b7eb","Dunukofia","Anambra","Southeast",163,"6.16519506 6.94131938 207.8000030517578 5.0","1336225591006.jpg","anambra_dunukofia","1336225591006.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","UMUNNACHI","OZZUH","Yes","Solar","No","Mechanical Issue","Don't Know","Stand Alone Water Point"
"24935",24935,"1248b2bf-8654-4f14-9fbd-ba7025e495de","1248b2bf-8654-4f14-9fbd-ba7025e495de","Dunukofia","Anambra","Southeast",163,"6.17052426 6.9250049 175.39999389648438 5.0","1336035056295.jpg","anambra_dunukofia","1336035056295.jpg","Tap","tap","protected_dug_well","water_source","UMUDIOKA","ADAGBE WARD 1","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"24936",24936,"3af330b9-dfaf-4d4b-9b0a-656b6ea82dc5","3af330b9-dfaf-4d4b-9b0a-656b6ea82dc5","Dunukofia","Anambra","Southeast",163,"6.201975345611572 6.97083592414856 253.0 4.0","1336238002669.jpg","anambra_dunukofia","1336238002669.jpg","Tap","tap",NA,"outlet","AKPA  UKPO","AKPU UKPO 3","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"24937",24937,"038e7c4e-e565-4f2a-9696-1c1d92f441b0","038e7c4e-e565-4f2a-9696-1c1d92f441b0","Dunukofia","Anambra","Southeast",163,"6.17343741 6.91080625 171.89999389648438 5.0","1336047638429.jpg","anambra_dunukofia","1336047638429.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Akpom Umudioka","2","Yes","Tap (unknown lift)","No","Poorly Constructed","Don't Know","Water Scheme, Source within 100m"
"24938",24938,"05f944ca-3ae8-4fc8-8d4b-ec3b19e03c77","05f944ca-3ae8-4fc8-8d4b-ec3b19e03c77","Dunukofia","Anambra","Southeast",163,"6.16665888 6.93052805 175.60000610351563 5.0","1336140797474.jpg","anambra_dunukofia","1336140797474.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Mgbuke Umunachi","1","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"24939",24939,"c561c65f-a0f7-47a3-ba93-2e98f3c7366e","c561c65f-a0f7-47a3-ba93-2e98f3c7366e","Dunukofia","Anambra","Southeast",163,"6.198762059211731 6.95184588432312 179.0 4.0","1336308460422.jpg","anambra_dunukofia","1336308460422.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Umueze Akwa ifitedunu","Umueze Akwa","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"24940",24940,"ae0bf845-033c-41d5-848b-ea9c47a06ef9","ae0bf845-033c-41d5-848b-ea9c47a06ef9","Dunukofia","Anambra","Southeast",163,"6.17196918 6.94024821 202.89999389648438 5.0","1336125020969.jpg","anambra_dunukofia","1336125020969.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Umueze Village umunachi","2","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"24941",24941,"ceac0edc-fc70-47e0-bc6d-1fbbe9e51e93","ceac0edc-fc70-47e0-bc6d-1fbbe9e51e93","Dunukofia","Anambra","Southeast",163,"6.201213598251343 6.970197558403015 261.0 4.0","1336402511107.jpg","anambra_dunukofia","1336402511107.jpg","Overhead Tank (1,000)","one_thousand_overhead","protected_dug_well","water_source","Enuakpu akpu ukpo","3","Yes","Electric","Yes","Functional","No","Stand Alone Water Point"
"24942",24942,"518f1fca-bbd0-4098-882e-0a29420145bf","518f1fca-bbd0-4098-882e-0a29420145bf","Dunukofia","Anambra","Southeast",163,"6.17048089 6.93122665 162.39999389648438 5.0","1336056298939.jpg","anambra_dunukofia","1336056298939.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Mgduke Village Umunachi","1","Yes","Tap (unknown lift)","No","Poorly Constructed","Don't Know","Water Scheme, Source within 100m"
