"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"4894",4894,"a58f6f4f-4f9b-4ad5-870a-a7c797df84de","a58f6f4f-4f9b-4ad5-870a-a7c797df84de","Akure North","Ondo","Southwest",39,"7.26341247 5.3456383 362.20001220703125 5.0","1342011400780.jpg","ondo_akure_north","1342011400780.jpg","Handpump","handpump",NA,"dk","Bolorunduro","Bolorunduro ward 6","Yes","Hand Pump","Yes","Functional","Yes",NA
"4895",4895,"dc3dd8d5-78a5-4b62-b582-1608c99b80f2","dc3dd8d5-78a5-4b62-b582-1608c99b80f2","Akure North","Ondo","Southwest",39,"7.3955858 5.26292591 395.20001220703125 5.0","1341930732148.jpg","ondo_akure_north","1341930732148.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Iju","12","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"4896",4896,"0a021d72-2385-4080-a700-dae7c04b9872","0a021d72-2385-4080-a700-dae7c04b9872","Akure North","Ondo","Southwest",39,"7.26741034 5.33212481 363.5 5.0","1342009466392.jpg","ondo_akure_north","1342009466392.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Agbelere","6","Yes","Solar","No","Mechanical Issue","No","Stand Alone Water Point"
"4897",4897,"8a8e239e-b214-49ab-9131-dff9ca9bdba5","8a8e239e-b214-49ab-9131-dff9ca9bdba5","Akure North","Ondo","Southwest",39,"7.30373633 5.25408998 374.20001220703125 5.0","1342399531639.jpg","ondo_akure_north","1342399531639.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Igboba isonigbo","Igoba/isinigbo","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"4898",4898,"29beac77-f608-4b7a-9af7-6a736fbba474","29beac77-f608-4b7a-9af7-6a736fbba474","Akure North","Ondo","Southwest",39,"7.26324279 5.34583748 358.79998779296875 5.0","1342011099959.jpg","ondo_akure_north","1342011099959.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Bolorunduro","Bolorunduro ward 6","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"4899",4899,"1c4897df-b196-43d6-b72d-713f64816613","1c4897df-b196-43d6-b72d-713f64816613","Akure North","Ondo","Southwest",39,"7.296711 5.23269838 387.1000061035156 5.0","1342011887080.jpg","ondo_akure_north","1342011887080.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Ogoba","5","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"4900",4900,"e90800ca-11b1-436f-bf69-668b324e982a","e90800ca-11b1-436f-bf69-668b324e982a","Akure North","Ondo","Southwest",39,"7.39543803 5.2628993 392.8999938964844 5.0","1341928493422.jpg","ondo_akure_north","1341928493422.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Iju","12","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"4901",4901,"6b565335-acb3-4c01-a1af-55df4e6771c9","6b565335-acb3-4c01-a1af-55df4e6771c9","Akure North","Ondo","Southwest",39,"7.39821875 5.25009067 370.3999938964844 5.0","1341923369404.jpg","ondo_akure_north","1341923369404.jpg","Handpump","handpump",NA,"dk","Iju","Moferere","Yes","Hand Pump","Yes","Functional","Yes",NA
"4902",4902,"43158050-dc2a-4347-b260-29fad3511bbf","43158050-dc2a-4347-b260-29fad3511bbf","Akure North","Ondo","Southwest",39,"7.26273239 5.34667779 361.20001220703125 5.0","1342015146453.jpg","ondo_akure_north","1342015146453.jpg","Overhead Tank (5,000)","ten_thousand_overhead","borehole_tube_well","water_source","Bolorunduro","Ilu-Abo/Eleyowo","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"4903",4903,"57529cca-4fae-47ce-ae50-3a4b6bdb60fc","57529cca-4fae-47ce-ae50-3a4b6bdb60fc","Akure North","Ondo","Southwest",39,"7.2667031 5.32847231 358.3999938964844 5.0","1342008837107.jpg","ondo_akure_north","1342008837107.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Ilu abo 2","6 ilu abo","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source within 100m"
"4904",4904,"0d22215b-b9eb-49b3-98b8-2a28afc43230","0d22215b-b9eb-49b3-98b8-2a28afc43230","Akure North","Ondo","Southwest",39,"7.2641701 5.256878 367.6000061035156 5.0","1342089866656.jpg","ondo_akure_north","1342089866656.jpg","Handpump","handpump","borehole_tube_well","water_source","Oba-Ile","Oba-Ile/Owode","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"4905",4905,"379d1998-e753-4ef6-8f77-97508f3eef55","379d1998-e753-4ef6-8f77-97508f3eef55","Akure North","Ondo","Southwest",39,"7.39630134 5.26458211 387.20001220703125 5.0","1341931395032.jpg","ondo_akure_north","1341931395032.jpg","Handpump","handpump","borehole_tube_well","water_source","Iju","12","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"4906",4906,"2bc0601c-e1aa-4491-b499-5c6356071406","2bc0601c-e1aa-4491-b499-5c6356071406","Akure North","Ondo","Southwest",39,"7.37245108 5.24417887 364.79998779296875 5.0","1341934145751.jpg","ondo_akure_north","1341934145751.jpg","Tap","tap",NA,"outlet","Alamo","Oke-Agunla","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source further than 1km"
"4907",4907,"ebd1265b-6f73-460f-ba06-7c31aa94f03d","ebd1265b-6f73-460f-ba06-7c31aa94f03d","Akure North","Ondo","Southwest",39,"7.33074447 5.24492699 367.1000061035156 5.0","1342000423692.jpg","ondo_akure_north","1342000423692.jpg","Overhead Tank (5,000)","ten_thousand_overhead","borehole_tube_well","water_source","Ita ogbolu","Ita ogbolu","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"4908",4908,"efb6320d-a318-4839-b9b4-e7ad0fd44a82","efb6320d-a318-4839-b9b4-e7ad0fd44a82","Akure North","Ondo","Southwest",39,"7.3966433 5.25704272 395.20001220703125 5.0","1341928843904.jpg","ondo_akure_north","1341928843904.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Iju","12","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"4909",4909,"510a6d54-bc8e-4ba3-b0aa-811d45f4d837","510a6d54-bc8e-4ba3-b0aa-811d45f4d837","Akure North","Ondo","Southwest",39,"7.39614574 5.26180733 398.29998779296875 5.0","1341928680771.jpg","ondo_akure_north","1341928680771.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Iju","12","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"4910",4910,"a044765b-d627-4f3a-b2e9-01f386b0e2ff","a044765b-d627-4f3a-b2e9-01f386b0e2ff","Akure North","Ondo","Southwest",39,"7.26084205 5.25708533 368.8999938964844 5.0","1342090864772.jpg","ondo_akure_north","1342090864772.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Obaile","9","Yes","Solar","No","Mechanical Issue","No","Stand Alone Water Point"
"4911",4911,"13ccd35f-07cd-4166-a128-8e339fe493fa","13ccd35f-07cd-4166-a128-8e339fe493fa","Akure North","Ondo","Southwest",39,"7.30068521 5.24574005 382.20001220703125 5.0","1342400869711.jpg","ondo_akure_north","1342400869711.jpg","Handpump","handpump","borehole_tube_well","water_source","Igoba","Igoba/isinigbo","Yes","Hand Pump","No","Poorly Constructed","No","Stand Alone Water Point"
