"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"48117",48117,"3ce4f41e-6551-4caf-9072-cd5a09e63309","3ce4f41e-6551-4caf-9072-cd5a09e63309","Ikere","Ekiti","Southwest",328,"7.49056273 5.22004936 389.5 5.0","1345894495052.jpg","ekiti_ikere","1345894495052.jpg","Tap",NA,NA,"outlet","Okeruku, Ikere Ekiti","2","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source further than 1km"
"48118",48118,"e3208de3-50d8-4406-8706-5370c5ac111f","e3208de3-50d8-4406-8706-5370c5ac111f","Ikere","Ekiti","Southwest",328,"7.49014088 5.22360752 368.5 5.0","1345811064160.jpg","ekiti_ikere","1345811064160.jpg","Tap",NA,NA,"outlet","Okeruku, Ikere Ekiti","2","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source further than 1km"
"48119",48119,"83833e5d-ebd9-4d56-a131-ba0cb50512e7","83833e5d-ebd9-4d56-a131-ba0cb50512e7","Ikere","Ekiti","Southwest",328,"7.49151609 5.22538543 396.0 5.0","1345804694267.jpg","ekiti_ikere","1345804694267.jpg","Tap",NA,NA,"outlet","Ugele, Ikere Ekiti","3","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source further than 1km"
"48120",48120,"163f7fd4-0dd6-4153-9eb2-182a79ddee8c","163f7fd4-0dd6-4153-9eb2-182a79ddee8c","Ikere","Ekiti","Southwest",328,"7.495564 5.23567766 391.29998779296875 4.0","1346058142225.jpg","ekiti_ikere","1346058142225.jpg","Tap",NA,NA,"outlet","Araromi","9","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source further than 1km"
"48121",48121,"070ce722-85b2-4622-a660-dafe6d0a23ed","070ce722-85b2-4622-a660-dafe6d0a23ed","Ikere","Ekiti","Southwest",328,"7.51553377 5.2299945 411.70001220703125 5.0","1345811417192.jpg","ekiti_ikere","1345811417192.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ilututun","10","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"48122",48122,"59adc29b-f1f2-47fa-a667-fb2f25d731a4","59adc29b-f1f2-47fa-a667-fb2f25d731a4","Ikere","Ekiti","Southwest",328,"7.49864144 5.23914443 389.29998779296875 5.0","1346153686875.jpg","ekiti_ikere","1346153686875.jpg","Tap",NA,NA,"outlet","Araromi","9","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"48123",48123,"49d861dd-24c4-4539-904b-b384d8b5d9bb","49d861dd-24c4-4539-904b-b384d8b5d9bb","Ikere","Ekiti","Southwest",328,"7.49844949 5.23856106 389.0 5.0","1346153717358.jpg","ekiti_ikere","1346153717358.jpg","Tap",NA,NA,"outlet","Araromi","9","Yes","Tap (unknown lift)","No","Don't Know","No",NA
"48124",48124,"00cb5284-ca1d-40f8-9916-aee2304921ff","00cb5284-ca1d-40f8-9916-aee2304921ff","Ikere","Ekiti","Southwest",328,"7.52106746 5.22456853 410.0 5.0","1345805239528.jpg","ekiti_ikere","1345805239528.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ilupeju","10","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"48125",48125,"f8fd7168-65f0-4abe-9873-6a055e70c04e","f8fd7168-65f0-4abe-9873-6a055e70c04e","Ikere","Ekiti","Southwest",328,"7.50103691 5.23144673 409.20001220703125 5.0","1345991655736.jpg","ekiti_ikere","1345991655736.jpg","Tap",NA,NA,"outlet","Ilapetu /Ijao","8","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source further than 1km"
"48126",48126,"db12b8c4-851d-4258-83ea-cbc10965927c","db12b8c4-851d-4258-83ea-cbc10965927c","Ikere","Ekiti","Southwest",328,"7.49200204 5.21065703 391.29998779296875 5.0","1346240856707.jpg","ekiti_ikere","1346240856707.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Anaye","4 Agbado/Oyo","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"48127",48127,"b163161f-c3f3-4aac-9a36-2e0c01ff6959","b163161f-c3f3-4aac-9a36-2e0c01ff6959","Ikere","Ekiti","Southwest",328,"7.49006102 5.22670368 367.1000061035156 5.0","1345800948151.jpg","ekiti_ikere","1345800948151.jpg","Tap",NA,NA,"outlet","Ugele, Ikere Ekiti","3","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"48128",48128,"8e1d515e-2426-45a9-818e-3860d0e86739","8e1d515e-2426-45a9-818e-3860d0e86739","Ikere","Ekiti","Southwest",328,"7.50178679 5.22979605 419.79998779296875 5.0","1345988692951.jpg","ekiti_ikere","1345988692951.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ilapetu/Ijao","8","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"48129",48129,"ab7f830f-aa04-4f83-bc19-f0fc52e32532","ab7f830f-aa04-4f83-bc19-f0fc52e32532","Ikere","Ekiti","Southwest",328,"7.49251674 5.21402308 401.20001220703125 5.0","1345802693657.jpg","ekiti_ikere","1345802693657.jpg","Tap",NA,NA,"outlet","Agbado","4 Agbado/Oyo","Yes","Tap (unknown lift)","No","Don't Know","Don't Know",NA
"48130",48130,"afffb755-4a95-472f-a7ce-107f5579cb24","afffb755-4a95-472f-a7ce-107f5579cb24","Ikere","Ekiti","Southwest",328,"7.50744333 5.23334708 391.79998779296875 5.0","1345899411970.jpg","ekiti_ikere","1345899411970.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Afao","10","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"48131",48131,"a9b86aad-b00c-4d26-b42b-23dfbe95762f","a9b86aad-b00c-4d26-b42b-23dfbe95762f","Ikere","Ekiti","Southwest",328,"7.48857552 5.21342107 402.1000061035156 5.0","1346052946829.jpg","ekiti_ikere","1346052946829.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ugele","4","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"48132",48132,"f82870ea-df68-4bcd-b4f7-5cb3b9132530","f82870ea-df68-4bcd-b4f7-5cb3b9132530","Ikere","Ekiti","Southwest",328,"7.50791541 5.22615856 400.3999938964844 5.0","1346318411400.jpg","ekiti_ikere","1346318411400.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Kajola","10","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"48133",48133,"935720ca-d9d5-446e-b683-962f35d39f20","935720ca-d9d5-446e-b683-962f35d39f20","Ikere","Ekiti","Southwest",328,"7.50151031 5.23357297 396.29998779296875 5.0","1345992793842.jpg","ekiti_ikere","1345992793842.jpg","Tap",NA,NA,"outlet","Ayetoro","8","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"48134",48134,"c491f758-96a3-4f2c-9a70-265bbd1e55b0","c491f758-96a3-4f2c-9a70-265bbd1e55b0","Ikere","Ekiti","Southwest",328,"7.49106111 5.22184976 390.6000061035156 5.0","1345811554485.jpg","ekiti_ikere","1345811554485.jpg","Tap",NA,NA,"outlet","Okeruku, Ikrere Ekiti","2","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
