breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Umuida,,,"Water Scheme, Source within 100m",1339671459272.jpg,Yes,6.9880610704422 7.399351000785828 321.0 3.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Yes,1339671459272.jpg,water,Enugu,enugu_igbo_eze_north,383f3222-b5e4-40dd-a9bf-e9704e61fd08,Ozzi ward 7,Tap,outlet,,383f3222-b5e4-40dd-a9bf-e9704e61fd08,Southeast
Don't Know,,Aguibeje,,,"Water Scheme, Source within 100m",1339584896826.jpg,No,7.03504926 7.40018901 408.1000061035156 5.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Yes,1339584896826.jpg,water,Enugu,enugu_igbo_eze_north,5729a842-6ea8-4064-ba02-e0acd1a9ccbc,Umuozzi I,Tap,outlet,,5729a842-6ea8-4064-ba02-e0acd1a9ccbc,Southeast
Mechanical Issue,,Ipkamodo,,,"Water Scheme, Source within 100m",1339764756939.jpg,No,6.999583840370178 7.498152852058411 438.0 6.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),No,1339764756939.jpg,water,Enugu,enugu_igbo_eze_north,dcdabcb4-7950-4347-8ad3-1685fa89233a,Ozzi ward 10,Tap,outlet,,dcdabcb4-7950-4347-8ad3-1685fa89233a,Southeast
Under Construction,,Umuopu,,,"Water Scheme, Source within 100m",1340023657180.jpg,No,7.06615257 7.47985868 378.0 5.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Don't Know,1340023657180.jpg,water,Enugu,enugu_igbo_eze_north,ee5f131e-328e-4443-9adb-4c2b8a2d0d2e,Umuozzi IX,Tap,outlet,,ee5f131e-328e-4443-9adb-4c2b8a2d0d2e,Southeast
Functional,,UMUOGBO_ULO,,,Stand Alone Water Point,1339685980197.jpg,Yes,7.00017478 7.46008074 358.5 5.0,True,Igbo Eze - North,309,309,309.0,Diesel,No,1339685980197.jpg,water,Enugu,enugu_igbo_eze_north,154c1272-5d74-45b1-bcfa-d96f2865f100,ESSODO 111,Borehole,water_source,borehole_tube_well,154c1272-5d74-45b1-bcfa-d96f2865f100,Southeast
Functional,,Ogrute,,,"Water Scheme, Source within 100m",1339507451861.jpg,Yes,6.97379989 7.4620776 449.8999938964844 2.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Yes,1339507451861.jpg,water,Enugu,enugu_igbo_eze_north,ebf6109e-5e04-404f-bb9f-078a5f0721d0,Ozzi ward 5,Tap,outlet,,ebf6109e-5e04-404f-bb9f-078a5f0721d0,Southeast
Functional,,Imufu,,,,1340101103210.jpg,Yes,6.996000409126282 7.442722320556641 353.0 6.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Yes,1340101103210.jpg,water,Enugu,enugu_igbo_eze_north,6d5395b4-5fc0-47b7-a211-92dabc4e4d96,Umuitodo ward 3,Tap,outlet,,6d5395b4-5fc0-47b7-a211-92dabc4e4d96,Southeast
Functional,,Isionu Uda,,,Stand Alone Water Point,1339845827119.jpg,Yes,6.9281485 7.48710884 429.1000061035156 5.0,False,Igbo Eze - North,309,309,309.0,,No,1339845827119.jpg,water,Enugu,enugu_igbo_eze_north,de9a0e57-cc47-4ba1-a210-9cb7df3bac41,Ezzodo,Unimproved Well,water_source,protected_dug_well,de9a0e57-cc47-4ba1-a210-9cb7df3bac41,Southeast
Mechanical Issue,,Uda,,,"Water Scheme, Source within 100m",1339841991597.jpg,No,6.94232908 7.48592028 450.29998779296875 6.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),No,1339841991597.jpg,water,Enugu,enugu_igbo_eze_north,6c7e91bd-2619-4eba-9058-b8a9cd9d20f5,Essodo ward 1,Tap,outlet,,6c7e91bd-2619-4eba-9058-b8a9cd9d20f5,Southeast
Functional,,Aji,,,"Water Scheme, Source within 100m",1339669901502.jpg,Yes,7.03082736 7.45181894 326.3999938964844 5.0,True,Igbo Eze - North,309,309,309.0,Tap (unknown lift),Yes,1339669901502.jpg,water,Enugu,enugu_igbo_eze_north,12211207-a733-44b3-a09b-16e3a6704d1a,Essodo Ward I,Tap,outlet,,12211207-a733-44b3-a09b-16e3a6704d1a,Southeast
