breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Dankolo,,,Stand Alone Water Point,1341401256259.jpg,Yes,11.44063687 7.03655716 730.0 5.0,False,Sabuwa,661,661,661.0,Manual,No,1341401256259.jpg,water,Katsina,katsina_sabuwa,94f8d39c-9a42-42c9-b018-1767804c1466,Dungun Muazu,Unimproved Well,water_source,unprotected_dug_well,94f8d39c-9a42-42c9-b018-1767804c1466,Northwest
Poorly Constructed,,Marabar Kindo,,,"Water Scheme, Source within 100m",1336037677132.jpg,No,11.472510695457458 7.068103551864624 728.0 4.0,True,Sabuwa,661,661,661.0,Tap (unknown lift),No,1336037677132.jpg,water,Katsina,katsina_sabuwa,7460ce3c-e608-4f1e-a978-5b925f6101ca,Machika,Tap,outlet,,7460ce3c-e608-4f1e-a978-5b925f6101ca,Northwest
Functional,,Gamji,,,Stand Alone Water Point,1336137654822.jpg,Yes,11.327521204948425 7.142271995544434 731.0 4.0,False,Sabuwa,661,661,661.0,Manual,No,1336137654822.jpg,water,Katsina,katsina_sabuwa,d0348f8f-69df-40cc-a3db-9aae30fd4d85,Gamji,Unimproved Well,water_source,unprotected_dug_well,d0348f8f-69df-40cc-a3db-9aae30fd4d85,Northwest
Functional,,Tasha,,,Stand Alone Water Point,1336050762743.jpg,Yes,11.21495025 7.17032877 733.2999877929688 5.0,False,Sabuwa,661,661,661.0,,Yes,1336050762743.jpg,water,Katsina,katsina_sabuwa,2faebd96-da12-4132-b6aa-ba94b7c8af60,Tashar Dandume,Unimproved Well,water_source,protected_dug_well,2faebd96-da12-4132-b6aa-ba94b7c8af60,Northwest
Poorly Constructed,,Hayinkswua,,,Stand Alone Water Point,1336122993461.jpg,No,11.39025565 7.08106593 666.2000122070313 5.0,True,Sabuwa,661,661,661.0,Hand Pump,No,1336122993461.jpg,water,Katsina,katsina_sabuwa,58d572b1-28d4-44ef-99b3-8c08cdfad93b,Damari,Borehole,water_source,borehole_tube_well,58d572b1-28d4-44ef-99b3-8c08cdfad93b,Northwest
Functional,,Dankurmi,,,Stand Alone Water Point,1336163135939.jpg,Yes,11.373226046562195 7.061086893081665 680.0 4.0,True,Sabuwa,661,661,661.0,Hand Pump,No,1336163135939.jpg,water,Katsina,katsina_sabuwa,a7faac63-d599-42d9-ae6d-085f8326a27c,Sayau,Borehole,water_source,borehole_tube_well,a7faac63-d599-42d9-ae6d-085f8326a27c,Northwest
Mechanical Issue,,Mai Chaki,,,Stand Alone Water Point,1336001508394.jpg,No,11.267300248146057 7.003124356269836 682.0 4.0,True,Sabuwa,661,661,661.0,Hand Pump,No,1336001508394.jpg,water,Katsina,katsina_sabuwa,9f391902-d58e-4521-a97b-6367990cfbcd,"
Rafin Iwa",Borehole,water_source,borehole_tube_well,9f391902-d58e-4521-a97b-6367990cfbcd,Northwest
Functional,,Yadi,,,Stand Alone Water Point,1341408053025.jpg,Yes,11.45768547 7.05699344 726.0999755859375 5.0,False,Sabuwa,661,661,661.0,Manual,No,1341408053025.jpg,water,Katsina,katsina_sabuwa,e2b34a1d-9d21-4324-b957-75569644ce40,Dungun Muazu,Unimproved Well,water_source,unprotected_dug_well,e2b34a1d-9d21-4324-b957-75569644ce40,Northwest
Functional,,Labi,,,Stand Alone Water Point,1336011231166.jpg,Yes,11.260857582092285 7.024651765823364 682.0 4.0,True,Sabuwa,661,661,661.0,Hand Pump,Yes,1336011231166.jpg,water,Katsina,katsina_sabuwa,04b1e3c8-4d8c-42b6-b38f-f5aa6e69f625,Rafin Iwa,Borehole,water_source,borehole_tube_well,04b1e3c8-4d8c-42b6-b38f-f5aa6e69f625,Northwest
Under Construction,,Yarlagwada,,,Stand Alone Water Point,1336132885455.jpg,No,11.23299134 7.14136869 710.0999755859375 5.0,True,Sabuwa,661,661,661.0,Solar,No,1336132885455.jpg,water,Katsina,katsina_sabuwa,50b7c9c7-10ce-4fd3-aef1-f36ecfadf651,Maibakko,Borehole,water_source,borehole_tube_well,50b7c9c7-10ce-4fd3-aef1-f36ecfadf651,Northwest
Functional,,Ung.Bako,,,Stand Alone Water Point,1336148061473.jpg,Yes,11.27247803 7.11509674 728.0 5.0,True,Sabuwa,661,661,661.0,Solar,No,1336148061473.jpg,water,Katsina,katsina_sabuwa,60542d8a-4ff2-4b2e-bca4-03c8ffe0009c,Maibakko,Borehole,water_source,borehole_tube_well,60542d8a-4ff2-4b2e-bca4-03c8ffe0009c,Northwest
Functional,,Albasun unguwar Inusa,,,Stand Alone Water Point,1336147861811.jpg,Yes,11.400262713432312 7.111732363700867 694.0 3.0,False,Sabuwa,661,661,661.0,Manual,No,1336147861811.jpg,water,Katsina,katsina_sabuwa,a7be7339-0d92-427d-878f-ac7b62edc0fc,Gamji,Unimproved Well,water_source,unprotected_dug_well,a7be7339-0d92-427d-878f-ac7b62edc0fc,Northwest
Mechanical Issue,,Unguwar Nakaba,,,"Water Scheme, Source within 1km",1341233155102.jpg,No,11.31847276 7.04213766 708.0 5.0,True,Sabuwa,661,661,661.0,Tap (unknown lift),No,1341233155102.jpg,water,Katsina,katsina_sabuwa,7dcdda14-0420-4975-865d-c3c856a57608,Sayau,Tap,outlet,,7dcdda14-0420-4975-865d-c3c856a57608,Northwest
Functional,,MARABAR KINDO,,,Stand Alone Water Point,1336038242546.jpg,Yes,11.473519206047058 7.066821455955505 732.0 4.0,True,Sabuwa,661,661,661.0,Hand Pump,No,1336038242546.jpg,water,Katsina,katsina_sabuwa,001f6b56-00be-4c29-b93f-e8be86dd66eb,MACHIKA WARD,Borehole,water_source,borehole_tube_well,001f6b56-00be-4c29-b93f-e8be86dd66eb,Northwest
Functional,,Gamji,,,Stand Alone Water Point,1336136497034.jpg,Yes,11.327526569366455 7.142218351364136 731.0 3.0,True,Sabuwa,661,661,661.0,Hand Pump,No,1336136497034.jpg,water,Katsina,katsina_sabuwa,62178d79-10d0-4893-9cba-4ad466170397,Gamji,Borehole,water_source,borehole_tube_well,62178d79-10d0-4893-9cba-4ad466170397,Northwest
