breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,OFEKATA 11,,,"Water Scheme, Source within 100m",1347022396251.jpg,Yes,5.663859844207764 6.929653286933899 97.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347022396251.jpg,water,Imo,imo_oru_east,9edb6184-022e-49ea-8506-b45c61d6fcda,2,Tap,outlet,,9edb6184-022e-49ea-8506-b45c61d6fcda,Southeast
Functional,,Ubachima,,,"Water Scheme, Source within 100m",1347291275345.jpg,Yes,5.67093724 6.94837108 150.3000030517578 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347291275345.jpg,water,Imo,imo_oru_east,3c82ce32-4594-4c9a-9c1a-5e10df0b07eb,2,Tap,outlet,,3c82ce32-4594-4c9a-9c1a-5e10df0b07eb,Southeast
Functional,,Ozu omuma,,,"Water Scheme, Source within 100m",1347009717258.jpg,Yes,5.75990616 6.95101387 166.0 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347009717258.jpg,water,Imo,imo_oru_east,ac24b3b1-6618-4c6e-8e92-4ae6987e9740,Omuma,Tap,outlet,,ac24b3b1-6618-4c6e-8e92-4ae6987e9740,Southeast
Functional,,Ofekata,,,"Water Scheme, Source within 100m",1347020700009.jpg,Yes,5.66240513 6.92829517 105.4000015258789 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347020700009.jpg,water,Imo,imo_oru_east,a4281819-261f-4f71-a101-11d0dca1a799,2,Tap,outlet,,a4281819-261f-4f71-a101-11d0dca1a799,Southeast
Functional,,Mbubu,,,"Water Scheme, Source within 100m",1347280091094.jpg,Yes,5.72826273 6.96066361 163.1999969482422 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347280091094.jpg,water,Imo,imo_oru_east,2e7f2439-fe78-4334-8e91-137294889558,Mbubu Ward 3,Tap,outlet,,2e7f2439-fe78-4334-8e91-137294889558,Southeast
Functional,,Amaimo,,,"Water Scheme, Source within 100m",1347098538911.jpg,Yes,5.79369861 6.94298378 166.10000610351563 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347098538911.jpg,water,Imo,imo_oru_east,8b575ca0-0c77-484c-91b3-846b929a6807,Akuma,Tap,outlet,,8b575ca0-0c77-484c-91b3-846b929a6807,Southeast
Poorly Constructed,,"Ezi-Awo 2, Isieke",,,"Water Scheme, Source within 1km",1347362907854.jpg,No,5.69638439 6.94323534 159.8000030517578 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),Don't Know,1347362907854.jpg,water,Imo,imo_oru_east,7918f60c-4734-4fac-877f-5afba70cee4b,1,Tap,outlet,,7918f60c-4734-4fac-877f-5afba70cee4b,Southeast
Functional,,UBACHIMA,,,"Water Scheme, Source within 100m",1347288736162.jpg,Yes,5.669572949409485 6.946690678596497 146.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347288736162.jpg,water,Imo,imo_oru_east,5ab06c15-2db4-4a98-982c-10fa7b85582b,2,Tap,outlet,,5ab06c15-2db4-4a98-982c-10fa7b85582b,Southeast
Mechanical Issue,,Akatta,,,"Water Scheme, Source further than 1km",1347015590654.jpg,No,5.78892568 6.95542109 113.19999694824219 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347015590654.jpg,water,Imo,imo_oru_east,0659f0c4-c00c-4640-a541-575d18d2a7d4,Akatta,Tap,outlet,,0659f0c4-c00c-4640-a541-575d18d2a7d4,Southeast
Under Construction,,Awo-Omamma,,,"Water Scheme, Source within 100m",1347098655807.jpg,No,5.69771821 6.97202523 164.6999969482422 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347098655807.jpg,water,Imo,imo_oru_east,aac95429-5a54-4390-b5de-a27614bc83cb,3,Tap,outlet,,aac95429-5a54-4390-b5de-a27614bc83cb,Southeast
Functional,,Umuezike ,,,Stand Alone Water Point,1347105120786.jpg,Yes,5.81302549 6.93670877 171.5 5.0,False,Oru East,615,615,615.0,,No,1347105120786.jpg,water,Imo,imo_oru_east,018705d9-f0cc-4aef-8e5c-3f0ed8356b71,Amagu,Unimproved,water_source,rainwater_harvesting_scheme,018705d9-f0cc-4aef-8e5c-3f0ed8356b71,Southeast
Functional,,Ubachima,,,"Water Scheme, Source within 100m",1347289474602.jpg,Yes,5.66799344 6.94844568 150.39999389648438 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),Yes,1347289474602.jpg,water,Imo,imo_oru_east,c38e43d7-976b-43d0-a55e-9071a9e906c6,1,Tap,outlet,,c38e43d7-976b-43d0-a55e-9071a9e906c6,Southeast
Functional,,ISIEKE,,,"Water Scheme, Source within 100m",1347011167250.jpg,Yes,5.690150856971741 6.919434070587158 105.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),Yes,1347011167250.jpg,water,Imo,imo_oru_east,a92e26b8-44f9-46a8-be68-202700045bce,1,Tap,outlet,,a92e26b8-44f9-46a8-be68-202700045bce,Southeast
Functional,,UMUNNAM,,,"Water Scheme, Source within 100m",1347021528942.jpg,Yes,5.656837821006775 6.92563533782959 110.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347021528942.jpg,water,Imo,imo_oru_east,cba1882d-a6fa-40ef-8cf0-200c522ecac0,2,Tap,outlet,,cba1882d-a6fa-40ef-8cf0-200c522ecac0,Southeast
Functional,,Umuezeli,,,"Water Scheme, Source within 100m",1347286444241.jpg,Yes,5.67014351 6.95196899 155.5 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347286444241.jpg,water,Imo,imo_oru_east,d88e2dff-57c0-4448-923c-25219d752749,4,Tap,outlet,,d88e2dff-57c0-4448-923c-25219d752749,Southeast
Poor Water Quality,,Orie-okworji,,,"Water Scheme, Source within 100m",1347017982903.jpg,No,5.67534657 6.92450624 93.4000015258789 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),No,1347017982903.jpg,water,Imo,imo_oru_east,8eb1bb19-ba1a-4837-8a96-1c0771e666a2,Okworji Ofekata 3,Tap,outlet,,8eb1bb19-ba1a-4837-8a96-1c0771e666a2,Southeast
Poor Water Quality,,ISIEKE,,,"Water Scheme, Source within 100m",1347361234712.jpg,No,5.6968241930007935 6.950515508651733 148.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),Don't Know,1347361234712.jpg,water,Imo,imo_oru_east,cd1aac80-2db4-411c-82ea-8424b55b2aa4,1,Tap,outlet,,cd1aac80-2db4-411c-82ea-8424b55b2aa4,Southeast
Mechanical Issue,,ISIEKE,,,"Water Scheme, Source within 100m",1347360864827.jpg,No,5.697430372238159 6.948450207710266 164.0 4.0,True,Oru East,615,615,615.0,Tap (unknown lift),Don't Know,1347360864827.jpg,water,Imo,imo_oru_east,fdd71ec4-cf97-46b9-ae49-fa6dd7df6159,1,Tap,outlet,,fdd71ec4-cf97-46b9-ae49-fa6dd7df6159,Southeast
Functional,,Umuezukwe,,,"Water Scheme, Source within 100m",1347010119396.jpg,Yes,5.69238208 6.90441918 104.5999984741211 5.0,True,Oru East,615,615,615.0,Tap (unknown lift),Yes,1347010119396.jpg,water,Imo,imo_oru_east,f06bf006-3c20-4d44-9cbc-684f0ee19781,1,Tap,outlet,,f06bf006-3c20-4d44-9cbc-684f0ee19781,Southeast
Functional,,Umuezike Amagu,,,Stand Alone Water Point,1347104888627.jpg,Yes,5.81301913 6.93658507 172.10000610351563 5.0,False,Oru East,615,615,615.0,,No,1347104888627.jpg,water,Imo,imo_oru_east,78f2ffb7-f728-4322-858a-33f34c45bd83,Amagu,Unimproved,water_source,rainwater_harvesting_scheme,78f2ffb7-f728-4322-858a-33f34c45bd83,Southeast
