"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"81594",81594,"f00b69e2-c48e-436a-83d7-861082102e17","f00b69e2-c48e-436a-83d7-861082102e17","Numan","Adamawa","Northeast",542,"9.50674137 11.98397401 164.60000610351563 5.0","1345824230306.jpg","adamawa_numan","1345824230306.jpg","Borehole",NA,"borehole_tube_well","water_source","Zangun","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81595",81595,"066740d8-7c28-46d4-ba2c-6bb2b1edfe1f","066740d8-7c28-46d4-ba2c-6bb2b1edfe1f","Numan","Adamawa","Northeast",542,"9.47144302 12.02967971 156.3000030517578 5.0","1345900394675.jpg","adamawa_numan","1345900394675.jpg","Tap",NA,NA,"outlet","NUMAN","NUMAN WARD 3","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"81596",81596,"37556c28-3545-44c5-b86c-9eafe8991dd5","37556c28-3545-44c5-b86c-9eafe8991dd5","Numan","Adamawa","Northeast",542,"9.48618502 12.01661471 171.3000030517578 5.0","1345822335150.jpg","adamawa_numan","1345822335150.jpg","Borehole",NA,"borehole_tube_well","water_source","Imburu","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81597",81597,"86d250cd-bb96-4b3a-85b5-48ad19ce1d7a","86d250cd-bb96-4b3a-85b5-48ad19ce1d7a","Numan","Adamawa","Northeast",542,"9.59824903 12.04495872 179.8000030517578 5.0","1345808300095.jpg","adamawa_numan","1345808300095.jpg","Borehole",NA,"borehole_tube_well","water_source","Bare","Bare","Yes","Hand Pump","No","Poorly Constructed","No","Stand Alone Water Point"
"81598",81598,"39178592-2152-4228-a79b-5769fe5028ca","39178592-2152-4228-a79b-5769fe5028ca","Numan","Adamawa","Northeast",542,"9.601632356643677 12.01379120349884 189.0 3.0","1345832941335.jpg","adamawa_numan","1345832941335.jpg","Borehole",NA,"borehole_tube_well","water_source","Fulani","Bare","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81599",81599,"50efefba-ef6b-432c-a379-02ec5b706449","50efefba-ef6b-432c-a379-02ec5b706449","Numan","Adamawa","Northeast",542,"9.467114210128784 12.031890749931335 161.0 4.0","1345818481009.jpg","adamawa_numan","1345818481009.jpg","Tap",NA,NA,"outlet","Bachama","Numan1","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"81600",81600,"21e7948c-cf27-4c4e-9ade-2f4f8b17cc2a","21e7948c-cf27-4c4e-9ade-2f4f8b17cc2a","Numan","Adamawa","Northeast",542,"9.47148046 12.02979733 157.6999969482422 5.0","1345900475379.jpg","adamawa_numan","1345900475379.jpg","Tap",NA,NA,"outlet","NUMAN","NUMAN WARD 3","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 1km"
"81601",81601,"f8733a22-40b9-4a76-85ac-f188b99d52b2","f8733a22-40b9-4a76-85ac-f188b99d52b2","Numan","Adamawa","Northeast",542,"9.45924504 12.030987 182.60000610351563 5.0","1345817695567.jpg","adamawa_numan","1345817695567.jpg","Borehole",NA,"borehole_tube_well","water_source","NUMAN","WARD 1","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81602",81602,"f1b325b4-e457-4c2d-a05f-ec5f85778db4","f1b325b4-e457-4c2d-a05f-ec5f85778db4","Numan","Adamawa","Northeast",542,"9.48574412 12.01823975 172.1999969482422 5.0","1345821648849.jpg","adamawa_numan","1345821648849.jpg","Borehole",NA,"borehole_tube_well","water_source","Imburu","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81603",81603,"afa14b50-6e87-44f7-ac5a-189fdf477f74","afa14b50-6e87-44f7-ac5a-189fdf477f74","Numan","Adamawa","Northeast",542,"9.46489309 12.02627366 171.0 5.0","1345893804325.jpg","adamawa_numan","1345893804325.jpg","Tap",NA,"borehole_tube_well","water_source","NUMAN","WARD 2","Yes","Diesel","No","Under Construction","No","Stand Alone Water Point"
"81604",81604,"4d97031d-5639-4d35-8609-783f3552d17f","4d97031d-5639-4d35-8609-783f3552d17f","Numan","Adamawa","Northeast",542,"9.542317986488342 12.016366124153137 181.0 3.0","1345835288436.jpg","adamawa_numan","1345835288436.jpg","Borehole",NA,"borehole_tube_well","water_source","Bachama","Bare ward","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81605",81605,"b7766187-bce3-4394-95ca-1c9fdd7f4a10","b7766187-bce3-4394-95ca-1c9fdd7f4a10","Numan","Adamawa","Northeast",542,"9.6137934923172 12.049577236175537 168.0 12.0","1345826578793.jpg","adamawa_numan","1345826578793.jpg","Borehole",NA,"borehole_tube_well","water_source","Bwaza"," Bare
","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81606",81606,"1a0b513e-eb68-4906-8d82-37e4b139adf4","1a0b513e-eb68-4906-8d82-37e4b139adf4","Numan","Adamawa","Northeast",542,"9.50295807 11.986386 174.10000610351563 5.0","1345823571359.jpg","adamawa_numan","1345823571359.jpg","Borehole",NA,"borehole_tube_well","water_source","Zangun","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81607",81607,"38122964-1706-4e8f-a9f9-2a1550375cce","38122964-1706-4e8f-a9f9-2a1550375cce","Numan","Adamawa","Northeast",542,"9.59818184 12.04352962 168.39999389648438 5.0","1345808817563.jpg","adamawa_numan","1345808817563.jpg","Borehole",NA,"borehole_tube_well","water_source","Bare","Bare","Yes","Hand Pump","No","Poorly Constructed","No","Stand Alone Water Point"
"81608",81608,"e0dc9328-bba7-421f-920d-ffd8956d3e4c","e0dc9328-bba7-421f-920d-ffd8956d3e4c","Numan","Adamawa","Northeast",542,"9.480278491973877 12.02954113483429 177.0 4.0","1345845708188.jpg","adamawa_numan","1345845708188.jpg","Borehole",NA,"borehole_tube_well","water_source","kwakombe","imburu","Yes","Hand Pump","No","Mechanical Issue","Yes","Stand Alone Water Point"
"81609",81609,"b9346745-377b-4efe-a29c-b877d765d2f8","b9346745-377b-4efe-a29c-b877d765d2f8","Numan","Adamawa","Northeast",542,"9.458407759666443 11.72467589378357 158.0 4.0","1345810659084.jpg","adamawa_numan","1345810659084.jpg","Tap",NA,"borehole_tube_well","water_source","Bachama","vulpi","Yes","Solar","Yes","Functional","No","Stand Alone Water Point"
"81610",81610,"e88cfeef-2afe-4370-897a-2dda163726b7","e88cfeef-2afe-4370-897a-2dda163726b7","Numan","Adamawa","Northeast",542,"9.442663192749023 12.018646001815796 181.0 4.0","1345888460253.jpg","adamawa_numan","1345888460253.jpg","Borehole",NA,"borehole_tube_well","water_source","Ba chama","Jauro Barkindo","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81611",81611,"49e93be3-f58c-4147-8176-8f64347e0a2c","49e93be3-f58c-4147-8176-8f64347e0a2c","Numan","Adamawa","Northeast",542,"9.59425862 12.04364418 160.1999969482422 5.0","1345806685018.jpg","adamawa_numan","1345806685018.jpg","Borehole",NA,"borehole_tube_well","water_source","Bare","Bare","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"81612",81612,"faacc018-5370-4de5-9c94-c5ac4bd0b89b","faacc018-5370-4de5-9c94-c5ac4bd0b89b","Numan","Adamawa","Northeast",542,"9.50492262840271 11.985000371932983 169.0 24.0","1345842010061.jpg","adamawa_numan","1345842010061.jpg","Borehole",NA,"borehole_tube_well","water_source","Bachama","Imburu  Ward","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"81613",81613,"2c9b1c2f-bc00-48de-83a5-d9ee1063d9ec","2c9b1c2f-bc00-48de-83a5-d9ee1063d9ec","Numan","Adamawa","Northeast",542,"9.540950059890747 12.01678991317749 183.0 6.0","1345834882435.jpg","adamawa_numan","1345834882435.jpg","Borehole",NA,"borehole_tube_well","water_source","Bachama","Bare ward","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81614",81614,"75577532-492e-4e9c-8bf3-0d8e55b7a863","75577532-492e-4e9c-8bf3-0d8e55b7a863","Numan","Adamawa","Northeast",542,"9.51991081237793 12.015384435653687 176.0 4.0","1345838045502.jpg","adamawa_numan","1345838045502.jpg","Borehole",NA,"borehole_tube_well","water_source","Ngbalang","Ngbalang ward","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"81615",81615,"c0979bc1-8bc1-4de4-9911-45c53ff33e96","c0979bc1-8bc1-4de4-9911-45c53ff33e96","Numan","Adamawa","Northeast",542,"9.524508118629456 12.014713883399963 178.0 4.0","1345837606329.jpg","adamawa_numan","1345837606329.jpg","Tap",NA,NA,"outlet","Ngbalang","Imburu ward","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"81616",81616,"8fc2fd5c-1172-4e21-8d0f-361e83512bda","8fc2fd5c-1172-4e21-8d0f-361e83512bda","Numan","Adamawa","Northeast",542,"9.456803798675537 11.721462607383728 150.0 4.0","1345810352909.jpg","adamawa_numan","1345810352909.jpg","Borehole",NA,"borehole_tube_well","water_source","VULPI","VULPI","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81617",81617,"c113b813-a83d-47d2-b8c3-ed26b0f78f60","c113b813-a83d-47d2-b8c3-ed26b0f78f60","Numan","Adamawa","Northeast",542,"9.47112579 12.02935483 167.10000610351563 5.0","1345899888251.jpg","adamawa_numan","1345899888251.jpg","Borehole",NA,"borehole_tube_well","water_source","NUMAN","NUMAN WARD 3","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"81619",81619,"7b4d3d07-db4a-4773-8085-a3ccbb5398dc","7b4d3d07-db4a-4773-8085-a3ccbb5398dc","Numan","Adamawa","Northeast",542,"9.486485123634338 12.017701864242554 167.0 4.0","1345839579945.jpg","adamawa_numan","1345839579945.jpg","Borehole",NA,"borehole_tube_well","water_source","Bachama","Imburu  ward","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"81620",81620,"ddbe442d-9502-4aae-b403-d76ad6649696","ddbe442d-9502-4aae-b403-d76ad6649696","Numan","Adamawa","Northeast",542,"9.454303979873657 11.721881031990051 177.0 4.0","1345809920748.jpg","adamawa_numan","1345809920748.jpg","Borehole",NA,"borehole_tube_well","water_source","VULPI","VULPI","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81621",81621,"b569adf3-0d23-40ad-8608-a6c1d814068e","b569adf3-0d23-40ad-8608-a6c1d814068e","Numan","Adamawa","Northeast",542,"9.50719168 11.9822856 161.0 5.0","1345824906657.jpg","adamawa_numan","1345824906657.jpg","Borehole",NA,"borehole_tube_well","water_source","Zangun","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81622",81622,"0e0a38a4-f4e8-4291-8dc0-8c1d8c8a39b0","0e0a38a4-f4e8-4291-8dc0-8c1d8c8a39b0","Numan","Adamawa","Northeast",542,"8.121535778045654 12.034728527069092 523.0 4.0","1337953803145.jpg","adamawa_numan","1337953803145.jpg","Tap",NA,NA,"outlet","Dadin Kowa","Toungo 1","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"81623",81623,"65fbdd0d-7a88-4e6c-85e3-bd221803fac0","65fbdd0d-7a88-4e6c-85e3-bd221803fac0","Numan","Adamawa","Northeast",542,"9.450296759605408 11.758530735969543 153.0 4.0","1345814397607.jpg","adamawa_numan","1345814397607.jpg","Borehole",NA,"borehole_tube_well","water_source"," salty","Vulpy","Yes","Manual","Yes","Functional","No","Stand Alone Water Point"
"81624",81624,"2e50b2dc-b82a-4000-a82d-d03a66434409","2e50b2dc-b82a-4000-a82d-d03a66434409","Numan","Adamawa","Northeast",542,"9.447410702705383 12.023559808731079 176.0 4.0","1345887790492.jpg","adamawa_numan","1345887790492.jpg","Don't Know",NA,NA,"dk","bachama","Jauro barkindo","No",NA,"Yes","Functional","No",NA
"81625",81625,"ea985a85-d669-4843-8e27-d38600f212e2","ea985a85-d669-4843-8e27-d38600f212e2","Numan","Adamawa","Northeast",542,"9.450441598892212 11.759319305419922 169.0 4.0","1345814363397.jpg","adamawa_numan","1345814363397.jpg","Borehole",NA,"borehole_tube_well","water_source","SALTI","VULPI","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"81626",81626,"7de78871-240a-41e4-ad84-9491a24c1f06","7de78871-240a-41e4-ad84-9491a24c1f06","Numan","Adamawa","Northeast",542,"9.59824903 12.04495872 179.8000030517578 5.0","1345808300095.jpg","adamawa_numan","1345808300095.jpg","Borehole",NA,"borehole_tube_well","water_source","Bare","Bare","Yes","Hand Pump","No","Poorly Constructed","No","Stand Alone Water Point"
"81627",81627,"f4325f86-120d-45db-9ff1-03019d06ea61","f4325f86-120d-45db-9ff1-03019d06ea61","Numan","Adamawa","Northeast",542,"9.480766654014587 12.031708359718323 178.0 3.0","1345845380262.jpg","adamawa_numan","1345845380262.jpg","Borehole",NA,"borehole_tube_well","water_source","kwakombe","imburu","Yes","Hand Pump","No","Poorly Constructed","No","Stand Alone Water Point"
"81628",81628,"224d72c5-fab6-451e-8368-b5438bd1a504","224d72c5-fab6-451e-8368-b5438bd1a504","Numan","Adamawa","Northeast",542,"9.600892066955566 12.045462727546692 156.0 8.0","1345827316460.jpg","adamawa_numan","1345827316460.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Bwazza","Bare","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"81629",81629,"ee07a4f0-5a67-4aa2-a774-38a2f4bb1736","ee07a4f0-5a67-4aa2-a774-38a2f4bb1736","Numan","Adamawa","Northeast",542,"9.486737251281738 12.014005780220032 171.0 4.0","1345844117322.jpg","adamawa_numan","1345844117322.jpg","Borehole",NA,"borehole_tube_well","water_source","imburu","imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81630",81630,"85555495-4a8a-45d4-af8e-e66f8fb5139a","85555495-4a8a-45d4-af8e-e66f8fb5139a","Numan","Adamawa","Northeast",542,"9.50778124 11.98110317 157.8000030517578 5.0","1345825059640.jpg","adamawa_numan","1345825059640.jpg","Borehole",NA,"borehole_tube_well","water_source","Zangun","Imburu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"81631",81631,"91fa0ac2-e312-4d3e-89c2-50d21b652318","91fa0ac2-e312-4d3e-89c2-50d21b652318","Numan","Adamawa","Northeast",542,"9.45960633 12.02387209 173.8000030517578 5.0","1345814193367.jpg","adamawa_numan","1345814193367.jpg","Borehole",NA,"borehole_tube_well","water_source","NUMAN","NUMAN 1","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
