breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Under Construction,,Alieyi,,,"Water Scheme, Source within 100m",1346950661147.jpg,No,5.71793104 6.87016547 102.69999694824219 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1346950661147.jpg,water,Imo,imo_oru_west,fef020d9-c76f-4563-acd0-7fd97b8c1bd2,Mgbidi 1,Tap,outlet,,fef020d9-c76f-4563-acd0-7fd97b8c1bd2,Southeast
Functional,,Umuehi,,,"Water Scheme, Source within 100m",1346944645039.jpg,Yes,5.71552618 6.86665246 100.5999984741211 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),Yes,1346944645039.jpg,water,Imo,imo_oru_west,c10a204d-7644-4188-9876-d7616a2b387b,Alienyi ward 1,Tap,outlet,,c10a204d-7644-4188-9876-d7616a2b387b,Southeast
Poorly Constructed,,Ozara,,,"Water Scheme, Source within 1km",1347194825260.jpg,No,5.73113548 6.85695774 93.5999984741211 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1347194825260.jpg,water,Imo,imo_oru_west,cefd80c2-d2ea-4f63-9558-bd761c951a7d,Ozara ,Tap,outlet,,cefd80c2-d2ea-4f63-9558-bd761c951a7d,Southeast
Functional,,Nempi comm,,,"Water Scheme, Source within 100m",1347286040258.jpg,Yes,5.77536044 6.9298901 162.0 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),Yes,1347286040258.jpg,water,Imo,imo_oru_west,89cc4812-33b3-40bc-9de4-959d59c149e4,Ele ward,Tap,outlet,,89cc4812-33b3-40bc-9de4-959d59c149e4,Southeast
Functional,,Alienyi,,,"Water Scheme, Source within 100m",1346947211210.jpg,Yes,5.71880164 6.8716638 112.0999984741211 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1346947211210.jpg,water,Imo,imo_oru_west,25e6e32b-4ac9-4372-81fd-4807eba38a1e,Mgbidi 1,Tap,outlet,,25e6e32b-4ac9-4372-81fd-4807eba38a1e,Southeast
Mechanical Issue,,Ihitteoha,,,"Water Scheme, Source within 100m",1347290521446.jpg,No,5.77865471 6.91800726 151.10000610351563 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1347290521446.jpg,water,Imo,imo_oru_west,45f1c0db-df7f-4337-b16b-71142fbec1df,Nempi/Eleh,Tap,outlet,,45f1c0db-df7f-4337-b16b-71142fbec1df,Southeast
Functional,,Alienyi,,,"Water Scheme, Source within 100m",1346949936099.jpg,Yes,5.71781019 6.86250652 102.30000305175781 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1346949936099.jpg,water,Imo,imo_oru_west,c9124baa-5824-4e2f-9827-cbc111f0974e,Mgbidi 1,Tap,outlet,,c9124baa-5824-4e2f-9827-cbc111f0974e,Southeast
Functional,,Umuehi,,,"Water Scheme, Source within 100m",1346945309047.jpg,Yes,5.71454603 6.8635271 91.80000305175781 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),Yes,1346945309047.jpg,water,Imo,imo_oru_west,1cd3ee2c-4fa1-4ec7-9d28-3b082db006ca,Mgbidi 1,Tap,outlet,,1cd3ee2c-4fa1-4ec7-9d28-3b082db006ca,Southeast
Poorly Constructed,,Umuchukwu,,,"Water Scheme, Source within 100m",1347099440182.jpg,No,5.75182079 6.9094343 150.3000030517578 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),No,1347099440182.jpg,water,Imo,imo_oru_west,a60cc60b-4901-4e39-8258-9b80508abac2,Mgbidi Ward two,Tap,outlet,,a60cc60b-4901-4e39-8258-9b80508abac2,Southeast
Functional,,Ozara,,,"Water Scheme, Source within 1km",1347193456566.jpg,Yes,5.73013972 6.85021559 82.0 5.0,True,Oru West,619,619,619.0,Tap (unknown lift),Yes,1347193456566.jpg,water,Imo,imo_oru_west,7fb667e9-2732-43fc-9b4c-4e2ee7eb672b,Ozara,Tap,outlet,,7fb667e9-2732-43fc-9b4c-4e2ee7eb672b,Southeast
