breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
,handpump,Bangun,,,Stand Alone Water Point,1339499624279.jpg,Don't Know,9.63282338 11.35257303 365.0 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339499624279.jpg,water,Gombe,gombe_shongom,dab6c35f-93d5-4150-b4cb-ceda4424d458,Bangunji,Handpump,water_source,borehole_tube_well,dab6c35f-93d5-4150-b4cb-ceda4424d458,Northeast
Functional,unimproved,Dejam,,,Stand Alone Water Point,1339508093267.jpg,Yes,9.62339792 11.27930054 405.70001220703125 5.0,False,Shongom,681,681,681.0,Manual,No,1339508093267.jpg,water,Gombe,gombe_shongom,3b5504f6-3f5a-4dbf-ba6f-46036e255074,Burak,Unimproved,water_source,protected_dug_well,3b5504f6-3f5a-4dbf-ba6f-46036e255074,Northeast
Functional,handpump,Lasanjang,,,Stand Alone Water Point,1339595815200.jpg,Yes,9.65431604 11.25973795 409.3999938964844 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339595815200.jpg,water,Gombe,gombe_shongom,f62142db-c60b-4e62-97e5-4996c7727f1b,Lapan,Handpump,water_source,borehole_tube_well,f62142db-c60b-4e62-97e5-4996c7727f1b,Northeast
Functional,handpump,Sabogari,,,Stand Alone Water Point,1339749887287.jpg,Yes,9.58118723 11.08026806 400.79998779296875 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339749887287.jpg,water,Gombe,gombe_shongom,533abdd9-0955-4406-bfb8-2c5aff43914c,Gwandum,Handpump,water_source,borehole_tube_well,533abdd9-0955-4406-bfb8-2c5aff43914c,Northeast
Mechanical Issue,handpump,Bebbilo,,,"Water Scheme, Source within 100m",1339496213016.jpg,No,9.564172625541687 11.035981178283691 386.0 4.0,True,Shongom,681,681,681.0,Hand Pump,No,1339496213016.jpg,water,Gombe,gombe_shongom,9ed6a80b-1424-4e11-b35d-44b613277e1e,gundalekd,Handpump,outlet,,9ed6a80b-1424-4e11-b35d-44b613277e1e,Northeast
Mechanical Issue,handpump,Gundale,,,"Water Scheme, Source within 100m",1339499200448.jpg,No,9.56157639 11.02981125 375.70001220703125 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339499200448.jpg,water,Gombe,gombe_shongom,688b3efc-5ca7-47a9-896a-b2be8254819e,Gundale,Handpump,outlet,,688b3efc-5ca7-47a9-896a-b2be8254819e,Northeast
Functional,handpump,Gariko,,,Stand Alone Water Point,1339748849014.jpg,Yes,9.5761421 11.09474575 407.3999938964844 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339748849014.jpg,water,Gombe,gombe_shongom,48043581-eeb4-416b-bc1d-c12c2044afee,Gwandum,Handpump,water_source,borehole_tube_well,48043581-eeb4-416b-bc1d-c12c2044afee,Northeast
Mechanical Issue,handpump,Lasanjang. Duna,,,Stand Alone Water Point,1339598538637.jpg,No,9.64024783 11.26617242 396.79998779296875 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339598538637.jpg,water,Gombe,gombe_shongom,7bc54fc3-9660-4359-9ed8-9a6b9fbc21c8,Burak,Handpump,water_source,borehole_tube_well,7bc54fc3-9660-4359-9ed8-9a6b9fbc21c8,Northeast
Dry Well,handpump,Majidadi,,,Stand Alone Water Point,1339687321760.jpg,No,9.61938262 11.00632208 299.5 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339687321760.jpg,water,Gombe,gombe_shongom,f43d197e-ce2a-4c8c-814d-6a46921bf404,Gwandum,Handpump,water_source,borehole_tube_well,f43d197e-ce2a-4c8c-814d-6a46921bf404,Northeast
Functional,handpump,Keffi,,,Stand Alone Water Point,1339682783393.jpg,Yes,9.59411009 11.06500119 374.20001220703125 5.0,True,Shongom,681,681,681.0,Hand Pump,No,1339682783393.jpg,water,Gombe,gombe_shongom,e1e7e866-34d6-4b81-9c05-44c2a97362bd,Gwandum,Handpump,water_source,borehole_tube_well,e1e7e866-34d6-4b81-9c05-44c2a97362bd,Northeast
