"","X","X.1","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn","sector"
"6411",6411,6411,"a1f2163a-64cd-40d8-b075-8db5a7d273e3","gbonyin","ekiti","southwest",245,"1341918656775.jpg","ekiti_gbonyin","a1f2163a-64cd-40d8-b075-8db5a7d273e3","1341918656775.jpg","7.57125149 5.40457402 389.0 5.0","Ilupeju ijan Basic Health Center","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,6,NA,FALSE,3,0,0,0,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"6412",6412,6412,"dbd96437-8242-470a-80da-5a4651ff1ebe","gbonyin","ekiti","southwest",245,"1342089909303.jpg","ekiti_gbonyin","dbd96437-8242-470a-80da-5a4651ff1ebe","1342089909303.jpg","7.60096038 5.60781847 433.5 5.0","BHC, Egbe Ekiti","primaryhealthclinic",FALSE,FALSE,NA,TRUE,FALSE,6,FALSE,FALSE,6,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health"
"6413",6413,6413,"52bb942b-165f-4b09-9fc2-2f91b7b78b79","gbonyin","ekiti","southwest",245,"1341997748047.jpg","ekiti_gbonyin","52bb942b-165f-4b09-9fc2-2f91b7b78b79","1341997748047.jpg","7.59458214 5.43580931 431.8999938964844 5.0","Ajebamidele Basic Health Center","primaryhealthclinic",FALSE,FALSE,NA,TRUE,FALSE,3,FALSE,FALSE,3,0,0,0,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
"6414",6414,6414,"b555a46c-0489-41e0-8b45-61b4d7db408b","gbonyin","ekiti","southwest",245,"1341924541219.jpg","ekiti_gbonyin","b555a46c-0489-41e0-8b45-61b4d7db408b","1341924541219.jpg","7.65174476 5.55304313 446.20001220703125 5.0","Basic health centre","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,FALSE,6,TRUE,FALSE,6,0,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health"
"6415",6415,6415,"fc171ed0-e4d9-44b2-b7f9-fec0d1df03cb","gbonyin","ekiti","southwest",245,"1342016252871.jpg","ekiti_gbonyin","fc171ed0-e4d9-44b2-b7f9-fec0d1df03cb","1342016252871.jpg","7.5911577 5.52286687 414.70001220703125 5.0","Comp. Health centre","comprehensivehealthcentre",TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE,FALSE,8,0,0,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"6416",6416,6416,"f43be9c0-9608-425f-a843-944f235df423","gbonyin","ekiti","southwest",245,"1342169572823.jpg","ekiti_gbonyin","f43be9c0-9608-425f-a843-944f235df423","1342169572823.jpg","7.56121983 5.57340423 387.29998779296875 5.0","CHC","comprehensivehealthcentre",FALSE,TRUE,NA,FALSE,FALSE,8,TRUE,FALSE,8,0,0,0,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"6417",6417,6417,"fd228160-0d26-467d-936b-70599d047ebf","gbonyin","ekiti","southwest",245,"1342012962054.jpg","ekiti_gbonyin","fd228160-0d26-467d-936b-70599d047ebf","1342012962054.jpg","7.52174084 5.52660333 395.20001220703125 5.0","BHC","primaryhealthclinic",FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,2,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"6418",6418,6418,"a7a5a7aa-83d8-48b6-a02b-6e4ce75e12f6","gbonyin","ekiti","southwest",245,"1341932011905.jpg","ekiti_gbonyin","a7a5a7aa-83d8-48b6-a02b-6e4ce75e12f6","1341932011905.jpg","7.62298134 5.3901841 408.20001220703125 5.0","Basic Health Center Ijan 1","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,11,TRUE,FALSE,11,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health"
"6419",6419,6419,"de94c4af-ba69-49a6-b26d-6f8049f358b3","gbonyin","ekiti","southwest",245,"1342087578657.jpg","ekiti_gbonyin","de94c4af-ba69-49a6-b26d-6f8049f358b3","1342087578657.jpg","7.60074161 5.48606351 453.70001220703125 5.0","Ayomide clinic","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,0,NA,FALSE,0,4,0,1,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"health"
"6420",6420,6420,"c9a28275-8013-44bd-8200-f5a40e9346a3","gbonyin","ekiti","southwest",245,"1342438974359.jpg","ekiti_gbonyin","c9a28275-8013-44bd-8200-f5a40e9346a3","1342438974359.jpg","7.63540634 5.69953651 563.7000122070313 5.0","Basic Health Centre","primaryhealthclinic",TRUE,TRUE,NA,TRUE,FALSE,0,TRUE,FALSE,0,NA,0,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health"
