"","X","X.1","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn","sector"
"7645",7645,7645,"d94bc692-fc00-4fa6-b6b2-d7c0547fa6e4","ido","oyo","southwest",298,"1347181750737.jpg","oyo_ido","d94bc692-fc00-4fa6-b6b2-d7c0547fa6e4","1347181750737.jpg","7.3724176 3.79957628 233.8000030517578 5.0","Leo Health Centre Elere Area Apata","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE,FALSE,5,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health"
"7646",7646,7646,"156286a6-6065-45fc-81db-07237da06579","ido","oyo","southwest",298,"1347098877300.jpg","oyo_ido","156286a6-6065-45fc-81db-07237da06579","1347098877300.jpg","7.438135743141174 3.7300407886505127 203.0 4.0","Odetola Health Post","healthpostdispensary",FALSE,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
"7647",7647,7647,"331300c9-78ba-4b04-940a-26986a01b30a","ido","oyo","southwest",298,"1347139914924.jpg","oyo_ido","331300c9-78ba-4b04-940a-26986a01b30a","1347139914924.jpg","7.54685272 3.78859969 308.70001220703125 5.0","P. H. C. Onigbinde. Akinware","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"health"
"7648",7648,7648,"2eaeef78-c8ed-4e80-ae26-8b19a4ca1d1a","ido","oyo","southwest",298,"1347099854795.jpg","oyo_ido","2eaeef78-c8ed-4e80-ae26-8b19a4ca1d1a","1347099854795.jpg","7.545493841171265 3.5955172777175903 147.0 4.0","ilaju health centre","primaryhealthcarecentre",FALSE,FALSE,NA,TRUE,TRUE,1,TRUE,FALSE,1,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
"7649",7649,7649,"d62cedaf-c681-4db2-86b4-18d0367ae8da","ido","oyo","southwest",298,"1347031143924.jpg","oyo_ido","d62cedaf-c681-4db2-86b4-18d0367ae8da","1347031143924.jpg","7.392377257347107 3.748354911804199 197.0 4.0","xxx","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,FALSE,8,TRUE,FALSE,6,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"health"
"7650",7650,7650,"4a154fcb-840c-4cda-bdee-69d03a52ba94","ido","oyo","southwest",298,"1347095229719.jpg","oyo_ido","4a154fcb-840c-4cda-bdee-69d03a52ba94","1347095229719.jpg","7.43606678 3.82960057 256.79998779296875 5.0","Phc ologuneru","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,TRUE,7,FALSE,TRUE,6,1,2,1,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"health"
"7651",7651,7651,"e1e1be63-d6c2-4acd-8e5e-450d3a7808f1","ido","oyo","southwest",298,"1347037711435.jpg","oyo_ido","e1e1be63-d6c2-4acd-8e5e-450d3a7808f1","1347037711435.jpg","7.40787718 3.73921454 213.3000030517578 5.0","Alakaso Health Centre","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health"
"7653",7653,7653,"ad752056-5507-414e-b718-1c12293de753","ido","oyo","southwest",298,"1347081743540.jpg","oyo_ido","ad752056-5507-414e-b718-1c12293de753","1347081743540.jpg","7.47306635 3.7639566 241.10000610351563 5.0","P. H. C. Ido","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE,FALSE,4,0,2,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"health"
"7654",7654,7654,"5899fa4a-9d72-43ba-98aa-c776b816cae6","ido","oyo","southwest",298,"1347189066439.jpg","oyo_ido","5899fa4a-9d72-43ba-98aa-c776b816cae6","1347189066439.jpg","7.44858532 3.86186194 231.3000030517578 5.0","Al amin hospital","comprehensivehealthcentre",TRUE,TRUE,NA,FALSE,TRUE,13,NA,TRUE,11,2,1,1,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"7655",7655,7655,"ee2788bf-4234-4577-97c1-d96b911a428c","ido","oyo","southwest",298,"1347112117887.jpg","oyo_ido","ee2788bf-4234-4577-97c1-d96b911a428c","1347112117887.jpg","7.577546238899231 3.661966323852539 237.0 4.0","Primary Health Centre","primaryhealthcarecentre",FALSE,FALSE,NA,TRUE,FALSE,2,FALSE,FALSE,2,NA,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health"
"7656",7656,7656,"3a5df167-4950-41bb-ade2-b6a1d95e8740","ido","oyo","southwest",298,"1347077565954.jpg","oyo_ido","3a5df167-4950-41bb-ade2-b6a1d95e8740","1347077565954.jpg","7.43834542 3.73015246 221.8000030517578 5.0","Ido. Pry. Health. Centre","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health"
"7657",7657,7657,"112ce171-74aa-4973-86e2-db4c06eb975d","ido","oyo","southwest",298,"1347181725301.jpg","oyo_ido","112ce171-74aa-4973-86e2-db4c06eb975d","1347181725301.jpg","7.51428939 3.79424942 281.1000061035156 5.0","Akufo health facility","primaryhealthcarecentre",TRUE,TRUE,NA,FALSE,TRUE,1,FALSE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health"
"7658",7658,7658,"02c406bb-edbd-4ed3-9dc8-46532eec437d","ido","oyo","southwest",298,"1347103123128.jpg","oyo_ido","02c406bb-edbd-4ed3-9dc8-46532eec437d","1347103123128.jpg","7.45018447 3.87046416 215.0 5.0","Xxx","primaryhealthclinic",TRUE,TRUE,NA,TRUE,TRUE,5,TRUE,FALSE,5,0,4,1,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health"
"7659",7659,7659,"76d9eb16-bbab-4265-b397-4da9dfb2183f","ido","oyo","southwest",298,"1347190914048.jpg","oyo_ido","76d9eb16-bbab-4265-b397-4da9dfb2183f","1347190914048.jpg","7.41352915763855 3.800840377807617 252.0 4.0","Alada Health Centre","primaryhealthcarecentre",FALSE,TRUE,NA,TRUE,FALSE,2,FALSE,FALSE,1,NA,0,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"health"
"7660",7660,7660,"ea974f82-fa06-4653-a692-b7134e4cadd0","ido","oyo","southwest",298,"1347105519223.jpg","oyo_ido","ea974f82-fa06-4653-a692-b7134e4cadd0","1347105519223.jpg","7.45425267 3.87602865 234.10000610351563 5.0","Smith maternity and child welfare clinic","maternity",TRUE,TRUE,NA,FALSE,TRUE,1,NA,FALSE,1,1,1,1,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"health"
