"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",50995,"eca0f0de-4d8c-47ef-bdbf-6261b19bf56e","shelleng","adamawa","northeast","9.891584515571594 12.017127871513367 213.0 3.0","Fountain of Life Academy","juniors_sec_only","adamawa_shelleng",676,"1337940141281.jpg","eca0f0de-4d8c-47ef-bdbf-6261b19bf56e","juniors_sec_only","1337940141281.jpg",9,"formal_educ",FALSE,FALSE,0,6,NA,NA,FALSE,FALSE,5,1.83333333333333,TRUE,FALSE,68,TRUE,2,TRUE,FALSE,TRUE,FALSE,15.6923076923077,FALSE,TRUE,FALSE,FALSE,1.88888888888889,1.88888888888889,22.6666666666667,Inf,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",50996,"7201b61b-fa29-447e-9116-9531e5179886","shelleng","adamawa","northeast","10.266766548156738 12.19584345817566 309.0 3.0","Leda Primary School","primary_only","adamawa_shelleng",676,"1338026021234.jpg","7201b61b-fa29-447e-9116-9531e5179886","primary_only","1338026021234.jpg",3,"formal_educ",TRUE,FALSE,2,2,NA,NA,FALSE,TRUE,0,0.920731707317073,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,157.5,TRUE,FALSE,TRUE,FALSE,Inf,Inf,105,Inf,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"3",50997,"cd80c265-4131-4fd4-ba47-584200f6d074","shelleng","adamawa","northeast","9.847655296325684 12.174680829048157 295.0 4.0","G JSS Bakta
","juniors_sec_only","adamawa_shelleng",676,"1338020946394.jpg","cd80c265-4131-4fd4-ba47-584200f6d074","juniors_sec_only","1338020946394.jpg",9,"formal_educ",FALSE,FALSE,0,8,NA,NA,FALSE,TRUE,75,1.14285714285714,FALSE,NA,NA,FALSE,1,TRUE,FALSE,TRUE,FALSE,50,FALSE,FALSE,FALSE,TRUE,30,30,16.6666666666667,NA,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",50998,"165b1a57-5967-4b51-a9ae-09b0ca8f3214","shelleng","adamawa","northeast","10.16410231590271 12.118096947669983 324.0 4.0","Gwanjina Primary School","primary_only","adamawa_shelleng",676,"1338037919261.jpg","165b1a57-5967-4b51-a9ae-09b0ca8f3214","primary_only","1338037919261.jpg",5,"formal_educ",TRUE,FALSE,2,2,NA,NA,TRUE,NA,50,0.986206896551724,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,57.6,TRUE,FALSE,TRUE,TRUE,48,6.4,57.6,Inf,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"5",50999,"1753bc9b-0c42-43c9-a2b0-88de1b2892ba","shelleng","adamawa","northeast","9.85974133014679 12.079591155052185 250.0 4.0","Jamali Primary School","primary_only","adamawa_shelleng",676,"1337946389520.jpg","1753bc9b-0c42-43c9-a2b0-88de1b2892ba","primary_only","1337946389520.jpg",12,"formal_educ",FALSE,FALSE,4,9,NA,NA,FALSE,FALSE,34,1.34074074074074,FALSE,NA,NA,FALSE,4,FALSE,FALSE,FALSE,FALSE,28.7272727272727,FALSE,FALSE,FALSE,FALSE,9.02857142857143,5.44827586206897,26.3333333333333,Inf,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",51000,"3a2ea03c-a654-46dd-bfe3-c08cddea2475","shelleng","adamawa","northeast","10.056824684143066 12.098420262336731 293.0 4.0","Bolama Primary School","primary_only","adamawa_shelleng",676,"1338106873351.jpg","3a2ea03c-a654-46dd-bfe3-c08cddea2475","primary_only","1338106873351.jpg",6,"formal_educ",TRUE,FALSE,8,2,NA,NA,TRUE,TRUE,40,1.07441860465116,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,37.1666666666667,TRUE,FALSE,FALSE,FALSE,Inf,40.5454545454545,74.3333333333333,Inf,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"7",51001,"1f691dc7-f236-4b05-b9f6-3441423fb65a","shelleng","adamawa","northeast","9.707348942756653 12.174305319786072 217.0 4.0","Libbo Primary School","primary_only","adamawa_shelleng",676,"1338110182613.jpg","1f691dc7-f236-4b05-b9f6-3441423fb65a","primary_only","1338110182613.jpg",9,"formal_educ",FALSE,FALSE,3,4,NA,NA,FALSE,NA,12,0.848214285714286,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,41.4,TRUE,FALSE,TRUE,TRUE,10.35,7.66666666666667,23,Inf,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"8",51002,"8c5f6204-c435-47f2-bfde-4dc2df411791","shelleng","adamawa","northeast","10.005390644073486 12.022138237953186 216.0 4.0","Jihadi Primary School","primary_only","adamawa_shelleng",676,"1338103572941.jpg","8c5f6204-c435-47f2-bfde-4dc2df411791","primary_only","1338103572941.jpg",3,"formal_educ",FALSE,FALSE,2,1,NA,NA,FALSE,TRUE,0,1.77777777777778,FALSE,NA,NA,FALSE,1,FALSE,FALSE,FALSE,FALSE,25,TRUE,FALSE,TRUE,FALSE,4.46428571428571,4.46428571428571,41.6666666666667,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",51003,"8a732ca5-a71a-4ed0-8ac6-42381156f928","shelleng","adamawa","northeast","9.685515761375427 12.031102180480957 192.0 4.0","Bobere Nomadic Primary School.","primary_only","adamawa_shelleng",676,"1338127596589.jpg","8a732ca5-a71a-4ed0-8ac6-42381156f928","primary_only","1338127596589.jpg",4,"religious_with_formal",FALSE,FALSE,0,1,NA,NA,TRUE,TRUE,23,1.71590909090909,TRUE,TRUE,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,119.5,TRUE,FALSE,FALSE,TRUE,11.95,11.95,59.75,Inf,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"10",51004,"4b3f3e71-dfb1-42dd-a30e-d899b122cf1c","shelleng","adamawa","northeast","10.254326462745667 12.163742780685425 302.0 4.0","Gwapopolok Primary School","primary_only","adamawa_shelleng",676,"1338029399312.jpg","4b3f3e71-dfb1-42dd-a30e-d899b122cf1c","primary_only","1338029399312.jpg",4,"formal_educ",FALSE,FALSE,0,3,NA,NA,TRUE,FALSE,150,1.01015228426396,FALSE,NA,NA,FALSE,3,FALSE,FALSE,FALSE,FALSE,66,FALSE,FALSE,FALSE,FALSE,Inf,Inf,99,Inf,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
