"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"81349",81349,"70e15698-c7a3-4d06-8f22-33b23c114565","70e15698-c7a3-4d06-8f22-33b23c114565","Nnewi South","Anambra","Southeast",537,"5.955898761749268 7.014652490615845 117.0 4.0","1339670323070.jpg","anambra_nnewi_south","1339670323070.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","ISIENYI","EKWULUMILI","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"81350",81350,"11f120bc-0f1d-4a22-9601-562f4a0084ac","11f120bc-0f1d-4a22-9601-562f4a0084ac","Nnewi South","Anambra","Southeast",537,"5.92213709 6.93569963 106.80000305175781 5.0","1339542251633.jpg","anambra_nnewi_south","1339542251633.jpg","Tap","tap",NA,"outlet","UMUOHAMA","6","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"81351",81351,"c49e29eb-5525-4468-a008-49eff53f42a8","c49e29eb-5525-4468-a008-49eff53f42a8","Nnewi South","Anambra","Southeast",537,"5.99213709 6.97554968 236.10000610351563 38.0","1339725221437.jpg","anambra_nnewi_south","1339725221437.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"dk","AMICHI","3","Yes",NA,"No","Don't Know","Don't Know",NA
"81352",81352,"98024793-6b39-4113-940f-34dcc66102a6","98024793-6b39-4113-940f-34dcc66102a6","Nnewi South","Anambra","Southeast",537,"5.9692069 6.96240499 157.10000610351563 5.0","1339751732739.jpg","anambra_nnewi_south","1339751732739.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Utuh","Utuh Word 2 Umuoma","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 100m"
"81353",81353,"69453a29-5558-4b19-962d-d117fa0d36de","69453a29-5558-4b19-962d-d117fa0d36de","Nnewi South","Anambra","Southeast",537,"5.978863835334778 7.015135288238525 192.0 6.0","1339665439674.jpg","anambra_nnewi_south","1339665439674.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","EKWULUMILI","EKWULUMILI","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"81354",81354,"55592470-5d4f-4943-b4e8-8a9f41aad21a","55592470-5d4f-4943-b4e8-8a9f41aad21a","Nnewi South","Anambra","Southeast",537,"5.9734621 6.97206203 183.89999389648438 5.0","1339757915911.jpg","anambra_nnewi_south","1339757915911.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Utuh","Ward 1","Yes","Tap (unknown lift)","No","Dry Well","No","Water Scheme, Source within 100m"
"81355",81355,"81d42307-229f-40f9-94df-07809e1cf1bc","81d42307-229f-40f9-94df-07809e1cf1bc","Nnewi South","Anambra","Southeast",537,"5.93448984 6.95792637 122.5 5.0","1339681250309.jpg","anambra_nnewi_south","1339681250309.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Ebenator","Ward 1 Ebenator","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"81356",81356,"1ac06fde-57ee-4643-bf09-4cf79fde2ee4","1ac06fde-57ee-4643-bf09-4cf79fde2ee4","Nnewi South","Anambra","Southeast",537,"5.93151739 6.9334116 119.30000305175781 5.0","1339590407217.jpg","anambra_nnewi_south","1339590407217.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Ukpor","Umuohama word 6 Ukpor","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 100m"
"81357",81357,"80c909ad-a9d8-4b8c-b46f-8b6e48a418d4","80c909ad-a9d8-4b8c-b46f-8b6e48a418d4","Nnewi South","Anambra","Southeast",537,"5.91539204120636 6.890723705291748 96.0 6.0","1339582703211.jpg","anambra_nnewi_south","1339582703211.jpg","Tap","tap",NA,"outlet","UMUNOKO","UKPOR","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"81358",81358,"9047db3d-26f1-440c-984b-4750cc686cb4","9047db3d-26f1-440c-984b-4750cc686cb4","Nnewi South","Anambra","Southeast",537,"5.95837595 6.94677225 107.5999984741211 5.0","1339761804564.jpg","anambra_nnewi_south","1339761804564.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Utuh","Ward 5","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
