"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"95870",95870,"3b1f4e9f-f068-431e-842f-e62cf9ec8c3f","3b1f4e9f-f068-431e-842f-e62cf9ec8c3f","Rabah","Sokoto","Northwest",648,"13.15111756324768 5.537779927253723 294.0 4.0","1339576740854.jpg","sokoto_rabah","1339576740854.jpg","Untreated Surface Water",NA,"dam","water_source","TABANI RABAH","Rabah","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95871",95871,"0deb2eea-acc0-40aa-b8f7-5ba1af86d7f1","0deb2eea-acc0-40aa-b8f7-5ba1af86d7f1","Rabah","Sokoto","Northwest",648,"13.131124377250671 5.534636378288269 272.0 4.0","1339678899625.jpg","sokoto_rabah","1339678899625.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Gidan Sarkin Adar","Rabah","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95872",95872,"5b91cc50-82ab-4b62-b619-67a32e7367ef","5b91cc50-82ab-4b62-b619-67a32e7367ef","Rabah","Sokoto","Northwest",648,"12.979220151901245 5.805222988128662 299.0 4.0","1339509961963.jpg","sokoto_rabah","1339509961963.jpg","Unimproved Well",NA,"protected_dug_well","water_source","ILULU","Gandi 1","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95873",95873,"f062102b-1031-41a0-81d7-b52cad805c17","f062102b-1031-41a0-81d7-b52cad805c17","Rabah","Sokoto","Northwest",648,"12.96757471 5.74474943 290.3999938964844 5.0","1339504816925.jpg","sokoto_rabah","1339504816925.jpg","Tap",NA,NA,"outlet","Gandi","Gandi 1","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"95874",95874,"b9f40695-3403-40fa-8547-f6b8864d628a","b9f40695-3403-40fa-8547-f6b8864d628a","Rabah","Sokoto","Northwest",648,"12.89059204 5.78688958 294.0 5.0","1339583378177.jpg","sokoto_rabah","1339583378177.jpg","Don't Know",NA,NA,"dk","Gazai","Yarstakuwa","No",NA,"Yes","Functional","No",NA
"95875",95875,"7f9a1a1f-c0f2-4877-8bd1-b7dbcc3b5728","7f9a1a1f-c0f2-4877-8bd1-b7dbcc3b5728","Rabah","Sokoto","Northwest",648,"12.959940433502197 5.670801401138306 299.0 4.0","1339521518128.jpg","sokoto_rabah","1339521518128.jpg","Unimproved Well",NA,"protected_dug_well","water_source","TAFARA AJIYA","Gandi 1","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95876",95876,"ce1e917b-b865-4f72-b916-c2c08b779f79","ce1e917b-b865-4f72-b916-c2c08b779f79","Rabah","Sokoto","Northwest",648,"12.990490794181824 5.825570225715637 291.0 4.0","1339512830034.jpg","sokoto_rabah","1339512830034.jpg","Tap",NA,NA,"outlet","WARWANNA","Gandi 1","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"95877",95877,"e3b08da9-bc5e-473e-af5e-0ce7c692293e","e3b08da9-bc5e-473e-af5e-0ce7c692293e","Rabah","Sokoto","Northwest",648,"13.054558038711548 5.5664849281311035 289.0 4.0","1339672140435.jpg","sokoto_rabah","1339672140435.jpg","Tap",NA,NA,"outlet","Gwaddodi","Gwaddodi Gidanbuwai","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"95878",95878,"fcb1b9bb-986d-4a0f-9617-1858973497ab","fcb1b9bb-986d-4a0f-9617-1858973497ab","Rabah","Sokoto","Northwest",648,"13.05161037 5.56982158 292.6000061035156 5.0","1339671580838.jpg","sokoto_rabah","1339671580838.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Gwaddo","Gwaddodi","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95879",95879,"831f1333-0d2e-488f-b866-78b40bd00885","831f1333-0d2e-488f-b866-78b40bd00885","Rabah","Sokoto","Northwest",648,"13.03834673 5.80896129 283.79998779296875 5.0","1339516482523.jpg","sokoto_rabah","1339516482523.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ruwan Tsamiya","Gandi 1","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95880",95880,"a464490a-1a09-4b22-9f5e-49f2175a54da","a464490a-1a09-4b22-9f5e-49f2175a54da","Rabah","Sokoto","Northwest",648,"13.079867362976074 5.573383569717407 288.0 2.0","1339664103657.jpg","sokoto_rabah","1339664103657.jpg","Unimproved Well",NA,"protected_dug_well","water_source","ANGAMBA","Gwaddodi Gidanbuwai","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95881",95881,"961988f4-69c4-4bca-b6a2-9f77fb830632","961988f4-69c4-4bca-b6a2-9f77fb830632","Rabah","Sokoto","Northwest",648,"12.96780548 5.7424068 281.1000061035156 5.0","1339505915037.jpg","sokoto_rabah","1339505915037.jpg","Borehole",NA,"borehole_tube_well","water_source","Gandi","Gandi1","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"95882",95882,"6b085755-0614-4cc5-9464-cd8cf69115f2","6b085755-0614-4cc5-9464-cd8cf69115f2","Rabah","Sokoto","Northwest",648,"12.96785232 5.74403947 315.6000061035156 5.0","1339505308633.jpg","sokoto_rabah","1339505308633.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Gandi","Gandi 1","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95883",95883,"e11c9ee3-9f72-4005-a643-f04d2c689b25","e11c9ee3-9f72-4005-a643-f04d2c689b25","Rabah","Sokoto","Northwest",648,"13.15186858177185 5.487150549888611 306.0 4.0","1339683100007.jpg","sokoto_rabah","1339683100007.jpg","Unimproved Well",NA,"protected_dug_well","water_source","TAGUWA","Rabah","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"95884",95884,"7687c96f-df5b-4eaa-91e7-466d7231b4bc","7687c96f-df5b-4eaa-91e7-466d7231b4bc","Rabah","Sokoto","Northwest",648,"13.20333480834961 5.659037232398987 311.0 4.0","1339583307465.jpg","sokoto_rabah","1339583307465.jpg","Unimproved Well",NA,"protected_dug_well","water_source","RAKAKA MAGAJI","Tursa","No","Manual","Yes","Functional","No","Stand Alone Water Point"
