"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",10938,"b9c5d0ed-767e-462a-b19c-4283dcebb17b","dass","bauchi","northeast","9.99652161 9.41128818 688.0999755859375 5.0","Bagan Primary. Sch","preprimary_and_primary","bauchi_dass",151,"1336560740259.jpg","b9c5d0ed-767e-462a-b19c-4283dcebb17b","preprimary_and_primary","1336560740259.jpg",6,"formal_educ",TRUE,TRUE,4,5,NA,NA,FALSE,TRUE,30,1.5,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,7.14285714285714,TRUE,FALSE,FALSE,FALSE,8.33333333333333,1.66666666666667,8.33333333333333,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",10939,"05729808-ca9a-4d2f-8ed5-6c475d766360","dass","bauchi","northeast","10.07114496 9.51544835 660.7999877929688 5.0","GJD Sec.Sch.","juniors_sec_only","bauchi_dass",151,"1336378113391.jpg","05729808-ca9a-4d2f-8ed5-6c475d766360","juniors_sec_only","1336378113391.jpg",18,"formal_educ",TRUE,FALSE,0,15,NA,NA,TRUE,FALSE,300,1.2787456445993,TRUE,TRUE,163.5,FALSE,3,FALSE,FALSE,FALSE,FALSE,109,FALSE,FALSE,FALSE,TRUE,109,21.8,36.3333333333333,Inf,17,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"3",10940,"ef656d35-81f2-4111-9147-a4139642479a","dass","bauchi","northeast","9.89225386 9.36982622 716.5999755859375 5.0","Kwangal primary school","primary_only","bauchi_dass",151,"1336125168639.jpg","ef656d35-81f2-4111-9147-a4139642479a","primary_only","1336125168639.jpg",3,"formal_educ",FALSE,FALSE,2,3,NA,NA,FALSE,TRUE,20,0.833333333333333,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,275,FALSE,FALSE,TRUE,FALSE,275,Inf,183.333333333333,Inf,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4",10941,"fca50d54-26d7-440e-b451-29000bf7047d","dass","bauchi","northeast","9.92432072 9.54479201 643.0999755859375 3.0","GJSS Yalwan Dass","senior_sec_only","bauchi_dass",151,"1336051646813.jpg","fca50d54-26d7-440e-b451-29000bf7047d","senior_sec_only","1336051646813.jpg",10,"formal_educ",TRUE,FALSE,0,9,0,0,TRUE,TRUE,120,1.22608695652174,FALSE,NA,NA,FALSE,0,TRUE,FALSE,TRUE,FALSE,32,FALSE,FALSE,FALSE,TRUE,18.2857142857143,1.28,25.6,Inf,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5",10942,"72a08fee-7586-4add-830d-44a24eed859e","dass","bauchi","northeast","10.07339195 9.43057262 710.2999877929688 5.0","Islamiya Gwaran","primary_only","bauchi_dass",151,"1336226059850.jpg","72a08fee-7586-4add-830d-44a24eed859e","primary_only","1336226059850.jpg",2,"religious_with_formal",FALSE,FALSE,1,0,NA,NA,FALSE,FALSE,0,0.266666666666667,FALSE,NA,NA,FALSE,1,FALSE,FALSE,FALSE,FALSE,47.5,FALSE,FALSE,FALSE,FALSE,Inf,Inf,47.5,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",10943,"b191c0dd-414f-435c-a761-cdbaf2a57fd8","dass","bauchi","northeast","9.97511457 9.48408898 619.2000122070313 5.0","Bagas Primary School","preprimary_only","bauchi_dass",151,"1336064379319.jpg","b191c0dd-414f-435c-a761-cdbaf2a57fd8","preprimary_only","1336064379319.jpg",3,"formal_educ",FALSE,TRUE,1,2,0,0,FALSE,FALSE,0,1.05769230769231,TRUE,FALSE,53.5,FALSE,1,FALSE,FALSE,TRUE,FALSE,26.75,FALSE,FALSE,TRUE,TRUE,53.5,2.675,35.6666666666667,Inf,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",10944,"9b55f954-1222-4031-9b82-b3d3cfe7c9bd","dass","bauchi","northeast","10.07049141 9.56590037 615.5999755859375 5.0","Dagan Primary School","primary_only","bauchi_dass",151,"1336485963137.jpg","9b55f954-1222-4031-9b82-b3d3cfe7c9bd","primary_only","1336485963137.jpg",0,"formal_educ",TRUE,FALSE,2,NA,NA,NA,FALSE,TRUE,0,NA,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"8",10945,"16b1eff7-c115-4966-bfc4-a8d905fbc20d","dass","bauchi","northeast","9.89805396 9.65546825 592.7000122070313 5.0","Tallaran Primary School","primary_only","bauchi_dass",151,"1336128013287.jpg","16b1eff7-c115-4966-bfc4-a8d905fbc20d","primary_only","1336128013287.jpg",3,"formal_educ",TRUE,TRUE,2,3,NA,NA,FALSE,TRUE,50,0.841269841269841,TRUE,TRUE,38.6666666666667,FALSE,2,FALSE,FALSE,FALSE,FALSE,38.6666666666667,FALSE,FALSE,FALSE,FALSE,77.3333333333333,46.4,77.3333333333333,Inf,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",10946,"11c6d8c5-4c73-44ff-ba89-cdd24d7c2490","dass","bauchi","northeast","9.94844412 9.50643046 650.0999755859375 5.0","Jahun Nomadic Primary School","primary_only","bauchi_dass",151,"1336143197719.jpg","11c6d8c5-4c73-44ff-ba89-cdd24d7c2490","primary_only","1336143197719.jpg",0,"formal_educ",FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,FALSE,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"10",10947,"0d801726-a2a3-4c85-96b2-386fd7a6c8cd","dass","bauchi","northeast","9.98375418 9.35991331 817.7999877929688 5.0","Dado Nomadic Primary School","preprimary_only","bauchi_dass",151,"1336134616744.jpg","0d801726-a2a3-4c85-96b2-386fd7a6c8cd","preprimary_only","1336134616744.jpg",4,"formal_educ",TRUE,FALSE,2,3,0,0,FALSE,TRUE,100,0.367021276595745,TRUE,TRUE,32.125,FALSE,2,FALSE,FALSE,TRUE,FALSE,42.8333333333333,FALSE,FALSE,TRUE,FALSE,128.5,1.285,64.25,Inf,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
