breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Old kutuku,,,"Water Scheme, Source within 100m",1342096738493.jpg,Yes,8.93265187740326 7.0569562911987305 207.0 4.0,True,Gwagwalada,266,266,266.0,Tap (unknown lift),Yes,1342096738493.jpg,water,FCT,fct_gwagwalada,b79b07a2-19c8-470f-97c1-64dd062aabc5,Kutuku,Tap,outlet,,b79b07a2-19c8-470f-97c1-64dd062aabc5,North-Central
Mechanical Issue,,machada,,,"Water Scheme, Source within 100m",1342090302151.jpg,No,9.088230729103088 7.198153138160706 398.0 4.0,True,Gwagwalada,266,266,266.0,Tap (unknown lift),No,1342090302151.jpg,water,FCT,fct_gwagwalada,9f2ce857-7e2a-4b56-ac4c-1ba19b482831,ikwa,Tap,outlet,,9f2ce857-7e2a-4b56-ac4c-1ba19b482831,North-Central
Functional,,TSAUNI,,,Stand Alone Water Point,1342103369961.jpg,Yes,9.145259857177734 6.9650691747665405 248.0 3.0,False,Gwagwalada,266,266,266.0,Hand Pump,No,1342103369961.jpg,water,FCT,fct_gwagwalada,7b284c30-4a81-4f12-9e42-ffca551b09dc,DOBI,Unimproved Well,water_source,protected_dug_well,7b284c30-4a81-4f12-9e42-ffca551b09dc,North-Central
Functional,,Pabeyi,,,Stand Alone Water Point,1342359030736.jpg,Yes,9.16907787322998 7.024152874946594 244.0 4.0,True,Gwagwalada,266,266,266.0,Hand Pump,Yes,1342359030736.jpg,water,FCT,fct_gwagwalada,9519f9bd-9631-49ee-a29f-e64b65090e74,Dobi,Borehole,water_source,borehole_tube_well,9519f9bd-9631-49ee-a29f-e64b65090e74,North-Central
Functional,,GURFATA,,,Stand Alone Water Point,1342445993724.jpg,Yes,9.128775000572205 7.0614999532699585 264.0 4.0,False,Gwagwalada,266,266,266.0,Hand Pump,No,1342445993724.jpg,water,FCT,fct_gwagwalada,590771fe-d3c7-482a-a22b-8d623c53d106,IBWA I,Unimproved Well,water_source,protected_dug_well,590771fe-d3c7-482a-a22b-8d623c53d106,North-Central
Mechanical Issue,,Dobi,,,"Water Scheme, Source within 100m",1342092439158.jpg,No,9.059257507324219 6.993167996406555 212.0 4.0,True,Gwagwalada,266,266,266.0,Tap (unknown lift),Don't Know,1342092439158.jpg,water,FCT,fct_gwagwalada,0f1f835c-ef26-4e9c-bc29-2c70dc01342d,Dobi,Tap,outlet,,0f1f835c-ef26-4e9c-bc29-2c70dc01342d,North-Central
Functional,,old kutuku,,,"Water Scheme, Source within 100m",1342097752757.jpg,Yes,8.93364429473877 7.0577287673950195 204.0 4.0,True,Gwagwalada,266,266,266.0,Tap (unknown lift),Yes,1342097752757.jpg,water,FCT,fct_gwagwalada,211630a8-18e4-4ef1-aec7-917946efb3ec,kutuku,Tap,outlet,,211630a8-18e4-4ef1-aec7-917946efb3ec,North-Central
Functional,,Ikwa,,,Stand Alone Water Point,1342529422748.jpg,Yes,9.09586948 7.21003934 403.70001220703125 5.0,True,Gwagwalada,266,266,266.0,Diesel,Yes,1342529422748.jpg,water,FCT,fct_gwagwalada,5cf6d102-c319-4e1e-9b47-34ace1cd897a,Ikwa,Borehole,water_source,borehole_tube_well,5cf6d102-c319-4e1e-9b47-34ace1cd897a,North-Central
Poorly Constructed,,old kutuku,,,"Water Scheme, Source within 100m",1342097293967.jpg,No,8.935800790786743 7.057036757469177 205.0 4.0,True,Gwagwalada,266,266,266.0,Tap (unknown lift),No,1342097293967.jpg,water,FCT,fct_gwagwalada,d2f968f2-18ce-4130-b725-1a8066e9795a,Kutuku,Tap,outlet,,d2f968f2-18ce-4130-b725-1a8066e9795a,North-Central
Functional,,Dobi,,,Stand Alone Water Point,1342091699098.jpg,Yes,9.058318734169006 6.994412541389465 229.0 4.0,True,Gwagwalada,266,266,266.0,Hand Pump,No,1342091699098.jpg,water,FCT,fct_gwagwalada,aed644d5-aefa-421e-919d-f93783ffbae2,Dobi,Borehole,water_source,borehole_tube_well,aed644d5-aefa-421e-919d-f93783ffbae2,North-Central
