"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",10023,"ae7ba96b-b1d7-4cc2-a861-46c0d5837d80","jos_east","plateau","north_central",389,"1344002303926.jpg","plateau_jos_east","ae7ba96b-b1d7-4cc2-a861-46c0d5837d80","1344002303926.jpg","9.88557611 8.96208376 1327.699951171875 5.0","Primary health clinic","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,5,0,1,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"2",10024,"32c8e96c-3b50-49b9-b892-c75fceb66897","jos_east","plateau","north_central",389,"1343998837277.jpg","plateau_jos_east","32c8e96c-3b50-49b9-b892-c75fceb66897","1343998837277.jpg","9.78464623 8.99254268 1208.0999755859375 5.0","Primary.health.care.","primaryhealthcarecentre",FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,1,2,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"3",10025,"b755e001-b5b9-4fdf-a344-68dd4291bd46","jos_east","plateau","north_central",389,"1344254164789.jpg","plateau_jos_east","b755e001-b5b9-4fdf-a344-68dd4291bd46","1344254164789.jpg","10.04512995 9.14520311 925.7999877929688 5.0","Primary health care","primaryhealthcarecentre",FALSE,NA,NA,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",10026,"589f2f80-11ff-4e5b-9a58-5dd4aa4ec1f2","jos_east","plateau","north_central",389,"1343836048169.jpg","plateau_jos_east","589f2f80-11ff-4e5b-9a58-5dd4aa4ec1f2","1343836048169.jpg","9.85472794 9.02427206 1342.0 5.0","Nasara private clinic","healthpostdispensary",FALSE,TRUE,NA,FALSE,TRUE,3,NA,FALSE,3,0,0,1,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"5",10027,"8dbff6ee-d371-4530-9890-d3a93fa1e23e","jos_east","plateau","north_central",389,"1343812642183.jpg","plateau_jos_east","8dbff6ee-d371-4530-9890-d3a93fa1e23e","1343812642183.jpg","9.8899522 9.09405047 1013.7000122070313 5.0","Phc","primaryhealthclinic",FALSE,NA,NA,TRUE,FALSE,2,FALSE,FALSE,1,0,0,0,0,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"6",10028,"e2eb8eea-a16c-431c-ac9f-29f58aa45fef","jos_east","plateau","north_central",389,"1344249215452.jpg","plateau_jos_east","e2eb8eea-a16c-431c-ac9f-29f58aa45fef","1344249215452.jpg","10.01331741 9.19583719 933.2999877929688 5.0","PHC Clinic","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"7",10029,"f1069f3c-0495-4b45-ba6b-df2567fd0ff7","jos_east","plateau","north_central",389,"1344006047217.jpg","plateau_jos_east","f1069f3c-0495-4b45-ba6b-df2567fd0ff7","1344006047217.jpg","9.88495068 9.24152447 890.7999877929688 5.0","PHC centre","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,2,0,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"8",10030,"58d9184e-17a0-4cef-ae4a-4ffbb7a51f64","jos_east","plateau","north_central",389,"1343825347068.jpg","plateau_jos_east","58d9184e-17a0-4cef-ae4a-4ffbb7a51f64","1343825347068.jpg","9.75348592 9.14531168 994.0 5.0","Primary.haelth.care.","primaryhealthcarecentre",TRUE,TRUE,NA,FALSE,TRUE,2,FALSE,FALSE,0,2,2,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"9",10031,"caec12e2-63e4-4d67-a0c8-ed9d047109fb","jos_east","plateau","north_central",389,"1343819593216.jpg","plateau_jos_east","caec12e2-63e4-4d67-a0c8-ed9d047109fb","1343819593216.jpg","9.87012817 9.0581343 1194.0999755859375 5.0","Primary health care","primaryhealthcarecentre",FALSE,TRUE,NA,FALSE,TRUE,1,FALSE,FALSE,0,3,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"10",10032,"58ad4e32-cbdd-4602-bea6-70b59920809e","jos_east","plateau","north_central",389,"1344000478341.jpg","plateau_jos_east","58ad4e32-cbdd-4602-bea6-70b59920809e","1344000478341.jpg","9.94905322 9.23744476 850.7000122070313 5.0","PHE Clinic","primaryhealthcarecentre",FALSE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,2,0,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
