"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"107149",107149,"75c91ec0-853a-490d-87e5-ba46cb98720e","75c91ec0-853a-490d-87e5-ba46cb98720e","Tofa","Kano","Northwest",708,"12.00503213 8.29033384 521.2000122070313 5.0","1343300497944.jpg","kano_tofa","1343300497944.jpg","Borehole",NA,"borehole_tube_well","water_source","Katsalle","Doka","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"107150",107150,"480d454a-461c-4c5b-b4b6-ba037ae22c46","480d454a-461c-4c5b-b4b6-ba037ae22c46","Tofa","Kano","Northwest",708,"11.97876047 8.33921539 511.79998779296875 5.0","1343377840927.jpg","kano_tofa","1343377840927.jpg","Tap",NA,NA,"outlet","Ungwa rimi","Ungwa rimi","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"107151",107151,"5671f925-344f-4f69-871a-9e4bb6983aee","5671f925-344f-4f69-871a-9e4bb6983aee","Tofa","Kano","Northwest",708,"11.99113646 8.39922269 477.79998779296875 5.0","1343637366989.jpg","kano_tofa","1343637366989.jpg","Tap",NA,NA,"outlet","Langel","Langel","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source further than 1km"
"107152",107152,"e33a69bb-e28a-43fa-acdb-5ea8b9cdcf05","e33a69bb-e28a-43fa-acdb-5ea8b9cdcf05","Tofa","Kano","Northwest",708,"12.0879558 8.28528071 507.70001220703125 5.0","1343302738033.jpg","kano_tofa","1343302738033.jpg","Tap",NA,NA,"outlet","Riga","Gajida","Yes","Tap (unknown lift)","No","Poor Water Quality","No","Water Scheme, Source within 100m"
"107153",107153,"2941c3fc-627b-49df-bea5-770a543b2e94","2941c3fc-627b-49df-bea5-770a543b2e94","Tofa","Kano","Northwest",708,"11.98504205 8.34155277 508.6000061035156 5.0","1343377205277.jpg","kano_tofa","1343377205277.jpg","Borehole",NA,"borehole_tube_well","water_source","Ungwa rimi","Ungwa rimi","Yes","Hand Pump","No","Mechanical Issue","Don't Know","Stand Alone Water Point"
"107154",107154,"0bcae238-3247-454c-a037-97586913175e","0bcae238-3247-454c-a037-97586913175e","Tofa","Kano","Northwest",708,"11.9959565 8.35779731 533.9000244140625 5.0","1343298058013.jpg","kano_tofa","1343298058013.jpg","Borehole",NA,"borehole_tube_well","water_source","Fantashi","Lambu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"107155",107155,"c0d6e470-efe3-4b3d-aaad-ac6bb2ca02a7","c0d6e470-efe3-4b3d-aaad-ac6bb2ca02a7","Tofa","Kano","Northwest",708,"11.96080148 8.28049004 533.0 5.0","1343479030120.jpg","kano_tofa","1343479030120.jpg","Borehole",NA,"borehole_tube_well","water_source","Yankuni","Wangara","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"107156",107156,"f4779c73-6438-4c6b-b015-642edd08d35e","f4779c73-6438-4c6b-b015-642edd08d35e","Tofa","Kano","Northwest",708,"12.047627 8.29458943 515.7999877929688 5.0","1343478528287.jpg","kano_tofa","1343478528287.jpg","Tap",NA,NA,"outlet","Kwamre","Yanoko","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"107157",107157,"b633382e-dc35-444f-b316-b8efe4f14395","b633382e-dc35-444f-b316-b8efe4f14395","Tofa","Kano","Northwest",708,"11.98686879 8.32056588 524.5999755859375 5.0","1343302205337.jpg","kano_tofa","1343302205337.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Wangara","Wangara","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"107158",107158,"8a050d4b-a642-47b5-bede-585365957aff","8a050d4b-a642-47b5-bede-585365957aff","Tofa","Kano","Northwest",708,"12.00905335 8.3527646 516.2999877929688 5.0","1343304760914.jpg","kano_tofa","1343304760914.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Lambu","Lambu","No",NA,"No","Under Construction","Don't Know","Stand Alone Water Point"
"107159",107159,"ae675aef-ff98-4411-b81d-785719a2d178","ae675aef-ff98-4411-b81d-785719a2d178","Tofa","Kano","Northwest",708,"12.05773991 8.33298822 496.1000061035156 5.0","1343380186899.jpg","kano_tofa","1343380186899.jpg","Borehole",NA,"borehole_tube_well","water_source","Yalwa karama","Yalwa karama","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"107160",107160,"0a0c1e99-6b0e-40d2-b9f4-6b842f53f76c","0a0c1e99-6b0e-40d2-b9f4-6b842f53f76c","Tofa","Kano","Northwest",708,"11.95707833 8.37721667 485.70001220703125 5.0","1343386985436.jpg","kano_tofa","1343386985436.jpg","Borehole",NA,"borehole_tube_well","water_source","Janguza","Janguza","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
