"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",7811,"5f220369-0ad5-460d-b5fa-5821af75ac35","bida","niger","north_central","9.082544445991516 6.031821370124817 160.0 4.0","U B E  Bangaie Lowcost","preprimary_and_primary","niger_bida",105,"1342090018705.jpg","5f220369-0ad5-460d-b5fa-5821af75ac35","preprimary_and_primary","1342090018705.jpg",16,"formal_educ",FALSE,FALSE,2,11,441,1.72941176470588,FALSE,FALSE,0,1.125,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,63.75,TRUE,FALSE,TRUE,FALSE,51,8.5,15.9375,Inf,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",7812,"93418f60-5209-4212-b361-2ab16742ed44","bida","niger","north_central","9.085323214530945 6.021929383277893 150.0 4.0","Lubasafugi Nur/Pri","preprimary_and_primary","niger_bida",105,"1342087471554.jpg","93418f60-5209-4212-b361-2ab16742ed44","preprimary_and_primary","1342087471554.jpg",10,"formal_educ",FALSE,FALSE,2,6,421,0.689034369885434,TRUE,TRUE,0,1.22992700729927,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,152.75,TRUE,FALSE,TRUE,FALSE,33.9444444444444,17.4571428571429,61.1,Inf,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"3",7813,"bdd83b04-ccad-4602-ba61-6ddbaab606f7","bida","niger","north_central","9.066193699836731 6.0036903619766235 179.0 3.0","Brighter international nur and pry","preprimary_and_primary","niger_bida",105,"1342169868087.jpg","bdd83b04-ccad-4602-ba61-6ddbaab606f7","preprimary_and_primary","1342169868087.jpg",10,"formal_educ",FALSE,TRUE,0,4,NA,NA,TRUE,FALSE,0,1.26315789473684,TRUE,FALSE,21.5,TRUE,0,FALSE,FALSE,TRUE,FALSE,6.14285714285714,FALSE,FALSE,FALSE,TRUE,0.811320754716981,0.811320754716981,4.3,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4",7814,"6c21c318-9253-494d-841f-6e48d5c47de6","bida","niger","north_central","9.081643223762512 6.011828184127808 141.0 4.0","Zimalex Nursery primary school","preprimary_and_primary","niger_bida",105,"1342098159938.jpg","6c21c318-9253-494d-841f-6e48d5c47de6","preprimary_and_primary","1342098159938.jpg",19,"formal_educ",FALSE,FALSE,5,8,40,0.097323600973236,TRUE,FALSE,0,1.12953367875648,FALSE,NA,NA,FALSE,3,FALSE,FALSE,TRUE,FALSE,41.1,FALSE,FALSE,FALSE,TRUE,0.913333333333333,0.913333333333333,21.6315789473684,6.33333333333333,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5",7815,"bad7d410-f137-4e2b-9e49-095297eea073","bida","niger","north_central","9.070828557014465 6.00228488445282 188.0 3.0","Nan internation sch.","preprimary_and_primary","niger_bida",105,"1342167712695.jpg","bad7d410-f137-4e2b-9e49-095297eea073","preprimary_and_primary","1342167712695.jpg",24,"formal_educ",FALSE,TRUE,1,10,24,0.369230769230769,TRUE,FALSE,65,0.444444444444444,TRUE,FALSE,32.5,TRUE,2,FALSE,FALSE,TRUE,FALSE,4.33333333333333,TRUE,FALSE,FALSE,TRUE,0.203125,0.203125,2.70833333333333,4.8,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"6",7816,"834a5540-fbdc-4ad9-ab38-13fda9399faa","bida","niger","north_central","9.089099764823914 6.007204055786133 151.0 4.0","Unity International","preprimary_and_primary","niger_bida",105,"1342097328569.jpg","834a5540-fbdc-4ad9-ab38-13fda9399faa","preprimary_and_primary","1342097328569.jpg",21,"formal_educ",FALSE,TRUE,0,0,34,0.108626198083067,TRUE,TRUE,41,0.830409356725146,FALSE,TRUE,62.6,TRUE,0,TRUE,FALSE,TRUE,TRUE,52.1666666666667,FALSE,FALSE,FALSE,TRUE,39.125,8.69444444444444,14.9047619047619,Inf,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"7",7817,"82cc298e-019d-4df1-91bf-bb5ebf504bda","bida","niger","north_central","9.073795080184937 6.000922322273254 173.0 4.0","Daudu sheshi nur and pry","preprimary_and_primary","niger_bida",105,"1342162477316.jpg","82cc298e-019d-4df1-91bf-bb5ebf504bda","preprimary_and_primary","1342162477316.jpg",30,"formal_educ",FALSE,TRUE,0,19,1382,1.14593698175788,FALSE,FALSE,130,0.954619124797407,FALSE,NA,NA,TRUE,4,FALSE,FALSE,TRUE,FALSE,201,TRUE,FALSE,TRUE,TRUE,12.06,11.4857142857143,40.2,Inf,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"8",7818,"aacf1a6f-af84-4ea7-836a-7955cbcd0873","bida","niger","north_central","9.088402390480042 6.015186309814453 141.0 4.0","Nakordi Abubakar Pri.Sch","preprimary_and_primary","niger_bida",105,"1342084798108.jpg","aacf1a6f-af84-4ea7-836a-7955cbcd0873","preprimary_and_primary","1342084798108.jpg",20,"formal_educ",FALSE,TRUE,0,8,380,3.1404958677686,TRUE,FALSE,0,1.2,TRUE,FALSE,40.3333333333333,TRUE,4,FALSE,FALSE,TRUE,FALSE,30.25,FALSE,FALSE,FALSE,TRUE,1.28723404255319,Inf,6.05,Inf,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",7819,"7e912af4-e190-4339-9f94-c1bdc2b73bec","bida","niger","north_central","9.077861309051514 6.018308401107788 158.0 4.0","bagudu shetima pry sch","preprimary_and_primary","niger_bida",105,"1342118424034.jpg","7e912af4-e190-4339-9f94-c1bdc2b73bec","preprimary_and_primary","1342118424034.jpg",74,"formal_educ",FALSE,TRUE,8,50,371,1.04802259887006,TRUE,TRUE,27,1.04624277456647,TRUE,FALSE,177,TRUE,1,FALSE,FALSE,TRUE,FALSE,27.2307692307692,FALSE,TRUE,FALSE,FALSE,7.08,4.425,4.78378378378378,Inf,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"10",7820,"2b581d1a-c2aa-4e37-84e6-3d8354ae3ace","bida","niger","north_central","9.086653590202332 6.0097575187683105 150.0 4.0","Efu Majima","primary_only","niger_bida",105,"1342096122632.jpg","2b581d1a-c2aa-4e37-84e6-3d8354ae3ace","primary_only","1342096122632.jpg",9,"formal_educ",FALSE,TRUE,6,5,0,0,TRUE,TRUE,0,1.05,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,13.6666666666667,FALSE,FALSE,FALSE,FALSE,4.1,4.1,9.11111111111111,Inf,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
