"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"65881",65881,"916d73b6-cf9f-4314-8295-41d9ca9562e5","916d73b6-cf9f-4314-8295-41d9ca9562e5","Kolokuma","Bayelsa","South-South",437,"5.04331166 6.24556684 27.899999618530273 5.0","1342356431040.jpg","bayelsa_kolokuma","1342356431040.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Okoloba","10","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"65882",65882,"1e48fdae-fb3a-456e-99bb-ed8ea8372b9d","1e48fdae-fb3a-456e-99bb-ed8ea8372b9d","Kolokuma","Bayelsa","South-South",437,"5.02143294 6.20148511 42.599998474121094 5.0","1342455129834.jpg","bayelsa_kolokuma","1342455129834.jpg","Tap","tap",NA,"outlet","Igbedi","11","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"65883",65883,"3c71e44b-ed9b-4070-831d-458e3c98d348","3c71e44b-ed9b-4070-831d-458e3c98d348","Kolokuma","Bayelsa","South-South",437,"5.07947433 6.25303799 27.399999618530273 5.0","1342271177326.jpg","bayelsa_kolokuma","1342271177326.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Ayibabiri","8 Southern Opokuma","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"65884",65884,"af0361e6-3fae-4aeb-acf6-270a75cbc6d7","af0361e6-3fae-4aeb-acf6-270a75cbc6d7","Kolokuma","Bayelsa","South-South",437,"5.14639102 6.35415807 32.70000076293945 5.0","1342440665503.jpg","bayelsa_kolokuma","1342440665503.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Sampou","6","Yes",NA,"Don't Know",NA,"No","Stand Alone Water Point"
"65885",65885,"5bad6c8c-6307-4b56-9bda-046c4433bca6","5bad6c8c-6307-4b56-9bda-046c4433bca6","Kolokuma","Bayelsa","South-South",437,"5.11465062 6.30071703 27.299999237060547 5.0","1342261464623.jpg","bayelsa_kolokuma","1342261464623.jpg","Overhead Tank (5,000)","ten_thousand_overhead","dk","water_source","Kaiama","5","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"65886",65886,"f15b06ea-ab8a-45c4-a54a-c022bf5a6d2d","f15b06ea-ab8a-45c4-a54a-c022bf5a6d2d","Kolokuma","Bayelsa","South-South",437,"4.9997922 6.2553642 0.0 3489.0","1342445013713.jpg","bayelsa_kolokuma","1342445013713.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Igbedi","11","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"65887",65887,"fe0d2cb3-3225-42aa-8ffd-dc6a724a6403","fe0d2cb3-3225-42aa-8ffd-dc6a724a6403","Kolokuma","Bayelsa","South-South",437,"5.04836481 6.24399867 29.5 5.0","1342355436199.jpg","bayelsa_kolokuma","1342355436199.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Okoloba","10","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"65888",65888,"8d51609c-5d8e-4e28-a9b2-c3c9c9d19377","8d51609c-5d8e-4e28-a9b2-c3c9c9d19377","Kolokuma","Bayelsa","South-South",437,"5.07133532 6.2808071 32.900001525878906 5.0","1342525189247.jpg","bayelsa_kolokuma","1342525189247.jpg","Tap","tap",NA,"dk","Orubiri","7","Yes",NA,"No","Don't Know","No",NA
"65889",65889,"cb912e58-a02f-4063-9593-f81a6dd12079","cb912e58-a02f-4063-9593-f81a6dd12079","Kolokuma","Bayelsa","South-South",437,"5.10579712 6.30166452 29.799999237060547 5.0","1342269642938.jpg","bayelsa_kolokuma","1342269642938.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Kaiama","5","Yes",NA,"Don't Know",NA,"No","Stand Alone Water Point"
"65890",65890,"19916724-8d93-4434-bf2f-b1858d513298","19916724-8d93-4434-bf2f-b1858d513298","Kolokuma","Bayelsa","South-South",437,"5.14672678 6.35417947 39.79999923706055 5.0","1342440864784.jpg","bayelsa_kolokuma","1342440864784.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Sampou","6","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"65891",65891,"47984dd5-dbc1-4be1-8a2f-f90019c25b3d","47984dd5-dbc1-4be1-8a2f-f90019c25b3d","Kolokuma","Bayelsa","South-South",437,"5.04344334 6.24544201 24.600000381469727 5.0","1342356157267.jpg","bayelsa_kolokuma","1342356157267.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Okoloba","10","Yes","Tap (unknown lift)","No","Under Construction","Don't Know","Water Scheme, Source within 100m"
"65892",65892,"b74d9950-d658-4293-b827-16738c2be3da","b74d9950-d658-4293-b827-16738c2be3da","Kolokuma","Bayelsa","South-South",437,"5.03861521 6.2434272 27.5 5.0","1342359411230.jpg","bayelsa_kolokuma","1342359411230.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Okoloba","10","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"65893",65893,"2cb37b20-025a-416a-adbe-99d39a5e2aaf","2cb37b20-025a-416a-adbe-99d39a5e2aaf","Kolokuma","Bayelsa","South-South",437,"5.01880272 6.1997247 25.700000762939453 5.0","1342453462743.jpg","bayelsa_kolokuma","1342453462743.jpg","Tap","tap",NA,"outlet","Igbedi","11","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source further than 1km"
"65894",65894,"76d8a669-55f6-44f8-8b6a-d1e04acc6313","76d8a669-55f6-44f8-8b6a-d1e04acc6313","Kolokuma","Bayelsa","South-South",437,"5.02143879 6.202899 31.899999618530273 5.0","1342448847503.jpg","bayelsa_kolokuma","1342448847503.jpg","Tap","tap",NA,"outlet","Igbedi","11","Yes","Tap (unknown lift)","No","Poorly Constructed","Don't Know","Water Scheme, Source further than 1km"
