"","X","X.1","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn","sector"
"19369",19369,19369,"fc741d69-46ee-41fc-8e2a-08618936a08c","ushongo","benue","north_central",735,"1343736923737.jpg","benue_ushongo","fc741d69-46ee-41fc-8e2a-08618936a08c","1343736923737.jpg","7.13274989 9.02545607 213.89999389648438 5.0","Maternal & Child Health Clinic","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE,FALSE,9,0,1,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"19370",19370,19370,"490bef39-ca48-46b2-90b7-ab1958f61e66","ushongo","benue","north_central",735,"1343649676830.jpg","benue_ushongo","490bef39-ca48-46b2-90b7-ab1958f61e66","1343649676830.jpg","7.15555814 8.86033583 140.1999969482422 5.0","Idoom Clinic And Maternity","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,1,NA,FALSE,1,1,1,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"19371",19371,19371,"aa887343-ca47-4995-b683-cc55fdb1760b","ushongo","benue","north_central",735,"1343306224945.jpg","benue_ushongo","aa887343-ca47-4995-b683-cc55fdb1760b","1343306224945.jpg","7.11874411 8.96934119 184.8000030517578 5.0","Nienga","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,3,NA,FALSE,1,0,0,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"19372",19372,19372,"ef7b6015-8a4f-46fb-a795-080817cce5cb","ushongo","benue","north_central",735,"1343746818881.jpg","benue_ushongo","ef7b6015-8a4f-46fb-a795-080817cce5cb","1343746818881.jpg","6.94148657 9.36173237 228.89999389648438 5.0","IORNENGE. HEALTH. CLINIC","primaryhealthclinic",FALSE,TRUE,NA,TRUE,TRUE,1,NA,FALSE,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"19373",19373,19373,"7ee714a7-ddbb-43be-b122-00bd8f0a4021","ushongo","benue","north_central",735,"1343490208689.jpg","benue_ushongo","7ee714a7-ddbb-43be-b122-00bd8f0a4021","1343490208689.jpg","7.08821803 9.07981942 257.29998779296875 5.0","Comprehensive Health Centre","comprehensivehealthcentre",FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"19374",19374,19374,"d55a5b80-bf49-43b9-9ebc-1ee21f2bf66c","ushongo","benue","north_central",735,"1343460773490.jpg","benue_ushongo","d55a5b80-bf49-43b9-9ebc-1ee21f2bf66c","1343460773490.jpg","7.07063794 9.01827974 241.60000610351563 5.0","Baki Clinic & Maternity","primaryhealthclinic",FALSE,NA,NA,TRUE,TRUE,3,NA,TRUE,3,1,0,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"19375",19375,19375,"23da83e9-bf91-4ed3-aa86-cc31957fa699","ushongo","benue","north_central",735,"1343734425439.jpg","benue_ushongo","23da83e9-bf91-4ed3-aa86-cc31957fa699","1343734425439.jpg","7.12814642 8.89793534 187.60000610351563 5.0","Comprehensive Health Centre Tseghem.","primaryhealthcarecentre",FALSE,NA,TRUE,TRUE,FALSE,3,TRUE,FALSE,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"19376",19376,19376,"a6740c7c-1893-4152-abb9-b7af3d687200","ushongo","benue","north_central",735,"1343811876275.jpg","benue_ushongo","a6740c7c-1893-4152-abb9-b7af3d687200","1343811876275.jpg","7.16983247 8.97414914 183.5 5.0","NKST Health Clinic Mayange","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,3,NA,TRUE,3,0,0,0,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
"19377",19377,19377,"be9c394b-06ca-46dc-b19c-8a6286488770","ushongo","benue","north_central",735,"1343815016842.jpg","benue_ushongo","be9c394b-06ca-46dc-b19c-8a6286488770","1343815016842.jpg","7.04181215 9.13762452 183.39999389648438 5.0","St Mary‘s Primary Health Clinic Alumunku","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health"
"19378",19378,19378,"0797725b-6144-4e1a-96bc-0ae734890993","ushongo","benue","north_central",735,"1343733841584.jpg","benue_ushongo","0797725b-6144-4e1a-96bc-0ae734890993","1343733841584.jpg","6.99754187 9.39397496 235.6999969482422 5.0","HEALTH. CLINIC. FAAJIR","primaryhealthclinic",FALSE,FALSE,NA,TRUE,FALSE,1,NA,FALSE,1,0,0,0,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,"health"
