"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"69207",69207,"0ae50d25-135d-4d60-be1c-11a9bad090c3","0ae50d25-135d-4d60-be1c-11a9bad090c3","Lafia","Nasarawa","North-Central",458,"8.65347581 8.905879 158.10000610351563 5.0","1338109450564.jpg","nasarawa_lafia","1338109450564.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kiguna","Asakio","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"69208",69208,"cd85a27b-9b3a-45bb-8fea-4eb4e2319751","cd85a27b-9b3a-45bb-8fea-4eb4e2319751","Lafia","Nasarawa","North-Central",458,"8.49365611 8.52911263 206.1999969482422 5.0","1338199010944.jpg","nasarawa_lafia","1338199010944.jpg","Tap",NA,NA,"outlet","Lafia east","Ciroma","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"69209",69209,"0b26bfa3-d2f0-440d-8321-eec51d1e5da1","0b26bfa3-d2f0-440d-8321-eec51d1e5da1","Lafia","Nasarawa","North-Central",458,"8.615909814834595 8.601860404014587 214.0 4.0","1337985572819.jpg","nasarawa_lafia","1337985572819.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","ANDA SIM","SHABU/KWANDARE","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"69210",69210,"3330bf00-0d37-4d87-9935-0eb957cbb8bc","3330bf00-0d37-4d87-9935-0eb957cbb8bc","Lafia","Nasarawa","North-Central",458,"8.44849705696106 8.542696237564087 204.0 4.0","1338289126667.jpg","nasarawa_lafia","1338289126667.jpg","Tap",NA,NA,"outlet","Angwan Madaki","Agy. Tofa","Yes","Tap (unknown lift)","No","Poor Water Quality","Yes","Water Scheme, Source within 100m"
"69211",69211,"f34b91d6-f42a-4f90-b237-a7c230bd1f44","f34b91d6-f42a-4f90-b237-a7c230bd1f44","Lafia","Nasarawa","North-Central",458,"8.626858592033386 8.556541800498962 205.0 4.0","1338003852927.jpg","nasarawa_lafia","1338003852927.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","AZUBA CENTRAL","SHABU/KWANDARE","No","Manual","No","Dry Well","No","Stand Alone Water Point"
"69212",69212,"eb6b07d1-c67b-4f23-8bdd-d91f2f9d10c1","eb6b07d1-c67b-4f23-8bdd-d91f2f9d10c1","Lafia","Nasarawa","North-Central",458,"8.654544353485107 8.906071186065674 159.0 3.0","1338109437694.jpg","nasarawa_lafia","1338109437694.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","kiguna","assakio","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"69213",69213,"2f5cc5ae-386e-4dfb-8807-2b2cce273de2","2f5cc5ae-386e-4dfb-8807-2b2cce273de2","Lafia","Nasarawa","North-Central",458,"8.57473951 8.55465674 185.3000030517578 5.0","1338031125491.jpg","nasarawa_lafia","1338031125491.jpg","Borehole",NA,"borehole_tube_well","water_source","Shabu","Shabu/kwandare","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"69214",69214,"79e60a70-2be4-4614-a2b9-aec7921d614e","79e60a70-2be4-4614-a2b9-aec7921d614e","Lafia","Nasarawa","North-Central",458,"8.637201189994812 8.678351640701294 204.0 4.0","1338225964605.jpg","nasarawa_lafia","1338225964605.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","akura","adogi","No","Manual","No","Dry Well","No","Stand Alone Water Point"
"69215",69215,"d5fa4d96-0689-48d2-84a5-fcdbfafebb75","d5fa4d96-0689-48d2-84a5-fcdbfafebb75","Lafia","Nasarawa","North-Central",458,"8.470641374588013 8.606817126274109 243.0 4.0","1338155130817.jpg","nasarawa_lafia","1338155130817.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","KANSTWA","WAKWA","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"69216",69216,"e5b780ec-c92b-49c5-a321-9a00a1820cfd","e5b780ec-c92b-49c5-a321-9a00a1820cfd","Lafia","Nasarawa","North-Central",458,"8.560404181480408 8.453185558319092 136.0 4.0","1337905397396.jpg","nasarawa_lafia","1337905397396.jpg","Tap",NA,NA,"outlet","AWUMA","AWUMA","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"69217",69217,"149d0b1f-b674-4884-b5da-61597aa6e236","149d0b1f-b674-4884-b5da-61597aa6e236","Lafia","Nasarawa","North-Central",458,"8.593475818634033 8.557657599449158 175.0 4.0","1338007426046.jpg","nasarawa_lafia","1338007426046.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","AZUBA BASHAYI","SHABU/KWANDARE","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"69218",69218,"95ba0d80-ee93-492c-9eed-5a146f99cb55","95ba0d80-ee93-492c-9eed-5a146f99cb55","Lafia","Nasarawa","North-Central",458,"8.59553575515747 8.853376507759094 170.0 4.0","1338076514326.jpg","nasarawa_lafia","1338076514326.jpg","Tap",NA,NA,"outlet","ASSAKIO CENTRAL","ASSAKIO","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"69219",69219,"cfe97521-69e9-493b-ad12-88d56344ac22","cfe97521-69e9-493b-ad12-88d56344ac22","Lafia","Nasarawa","North-Central",458,"8.703795075416565 8.686993718147278 185.0 4.0","1338112720765.jpg","nasarawa_lafia","1338112720765.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Pepe Ruwa","Arikya","No",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
