"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",35298,"2a0bc004-f41c-4065-9f53-ae848ccd7c3d","madobi","kano","northwest","11.85331353 8.39355597 506.8999938964844 5.0","Nurul Islam Kwankwaso Islamiyya Primary School","primary_only","kano_madobi",473,"1340011400774.jpg","2a0bc004-f41c-4065-9f53-ae848ccd7c3d","primary_only","1340011400774.jpg",3,"religious_with_formal",FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0.549382716049383,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,125.5,TRUE,FALSE,TRUE,TRUE,Inf,Inf,83.6666666666667,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",35299,"5f1b4df8-1461-4126-8a24-87a0f888fead","madobi","kano","northwest","11.86580548 8.46038905 484.1000061035156 5.0","Sabon Garu Islamiyya Primary School","primary_only","kano_madobi",473,"1339674141617.jpg","5f1b4df8-1461-4126-8a24-87a0f888fead","primary_only","1339674141617.jpg",6,"religious_with_formal",FALSE,TRUE,2,3,0,0,FALSE,FALSE,0,0.635220125786163,TRUE,FALSE,130,FALSE,1,FALSE,FALSE,FALSE,FALSE,52,FALSE,FALSE,TRUE,TRUE,3.05882352941176,3.05882352941176,43.3333333333333,Inf,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3",35300,"a33774d2-bf5c-4aa2-93e3-eae0ca582712","madobi","kano","northwest","11.851957440376282 8.395394682884216 497.0 3.0","Kwankwaso Nusery School","primary_only","kano_madobi",473,"1340010157548.jpg","a33774d2-bf5c-4aa2-93e3-eae0ca582712","primary_only","1340010157548.jpg",1,"formal_educ",FALSE,TRUE,0,1,NA,NA,FALSE,FALSE,0,1.39473684210526,TRUE,FALSE,45.5,FALSE,0,TRUE,FALSE,FALSE,TRUE,45.5,FALSE,FALSE,FALSE,TRUE,3.79166666666667,3.79166666666667,91,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",35301,"d9f7e7fb-3d4a-41be-a1af-9b4a799be647","madobi","kano","northwest","11.864515542984009 8.475828766822815 462.0 4.0","Kauranmata Tudun Koya Primary School","primary_only","kano_madobi",473,"1339675903005.jpg","d9f7e7fb-3d4a-41be-a1af-9b4a799be647","primary_only","1339675903005.jpg",9,"formal_educ",FALSE,TRUE,2,6,NA,NA,FALSE,TRUE,20,5.54166666666667,TRUE,FALSE,78.5,TRUE,4,FALSE,FALSE,FALSE,FALSE,52.3333333333333,TRUE,FALSE,TRUE,FALSE,20.9333333333333,24.1538461538462,34.8888888888889,Inf,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5",35302,"4682cf87-6fae-46e9-9234-9e440516c2d2","madobi","kano","northwest","11.90712313 8.39028698 485.0 5.0","Birji Arewa Pri Sch","primary_only","kano_madobi",473,"1339752311956.jpg","4682cf87-6fae-46e9-9234-9e440516c2d2","primary_only","1339752311956.jpg",5,"formal_educ",TRUE,FALSE,2,2,NA,NA,TRUE,TRUE,23,4.31372549019608,TRUE,FALSE,67.75,FALSE,2,FALSE,FALSE,FALSE,FALSE,45.1666666666667,TRUE,FALSE,TRUE,TRUE,Inf,Inf,54.2,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",35303,"5f16d3c9-4e5b-4782-9838-e9cf016a6090","madobi","kano","northwest","11.76823244 8.32061509 506.70001220703125 5.0","Tsauni Nurul Islamiya Pri","primary_only","kano_madobi",473,"1339500569829.jpg","5f16d3c9-4e5b-4782-9838-e9cf016a6090","primary_only","1339500569829.jpg",2,"religious_with_formal",FALSE,TRUE,2,2,0,0,TRUE,TRUE,0,0.532544378698225,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,129.5,TRUE,TRUE,TRUE,TRUE,Inf,Inf,129.5,Inf,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7",35304,"e4f9b9d5-4dfb-4d2b-9d67-3aeff3769e6f","madobi","kano","northwest","11.877481341362 8.44024658203125 469.0 4.0","Kanwa Yola Primary School","primary_only","kano_madobi",473,"1339672254690.jpg","e4f9b9d5-4dfb-4d2b-9d67-3aeff3769e6f","primary_only","1339672254690.jpg",4,"formal_educ",FALSE,TRUE,2,2,NA,NA,TRUE,FALSE,0,3.91111111111111,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,110.5,TRUE,FALSE,TRUE,TRUE,73.6666666666667,Inf,55.25,Inf,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"8",35305,"3d46d30c-2f06-417a-b866-4c85be9e6a3a","madobi","kano","northwest","11.848610043525696 8.337689638137817 487.0 4.0","ALWALI PRIMARY SCHOOL","primary_only","kano_madobi",473,"1339664145180.jpg","3d46d30c-2f06-417a-b866-4c85be9e6a3a","primary_only","1339664145180.jpg",6,"formal_educ",FALSE,FALSE,4,5,NA,NA,TRUE,TRUE,0,2,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,TRUE,FALSE,Inf,Inf,60,Inf,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",35306,"9f3b7d16-1597-4716-9c53-86f6b361483d","madobi","kano","northwest","11.78052433 8.29410492 512.2000122070313 5.0","Government Girls Arabic Secondary School Madobi Iya","senior_sec_only","kano_madobi",473,"1339578643728.jpg","9f3b7d16-1597-4716-9c53-86f6b361483d","senior_sec_only","1339578643728.jpg",8,"religious_with_formal",FALSE,FALSE,4,1,0,0,TRUE,FALSE,41,0,TRUE,FALSE,113.333333333333,FALSE,0,FALSE,FALSE,TRUE,FALSE,34,FALSE,FALSE,FALSE,FALSE,24.2857142857143,4.25,42.5,Inf,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"10",35307,"a29db0ff-19a8-4295-ad71-87c8ec589c8a","madobi","kano","northwest","11.857643723487854 8.489481210708618 457.0 4.0","Galinja Yalwa Primary School","primary_only","kano_madobi",473,"1339679712872.jpg","a29db0ff-19a8-4295-ad71-87c8ec589c8a","primary_only","1339679712872.jpg",7,"formal_educ",TRUE,TRUE,4,4,NA,NA,TRUE,TRUE,100,3.26136363636364,TRUE,FALSE,375,FALSE,0,FALSE,FALSE,FALSE,FALSE,62.5,TRUE,FALSE,FALSE,FALSE,18.75,Inf,53.5714285714286,Inf,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
