"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"43035",43035,"9345ae66-48db-47ec-baf5-3363ee864a11","9345ae66-48db-47ec-baf5-3363ee864a11","Ibadan North East","Oyo","Southwest",279,"7.38320244 3.90443534 225.3000030517578 5.0","1347104092911.jpg","oyo_ibadan_north_east","1347104092911.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Adarogba","Ward5","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"43036",43036,"57329b48-d5d0-4cdb-a165-fd9ed502304d","57329b48-d5d0-4cdb-a165-fd9ed502304d","Ibadan North East","Oyo","Southwest",279,"7.38361106 3.90323382 225.89999389648438 5.0","1347106725743.jpg","oyo_ibadan_north_east","1347106725743.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Aderogba","5","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43037",43037,"8c0b02e4-3d87-4347-94bd-4b2dc67de602","8c0b02e4-3d87-4347-94bd-4b2dc67de602","Ibadan North East","Oyo","Southwest",279,"7.37955994 3.91297436 221.8000030517578 5.0","1347098119408.jpg","oyo_ibadan_north_east","1347098119408.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Adehanmodo","8","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"43038",43038,"a7b40d64-2f98-4e89-a106-02699f718046","a7b40d64-2f98-4e89-a106-02699f718046","Ibadan North East","Oyo","Southwest",279,"7.388139367103577 3.9099204540252686 238.0 4.0","1347097812383.jpg","oyo_ibadan_north_east","1347097812383.jpg","Tap",NA,NA,"outlet","agbole oloro","ward 8","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"43039",43039,"ce9d8833-bc2a-4016-9b30-95622869f948","ce9d8833-bc2a-4016-9b30-95622869f948","Ibadan North East","Oyo","Southwest",279,"7.3867714405059814 3.916899561882019 249.0 4.0","1347094202901.jpg","oyo_ibadan_north_east","1347094202901.jpg","Tap",NA,NA,"outlet","oluyoro","ode aje","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"43040",43040,"43c96d68-29c0-4c41-8d08-ccdcfdf779dd","43c96d68-29c0-4c41-8d08-ccdcfdf779dd","Ibadan North East","Oyo","Southwest",279,"7.41486638 3.93723771 262.8999938964844 5.0","1347359846438.jpg","oyo_ibadan_north_east","1347359846438.jpg","Tap",NA,NA,"outlet","Akeke-Oloronbo","11","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"43041",43041,"ff9a2f30-c797-4537-99dd-4365f3519263","ff9a2f30-c797-4537-99dd-4365f3519263","Ibadan North East","Oyo","Southwest",279,"7.3738384 3.90483231 197.89999389648438 5.0","1347115602832.jpg","oyo_ibadan_north_east","1347115602832.jpg","Tap",NA,"borehole_tube_well","water_source","Oba Ogundipe Compound, Oranyan/Oja-Igbo","3","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"43042",43042,"afc617c4-6f34-4f0c-a98c-79f1e3bfdb52","afc617c4-6f34-4f0c-a98c-79f1e3bfdb52","Ibadan North East","Oyo","Southwest",279,"7.37923093 3.91002502 224.60000610351563 5.0","1347114874957.jpg","oyo_ibadan_north_east","1347114874957.jpg","Tap",NA,"borehole_tube_well","water_source","Ojagbo","2","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"43043",43043,"9319d99a-f4ba-430f-b05f-7dee4eb6cd2a","9319d99a-f4ba-430f-b05f-7dee4eb6cd2a","Ibadan North East","Oyo","Southwest",279,"7.38745998 3.91159586 233.39999389648438 5.0","1347099370749.jpg","oyo_ibadan_north_east","1347099370749.jpg","Tap",NA,"protected_dug_well","water_source","Babasale","10","Yes","Electric","Yes","Functional","No","Stand Alone Water Point"
"43044",43044,"db29e93f-9e71-4f16-869c-5d641ceb6363","db29e93f-9e71-4f16-869c-5d641ceb6363","Ibadan North East","Oyo","Southwest",279,"7.37772479 3.90236272 237.39999389648438 5.0","1347111083531.jpg","oyo_ibadan_north_east","1347111083531.jpg","Borehole",NA,"borehole_tube_well","water_source","Ita baale","1","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
