breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
,handpump,Tuomo,,,,1338173260402.jpg,Don't Know,5.10454526 5.8745735 34.29999923706055 5.0,True,Burutu,132,132,132.0,Hand Pump,Don't Know,1338173260402.jpg,water,Delta,delta_burutu,4305f249-c77c-4e5f-a344-f1f14fad7c5b,Ward 3,Handpump,dk,,4305f249-c77c-4e5f-a344-f1f14fad7c5b,South-South
Functional,ten_thousand_overhead,Egodor,,,"Water Scheme, Source further than 1km",1338138300694.jpg,Yes,5.342917442321777 5.851362347602844 32.0 4.0,True,Burutu,132,132,132.0,Tap (unknown lift),No,1338138300694.jpg,water,Delta,delta_burutu,5388fa38-6224-43dc-9ee8-2109490ab742,9,"Overhead Tank (10,000)",outlet,,5388fa38-6224-43dc-9ee8-2109490ab742,South-South
Mechanical Issue,one_thousand_overhead,Ogbobagbene,,,"Water Scheme, Source within 1km",1338236405097.jpg,No,5.0856107 5.81414553 33.400001525878906 5.0,True,Burutu,132,132,132.0,Tap (unknown lift),No,1338236405097.jpg,water,Delta,delta_burutu,fb81dc65-4bf5-4cf9-9971-53369674d6c6,Ward 3,"Overhead Tank (1,000)",outlet,,fb81dc65-4bf5-4cf9-9971-53369674d6c6,South-South
Poorly Constructed,ten_thousand_overhead,Turugbene,,,,1338294484500.jpg,No,5.05636847 5.74049951 28.5 5.0,True,Burutu,132,132,132.0,,Don't Know,1338294484500.jpg,water,Delta,delta_burutu,68711755-c48f-4fde-b4fe-8747cf4f7290,1,"Overhead Tank (10,000)",dk,,68711755-c48f-4fde-b4fe-8747cf4f7290,South-South
Mechanical Issue,one_thousand_overhead,Yeye,,,"Water Scheme, Source within 100m",1338026187461.jpg,No,5.3892821073532104 5.432438850402832 27.0 4.0,True,Burutu,132,132,132.0,Tap (unknown lift),No,1338026187461.jpg,water,Delta,delta_burutu,5020f093-c538-4ab5-adee-fbbf5884daa1,10,"Overhead Tank (1,000)",outlet,,5020f093-c538-4ab5-adee-fbbf5884daa1,South-South
Under Construction,ten_thousand_overhead,ODIMODI,,,Stand Alone Water Point,1338034358349.jpg,No,5.29382218 5.37127249 29.100000381469727 5.0,True,Burutu,132,132,132.0,Electric,No,1338034358349.jpg,water,Delta,delta_burutu,90891926-7fc4-434c-a480-16d85106e9a3,11,"Overhead Tank (10,000)",water_source,borehole_tube_well,90891926-7fc4-434c-a480-16d85106e9a3,South-South
Mechanical Issue,ten_thousand_overhead,Burutu,,,"Water Scheme, Source within 100m",1338051901831.jpg,No,5.355100035667419 5.510222911834717 39.0 4.0,True,Burutu,132,132,132.0,Tap (unknown lift),No,1338051901831.jpg,water,Delta,delta_burutu,ed0b76c4-7dae-4b4e-8a87-93a97602a163,10,"Overhead Tank (10,000)",outlet,,ed0b76c4-7dae-4b4e-8a87-93a97602a163,South-South
Under Construction,one_thousand_overhead,Yeye,,,"Water Scheme, Source within 100m",1338022927711.jpg,No,5.389593243598938 5.42974591255188 10.0 4.0,True,Burutu,132,132,132.0,Tap (unknown lift),No,1338022927711.jpg,water,Delta,delta_burutu,da0cf88c-425f-4ff9-ab3b-f6e9d46e9cc7,10,"Overhead Tank (1,000)",outlet,,da0cf88c-425f-4ff9-ab3b-f6e9d46e9cc7,South-South
Functional,unimproved,ODIMODI,,,Stand Alone Water Point,1338033321919.jpg,Yes,5.29062143 5.36814168 28.200000762939453 5.0,False,Burutu,132,132,132.0,,No,1338033321919.jpg,water,Delta,delta_burutu,fdec3623-671b-417d-82b2-444f44acddcf,11,Unimproved,water_source,unprotected_dug_well,fdec3623-671b-417d-82b2-444f44acddcf,South-South
Functional,unimproved,OBOTOBO 1,,,Stand Alone Water Point,1338040280519.jpg,Yes,5.40509274 5.32629732 28.299999237060547 5.0,False,Burutu,132,132,132.0,,No,1338040280519.jpg,water,Delta,delta_burutu,768182ab-baa0-4bc0-8683-faa23d55495b,11,Unimproved,water_source,unprotected_dug_well,768182ab-baa0-4bc0-8683-faa23d55495b,South-South
