"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",10067,"05d3163a-e144-4cfc-bd02-5cb44fd0ca35","jos_north","plateau","north_central",390,"1343982918811.jpg","plateau_jos_north","05d3163a-e144-4cfc-bd02-5cb44fd0ca35","1343982918811.jpg","9.91423448 8.89467514 1226.5999755859375 5.0","Phc","primaryhealthclinic",TRUE,TRUE,NA,TRUE,TRUE,4,TRUE,FALSE,3,1,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"2",10068,"b947b670-6d60-4aec-9657-07583646e298","jos_north","plateau","north_central",390,"1343985014648.jpg","plateau_jos_north","b947b670-6d60-4aec-9657-07583646e298","1343985014648.jpg","9.91112939 8.89452626 1233.5999755859375 5.0","Fomwan","cottagehospital",TRUE,TRUE,NA,TRUE,TRUE,4,TRUE,FALSE,3,NA,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"3",10069,"81d02e20-7f23-4cc9-a293-19582e91a3e4","jos_north","plateau","north_central",390,"1343995389459.jpg","plateau_jos_north","81d02e20-7f23-4cc9-a293-19582e91a3e4","1343995389459.jpg","9.91297693 8.9440508 1334.5999755859375 5.0","Xxx","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,TRUE,9,TRUE,FALSE,7,0,2,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"4",10070,"590c15eb-e40d-488a-bd06-cde7c6a78f3b","jos_north","plateau","north_central",390,"1343987308774.jpg","plateau_jos_north","590c15eb-e40d-488a-bd06-cde7c6a78f3b","1343987308774.jpg","9.93314424 8.88486169 1206.800048828125 5.0","Samantha-lucil hosp.","generalhospital",TRUE,TRUE,NA,TRUE,TRUE,3,NA,TRUE,3,4,6,7,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"5",10071,"794887ee-719a-430d-8e5a-26b1ea31f99a","jos_north","plateau","north_central",390,"1344074560196.jpg","plateau_jos_north","794887ee-719a-430d-8e5a-26b1ea31f99a","1344074560196.jpg","9.93910782 8.8753108 1180.300048828125 5.0","New Era Clinic","primaryhealthclinic",TRUE,TRUE,NA,TRUE,TRUE,6,NA,TRUE,6,6,2,1,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"6",10072,"0e70fb14-08cf-4219-9ffc-fa87684845bc","jos_north","plateau","north_central",390,"1343896411784.jpg","plateau_jos_north","0e70fb14-08cf-4219-9ffc-fa87684845bc","1343896411784.jpg","9.91023171 8.88194598 1254.300048828125 5.0","Sauki hospitalt","specialisthospital",TRUE,TRUE,NA,TRUE,TRUE,2,NA,TRUE,0,2,6,2,2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"7",10073,"2ebae889-5a7f-4c4c-ac74-ebe1df37b76c","jos_north","plateau","north_central",390,"1344090141025.jpg","plateau_jos_north","2ebae889-5a7f-4c4c-ac74-ebe1df37b76c","1344090141025.jpg","9.92904201 8.88901711 1223.300048828125 5.0","Matanmi hospital","primaryhealthclinic",TRUE,TRUE,NA,TRUE,TRUE,4,NA,TRUE,2,5,5,3,2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"8",10074,"a7e1b716-8d1e-40c0-901e-32b91803bf42","jos_north","plateau","north_central",390,"1343987709988.jpg","plateau_jos_north","a7e1b716-8d1e-40c0-901e-32b91803bf42","1343987709988.jpg","9.93010901 8.88472289 1217.9000244140625 5.0","Maranatha Specialist ","specialisthospital",TRUE,TRUE,NA,FALSE,TRUE,2,NA,TRUE,2,4,0,1,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"9",10075,"0c46ca87-ceaa-49fb-839c-b8786d6bdbb0","jos_north","plateau","north_central",390,"1343900779437.jpg","plateau_jos_north","0c46ca87-ceaa-49fb-839c-b8786d6bdbb0","1343900779437.jpg","9.92498821 8.87462622 1194.800048828125 5.0","Primary health care","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,FALSE,4,NA,4,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"10",10076,"a39eda5b-e4e3-4701-9d6e-3d9199839f9c","jos_north","plateau","north_central",390,"1344073209489.jpg","plateau_jos_north","a39eda5b-e4e3-4701-9d6e-3d9199839f9c","1344073209489.jpg","9.93147238 8.87892811 1192.0 5.0","New Crescent Hosp","comprehensivehealthcentre",TRUE,TRUE,NA,TRUE,TRUE,1,NA,TRUE,0,2,8,6,2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
