"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"82904",82904,"26f3f1f5-74f8-4d00-9b7a-2b611c724d2a","26f3f1f5-74f8-4d00-9b7a-2b611c724d2a","Obudu","Cross River","South-South",554,"6.624755859375 9.121103882789612 201.0 4.0","1301661530204.jpg","cross_river_obudu","1301661530204.jpg","Tap",NA,NA,"outlet","IGWO","BEGIADING","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"82905",82905,"88d2600c-0ad6-4c8c-8558-b9cefcb967e1","88d2600c-0ad6-4c8c-8558-b9cefcb967e1","Obudu","Cross River","South-South",554,"6.6693483 9.1582218 236.60000610351563 5.0","1345821781939.jpg","cross_river_obudu","1345821781939.jpg","Tap",NA,NA,"outlet","Hausa Quarter","Urban 1","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"82906",82906,"2a18724a-1654-4258-9817-4eec6bc8d253","2a18724a-1654-4258-9817-4eec6bc8d253","Obudu","Cross River","South-South",554,"6.60902575 9.03780347 175.89999389648438 5.0","1346069959981.jpg","cross_river_obudu","1346069959981.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ikwutia","Utugwang North","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"82907",82907,"9a80153d-f41d-492a-a50a-081aea9c9e10","9a80153d-f41d-492a-a50a-081aea9c9e10","Obudu","Cross River","South-South",554,"6.588401198387146 9.130936861038208 247.0 4.0","1301668960885.jpg","cross_river_obudu","1301668960885.jpg","Tap",NA,NA,"outlet","OHONG","BEGIADING","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 100m"
"82908",82908,"afeaccf3-f258-4d45-8152-55ddfff02798","afeaccf3-f258-4d45-8152-55ddfff02798","Obudu","Cross River","South-South",554,"6.6038453578948975 9.098868370056152 189.0 4.0","1345905127061.jpg","cross_river_obudu","1345905127061.jpg","Borehole",NA,"borehole_tube_well","water_source","Betukwel","Begiading","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"82909",82909,"9c6103d3-55fe-42ea-a7b9-73191bc439b3","9c6103d3-55fe-42ea-a7b9-73191bc439b3","Obudu","Cross River","South-South",554,"6.608469486236572 9.107633829116821 192.0 4.0","1345904340972.jpg","cross_river_obudu","1345904340972.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Betukwel","Begiading","No","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"82910",82910,"69f3b973-ab01-4fa5-83c8-6cfee761fc12","69f3b973-ab01-4fa5-83c8-6cfee761fc12","Obudu","Cross River","South-South",554,"6.604558825492859 9.10391092300415 195.0 4.0","1345904804387.jpg","cross_river_obudu","1345904804387.jpg","Tap",NA,NA,"outlet","Betukwel","Begiading","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"82911",82911,"9cf0c901-58a7-4af6-b40c-289aa1928bb6","9cf0c901-58a7-4af6-b40c-289aa1928bb6","Obudu","Cross River","South-South",554,"6.555238366127014 9.094018936157227 190.0 4.0","1301845825369.jpg","cross_river_obudu","1301845825369.jpg","Tap",NA,NA,"outlet","ARU","UKPE","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"82912",82912,"8cbd4e7a-5f6a-42e5-98db-e96be3b35893","8cbd4e7a-5f6a-42e5-98db-e96be3b35893","Obudu","Cross River","South-South",554,"6.6422438621521 9.147276878356934 236.0 4.0","1301585068506.jpg","cross_river_obudu","1301585068506.jpg","Tap",NA,NA,"outlet","IKWOMIKWU","URBAN II","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"82913",82913,"d64355e0-3f2e-42fb-91f6-fbbe87e6171e","d64355e0-3f2e-42fb-91f6-fbbe87e6171e","Obudu","Cross River","South-South",554,"6.596667766571045 9.124950170516968 235.0 4.0","1301665268709.jpg","cross_river_obudu","1301665268709.jpg","Unimproved Well",NA,"protected_dug_well","water_source","OHONG","BEGIADING","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"82914",82914,"03ce0dd9-14b7-44ed-916f-a06019a50f42","03ce0dd9-14b7-44ed-916f-a06019a50f42","Obudu","Cross River","South-South",554,"6.599741578102112 9.056575298309326 182.0 4.0","1346074437209.jpg","cross_river_obudu","1346074437209.jpg","Borehole",NA,"borehole_tube_well","water_source","mgbenege","utugwang North","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"82915",82915,"a8d0fae9-feee-4d7c-86ff-476d6651982a","a8d0fae9-feee-4d7c-86ff-476d6651982a","Obudu","Cross River","South-South",554,"6.672472357749939 9.17356789112091 259.0 4.0","1345815559365.jpg","cross_river_obudu","1345815559365.jpg","Tap",NA,NA,"outlet","Bebuabong","Urban 1","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"82916",82916,"b4e025d4-80d9-4358-8ea4-a68924721392","b4e025d4-80d9-4358-8ea4-a68924721392","Obudu","Cross River","South-South",554,"6.57756044 9.1267289 258.6000061035156 5.0","1345913726409.jpg","cross_river_obudu","1345913726409.jpg","Tap",NA,NA,"outlet","Bedia","Angiaba/Begiaka","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
