breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Poorly Constructed,,Imeko,,,"Water Scheme, Source within 100m",1342265665154.jpg,No,7.44210558 2.83778011 220.10000610351563 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342265665154.jpg,water,Ogun,ogun_imeko_afon,5e2a02fb-6937-47e9-8689-4603e76e2e20,Imeko,Tap,outlet,,5e2a02fb-6937-47e9-8689-4603e76e2e20,Southwest
Mechanical Issue,,Agborogbomo,,,"Water Scheme, Source within 100m",1342105695101.jpg,No,7.4718313 2.97974616 238.3000030517578 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342105695101.jpg,water,Ogun,ogun_imeko_afon,2c6c05be-da1b-4feb-be8a-1256a953b198,Agborogbomo,Tap,outlet,,2c6c05be-da1b-4feb-be8a-1256a953b198,Southwest
Functional,,Imeko,,,"Water Scheme, Source within 100m",1342267436524.jpg,Yes,7.4501606 2.84782315 226.0 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342267436524.jpg,water,Ogun,ogun_imeko_afon,2c711cc2-7ef5-412b-9dcd-daf3cff425c7,Imeko,Tap,outlet,,2c711cc2-7ef5-412b-9dcd-daf3cff425c7,Southwest
Functional,,Imeko,,,"Water Scheme, Source further than 1km",1342269238031.jpg,Yes,7.4452499 2.84493586 217.5 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342269238031.jpg,water,Ogun,ogun_imeko_afon,5d921534-e3eb-4737-a307-7314ea457b23,Imeko,Tap,outlet,,5d921534-e3eb-4737-a307-7314ea457b23,Southwest
Under Construction,,Owode imeko,,,Stand Alone Water Point,1342014913520.jpg,No,7.41611818 2.98969292 269.29998779296875 5.0,True,Imeko Afon,348,348,348.0,Diesel,No,1342014913520.jpg,water,Ogun,ogun_imeko_afon,2c2f8832-64ed-41d6-a3a7-9347c1ae6f0a,Owode idiayin,Borehole,water_source,borehole_tube_well,2c2f8832-64ed-41d6-a3a7-9347c1ae6f0a,Southwest
Functional,,Abule aje,,,Stand Alone Water Point,1342103146702.jpg,Yes,7.45658995 2.98633235 190.3000030517578 5.0,True,Imeko Afon,348,348,348.0,Hand Pump,No,1342103146702.jpg,water,Ogun,ogun_imeko_afon,34159696-d707-4998-b1d0-9c0b142115fe,Agbowogbomo,Borehole,water_source,borehole_tube_well,34159696-d707-4998-b1d0-9c0b142115fe,Southwest
Functional,,Ase jire afon,,,"Water Scheme, Source within 100m",1342018951947.jpg,Yes,7.4216225 2.96991741 247.1999969482422 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342018951947.jpg,water,Ogun,ogun_imeko_afon,ae8470a4-9bc6-4218-896d-40871a142584,Afon,Tap,outlet,,ae8470a4-9bc6-4218-896d-40871a142584,Southwest
Functional,,Imeko,,,"Water Scheme, Source further than 1km",1342269101281.jpg,Yes,7.44655933 2.84521453 236.10000610351563 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342269101281.jpg,water,Ogun,ogun_imeko_afon,1334c587-4ca9-4d30-a1db-4e5cae9ad08c,Imeko,Tap,outlet,,1334c587-4ca9-4d30-a1db-4e5cae9ad08c,Southwest
Poorly Constructed,,Imeko,,,"Water Scheme, Source within 100m",1342177549985.jpg,No,7.44729233 2.84680601 233.6999969482422 3.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342177549985.jpg,water,Ogun,ogun_imeko_afon,d35fd564-1d4e-4d43-a9e3-fb796c4497bd,Imeko,Tap,outlet,,d35fd564-1d4e-4d43-a9e3-fb796c4497bd,Southwest
Functional,,Igbo-Ifa. Imeko,,,"Water Scheme, Source further than 1km",1342145327140.jpg,Yes,7.4505006 2.84010236 223.3000030517578 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342145327140.jpg,water,Ogun,ogun_imeko_afon,ea9e0efe-1137-4f2d-8611-aaba69146730,Imeko Ward,Tap,outlet,,ea9e0efe-1137-4f2d-8611-aaba69146730,Southwest
Poor Water Quality,,Moriwi,,,"Water Scheme, Source within 100m",1342092095433.jpg,No,7.52227503 2.7903799 175.89999389648438 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342092095433.jpg,water,Ogun,ogun_imeko_afon,61ff11fc-e837-4b72-9915-60aa37e56b90,Oke Agbede,Tap,outlet,,61ff11fc-e837-4b72-9915-60aa37e56b90,Southwest
Functional,,Oke Agbede,,,"Water Scheme, Source within 100m",1342058406806.jpg,Yes,7.51842821 2.78742231 155.6999969482422 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342058406806.jpg,water,Ogun,ogun_imeko_afon,3419cc8d-9689-4cc6-ba28-cf844ad0a02a,Oke Agbede / Moriwi Matale Ward,Tap,outlet,,3419cc8d-9689-4cc6-ba28-cf844ad0a02a,Southwest
Poorly Constructed,,Moriwi,,,"Water Scheme, Source within 100m",1342091761049.jpg,No,7.52101739 2.79040048 181.8000030517578 5.0,True,Imeko Afon,348,348,348.0,Tap (unknown lift),No,1342091761049.jpg,water,Ogun,ogun_imeko_afon,73108841-7025-4cee-b0d1-a6ec8d565bf8,Oke Agbede,Tap,outlet,,73108841-7025-4cee-b0d1-a6ec8d565bf8,Southwest
