"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"78135",78135,"95096786-1646-4e59-bf19-169398407c54","95096786-1646-4e59-bf19-169398407c54","Moro","Kwara","North-Central",511,"8.70926668 4.46503218 358.29998779296875 5.0","1342365538471.jpg","kwara_moro","1342365538471.jpg","Borehole",NA,"borehole_tube_well","water_source","MALETE","MALETE","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"78136",78136,"3f7fefed-708f-4811-ba5b-05b481ca1c5d","3f7fefed-708f-4811-ba5b-05b481ca1c5d","Moro","Kwara","North-Central",511,"8.70396624 4.78506962 353.20001220703125 5.0","1342003678031.jpg","kwara_moro","1342003678031.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","WERE","OKE MI","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"78137",78137,"ad45f16c-a90e-4359-b78d-88e3630a1436","ad45f16c-a90e-4359-b78d-88e3630a1436","Moro","Kwara","North-Central",511,"8.73873836 4.43904589 373.1000061035156 5.0","1342440894917.jpg","kwara_moro","1342440894917.jpg","Borehole",NA,"borehole_tube_well","water_source","Tapa","Jehunkunu","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"78138",78138,"da666849-c3b5-4a55-abea-b509b705918e","da666849-c3b5-4a55-abea-b509b705918e","Moro","Kwara","North-Central",511,"8.67541015 4.71059074 395.20001220703125 5.0","1342017488431.jpg","kwara_moro","1342017488431.jpg","Borehole",NA,"borehole_tube_well","water_source","Jokolu","Okutala","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"78139",78139,"818c4ba8-5f8a-4a83-abc1-8308ce5c430a","818c4ba8-5f8a-4a83-abc1-8308ce5c430a","Moro","Kwara","North-Central",511,"8.72678753 4.83065487 278.8999938964844 5.0","1342007253377.jpg","kwara_moro","1342007253377.jpg","Tap",NA,"borehole_tube_well","water_source","Okemi","Okemi","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"78140",78140,"1d1a96c3-39ab-4b36-b7e6-218dc28bedee","1d1a96c3-39ab-4b36-b7e6-218dc28bedee","Moro","Kwara","North-Central",511,"8.90534021 4.64692425 287.20001220703125 5.0","1342184550547.jpg","kwara_moro","1342184550547.jpg","Borehole",NA,"borehole_tube_well","water_source","Ejidongari","Ejidongari","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"78141",78141,"f2ed2da7-3584-4af4-ad1f-9a645aa37413","f2ed2da7-3584-4af4-ad1f-9a645aa37413","Moro","Kwara","North-Central",511,"8.70254458 4.70271095 343.3999938964844 5.0","1342016453544.jpg","kwara_moro","1342016453544.jpg","Tap",NA,NA,"outlet","Okutala","Okutala","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"78142",78142,"51b5780c-e907-4a6c-9d88-de7c2645b13d","51b5780c-e907-4a6c-9d88-de7c2645b13d","Moro","Kwara","North-Central",511,"8.96955933 4.7597841 236.3000030517578 5.0","1342179523431.jpg","kwara_moro","1342179523431.jpg","Borehole",NA,"borehole_tube_well","water_source","EKEJO SAADU","BODE SAADU","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"78143",78143,"4f6931f3-448a-4add-8f18-0ae71226dac9","4f6931f3-448a-4add-8f18-0ae71226dac9","Moro","Kwara","North-Central",511,"8.85225868 4.5206897 304.29998779296875 5.0","1342272541869.jpg","kwara_moro","1342272541869.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Ajegunle lala","Pakunma","No",NA,"No","Poor Water Quality","No","Stand Alone Water Point"
"78144",78144,"e277e5b6-5cba-4f1d-8ff2-9c097e214039","e277e5b6-5cba-4f1d-8ff2-9c097e214039","Moro","Kwara","North-Central",511,"8.70904553 4.46465612 362.20001220703125 5.0","1342365620663.jpg","kwara_moro","1342365620663.jpg","Borehole",NA,"borehole_tube_well","water_source","Malete","Melete","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
