"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"111079",111079,"f9eec7a9-59f9-48fb-a873-b1460efcfb9e","f9eec7a9-59f9-48fb-a873-b1460efcfb9e","Uyo","Akwa Ibom","South-South",738,"4.9650763 7.82457992 76.9000015258789 5.0","1338199579687.jpg","akwa_ibom_uyo","1338199579687.jpg","Tap",NA,"borehole_tube_well","water_source","Ofon Ikono","9","Yes","Solar","Don't Know",NA,"Don't Know","Stand Alone Water Point"
"111080",111080,"dc2360d6-2a87-4e54-b7cf-2d10aa7e8455","dc2360d6-2a87-4e54-b7cf-2d10aa7e8455","Uyo","Akwa Ibom","South-South",738,"5.04465698 7.82931197 79.30000305175781 5.0","1337947793289.jpg","akwa_ibom_uyo","1337947793289.jpg","Tap",NA,NA,"outlet","Ikot Mbon Ikono","8","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"111081",111081,"2f48cc81-b69d-41f3-a24e-5ab43d3a7b51","2f48cc81-b69d-41f3-a24e-5ab43d3a7b51","Uyo","Akwa Ibom","South-South",738,"5.0497252 7.82792177 101.4000015258789 5.0",NA,"akwa_ibom_uyo",NA,"Tap",NA,NA,"outlet","Ikot Obio Mkpong","8","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"111082",111082,"0868e3bb-97a3-4695-98cc-f890fa5283e9","0868e3bb-97a3-4695-98cc-f890fa5283e9","Uyo","Akwa Ibom","South-South",738,"5.01211264 7.83923032 88.5999984741211 5.0","1337950432434.jpg","akwa_ibom_uyo","1337950432434.jpg","Tap",NA,"borehole_tube_well","water_source","Mbiabong Ikono Ibom","8","Yes","Diesel","Yes","Functional","Yes","Stand Alone Water Point"
"111083",111083,"b4d09154-c769-4f63-87f2-2ae67b99c604","b4d09154-c769-4f63-87f2-2ae67b99c604","Uyo","Akwa Ibom","South-South",738,"5.0278187 7.83043898 90.4000015258789 5.0","1337948140416.jpg","akwa_ibom_uyo","1337948140416.jpg","Tap",NA,"borehole_tube_well","water_source","Atai Ikot Mbon 2","8","Yes","Diesel","Yes","Functional","Yes","Stand Alone Water Point"
"111084",111084,"0e0248a9-c3bd-454c-a3be-bac5dcda2c94","0e0248a9-c3bd-454c-a3be-bac5dcda2c94","Uyo","Akwa Ibom","South-South",738,"4.95621291 7.81989461 58.099998474121094 5.0","1338200898205.jpg","akwa_ibom_uyo","1338200898205.jpg","Tap",NA,"borehole_tube_well","water_source","Ikot ofon","9","Yes","Diesel","Yes","Functional","Yes","Stand Alone Water Point"
"111085",111085,"6728b3aa-dc58-4918-bc1e-2dde1b241082","6728b3aa-dc58-4918-bc1e-2dde1b241082","Uyo","Akwa Ibom","South-South",738,"4.93195554 7.81918221 54.599998474121094 5.0","1337954046306.jpg","akwa_ibom_uyo","1337954046306.jpg","Tap",NA,NA,"outlet","Ikot Eyienge Ikono","9","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 1km"
"111086",111086,"738a3005-abb9-48b8-a381-1cc056c6fc31","738a3005-abb9-48b8-a381-1cc056c6fc31","Uyo","Akwa Ibom","South-South",738,"5.02358934 7.90513774 80.80000305175781 5.0","1338463614391.jpg","akwa_ibom_uyo","1338463614391.jpg","Tap",NA,NA,"outlet","Afaha","Uyo Ward 2","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"111087",111087,"b0d3eb4f-3e8b-45d2-a52a-b4f97e388bf5","b0d3eb4f-3e8b-45d2-a52a-b4f97e388bf5","Uyo","Akwa Ibom","South-South",738,"4.94212509 7.81691361 77.19999694824219 5.0","1338202951827.jpg","akwa_ibom_uyo","1338202951827.jpg","Tap",NA,"borehole_tube_well","water_source","Ikot Nsung","9","Yes","Diesel","Yes","Functional","Yes","Stand Alone Water Point"
"111088",111088,"9e0aa1d3-c118-4c0d-8bb3-6a1d88eb42a7","9e0aa1d3-c118-4c0d-8bb3-6a1d88eb42a7","Uyo","Akwa Ibom","South-South",738,"4.97325613 7.82732509 75.19999694824219 5.0","1338198420998.jpg","akwa_ibom_uyo","1338198420998.jpg","Tap",NA,NA,"outlet","IKOT OFON","9","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
