"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"115018",115018,"86b0e9d3-000c-4b33-97e2-b59301d514f4","86b0e9d3-000c-4b33-97e2-b59301d514f4","Zing","Taraba","Northeast",772,"8.90532768 11.71821327 545.5 5.0","1336145417008.jpg","taraba_zing","1336145417008.jpg","Don't Know",NA,NA,"dk","Biviriki","YAKOKO","No",NA,"Yes","Functional","No",NA
"115019",115019,"737955bd-970f-42b4-999a-d0226b4e39e7","737955bd-970f-42b4-999a-d0226b4e39e7","Zing","Taraba","Northeast",772,"8.96213518 11.72328794 585.9000244140625 5.0","1336394647496.jpg","taraba_zing","1336394647496.jpg","Don't Know",NA,NA,"dk","Labinam","Zing A2","No",NA,"Yes","Functional","No",NA
"115020",115020,"a162222f-dd37-4d28-bdbf-f30f4c3cd427","a162222f-dd37-4d28-bdbf-f30f4c3cd427","Zing","Taraba","Northeast",772,"8.98924 11.7484331 528.9000244140625 5.0","1336066874435.jpg","taraba_zing","1336066874435.jpg","Don't Know",NA,NA,"dk","Angwa near market","Zing A","No",NA,"Yes","Functional","No",NA
"115021",115021,"422c4829-fcb8-46b6-89eb-09f65d87a8f9","422c4829-fcb8-46b6-89eb-09f65d87a8f9","Zing","Taraba","Northeast",772,"9.01813665 11.72833592 555.0 5.0","1293815965138.jpg","taraba_zing","1293815965138.jpg","Unimproved Well",NA,"protected_dug_well","water_source","TAGALANG","ZING B","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"115022",115022,"087210f2-efd7-4c99-8bef-4442eef6c0f4","087210f2-efd7-4c99-8bef-4442eef6c0f4","Zing","Taraba","Northeast",772,"8.84445392 11.70045226 568.0999755859375 5.0","1336207926688.jpg","taraba_zing","1336207926688.jpg","Tap",NA,NA,"outlet","Bibbong","Monkin A","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"115023",115023,"07e88e62-cf9b-420b-80bd-a92eb97c0b96","07e88e62-cf9b-420b-80bd-a92eb97c0b96","Zing","Taraba","Northeast",772,"8.8327532 11.6989574 572.2999877929688 5.0","1336212009839.jpg","taraba_zing","1336212009839.jpg","Don't Know",NA,NA,"dk","Dojah","Monkin A","No",NA,"Yes","Functional","No",NA
"115024",115024,"8fda58ff-1148-4142-a948-e69e5f338590","8fda58ff-1148-4142-a948-e69e5f338590","Zing","Taraba","Northeast",772,"8.89786786 11.70240239 573.2999877929688 5.0","1336126903199.jpg","taraba_zing","1336126903199.jpg","Unimproved Well",NA,"protected_dug_well","water_source","BARIKI","YAKOKO","No",NA,"No","Dry Well","No","Stand Alone Water Point"
"115025",115025,"4da8ff99-9fb3-4b6d-9499-071e9501f1b0","4da8ff99-9fb3-4b6d-9499-071e9501f1b0","Zing","Taraba","Northeast",772,"8.99174609 11.77237051 515.0999755859375 5.0","1336062426177.jpg","taraba_zing","1336062426177.jpg","Don't Know",NA,NA,"dk","Laapo","Zing A","No",NA,"Yes","Functional","No",NA
"115027",115027,"39d831ee-d255-4846-b49a-d87b100ecca3","39d831ee-d255-4846-b49a-d87b100ecca3","Zing","Taraba","Northeast",772,"8.84419848 11.699166 559.4000244140625 5.0","1336208443163.jpg","taraba_zing","1336208443163.jpg","Don't Know",NA,NA,"dk","Saboginda","Monkin A","No",NA,"Yes","Functional","No",NA
"115028",115028,"390c805f-4614-4088-8824-be467fe942df","390c805f-4614-4088-8824-be467fe942df","Zing","Taraba","Northeast",772,"8.80563666 11.80793532 492.20001220703125 5.0","1336291195812.jpg","taraba_zing","1336291195812.jpg","Don't Know",NA,NA,"dk","LAMMA","LAMMA","No",NA,"Yes","Functional","No",NA
