"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"27406",27406,"30c872d6-64e7-4638-aaa2-3e5a5b704860","30c872d6-64e7-4638-aaa2-3e5a5b704860","Egbeda","Oyo","Southwest",180,"7.388788461685181 3.973252773284912 277.0 4.0","1345982708027.jpg","oyo_egbeda","1345982708027.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Alakia","Alakia","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"27407",27407,"9f0faae2-8f47-4ecc-b145-cdb6ee714888","9f0faae2-8f47-4ecc-b145-cdb6ee714888","Egbeda","Oyo","Southwest",180,"7.377662658691406 4.047281742095947 218.0 4.0","1346157541449.jpg","oyo_egbeda","1346157541449.jpg","Tap",NA,NA,"outlet","Egbeda","9","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"27408",27408,"74b7a36c-218c-479c-9752-32c09c484c35","74b7a36c-218c-479c-9752-32c09c484c35","Egbeda","Oyo","Southwest",180,"7.452093958854675 4.065831899642944 241.0 4.0","1345899180834.jpg","oyo_egbeda","1345899180834.jpg","Tap",NA,NA,"outlet","Erunmu","one","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"27409",27409,"c5661f1e-112e-409f-8474-54f786afc9a6","c5661f1e-112e-409f-8474-54f786afc9a6","Egbeda","Oyo","Southwest",180,"7.40364205 3.94637095 263.3999938964844 5.0","1345898451180.jpg","oyo_egbeda","1345898451180.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Academy","6","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27410",27410,"5eceab3c-6d86-4cd4-8d6c-53519b0d967d","5eceab3c-6d86-4cd4-8d6c-53519b0d967d","Egbeda","Oyo","Southwest",180,"7.40140344 3.95018209 278.3999938964844 5.0","1345892689100.jpg","oyo_egbeda","1345892689100.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Segelu","6","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27411",27411,"957cde05-8b6f-44a2-bade-468298772bf2","957cde05-8b6f-44a2-bade-468298772bf2","Egbeda","Oyo","Southwest",180,"7.39149296 4.11907035 219.89999389648438 5.0","1346240668198.jpg","oyo_egbeda","1346240668198.jpg","Tap",NA,NA,"outlet","ABA AFA- EGBEDA","9","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"27412",27412,"425a085c-568a-4e3e-a123-07512a92df40","425a085c-568a-4e3e-a123-07512a92df40","Egbeda","Oyo","Southwest",180,"7.3784297704696655 4.04945433139801 212.0 4.0","1346157113515.jpg","oyo_egbeda","1346157113515.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Egbeda","9","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"27413",27413,"91970930-1936-4cf6-8d10-6a228f92f8ec","91970930-1936-4cf6-8d10-6a228f92f8ec","Egbeda","Oyo","Southwest",180,"7.41407033 3.96914298 253.89999389648438 5.0","1345972690196.jpg","oyo_egbeda","1345972690196.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Oloya","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27414",27414,"e42bdf6e-4e2a-48b4-9e98-b2b4cbe6e84c","e42bdf6e-4e2a-48b4-9e98-b2b4cbe6e84c","Egbeda","Oyo","Southwest",180,"7.41955896 3.98598662 232.3000030517578 5.0","1345983252244.jpg","oyo_egbeda","1345983252244.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wakajaye","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27415",27415,"4a826b4b-6628-4792-b7de-01edc37e3c74","4a826b4b-6628-4792-b7de-01edc37e3c74","Egbeda","Oyo","Southwest",180,"7.422407269477844 4.052474498748779 243.0 4.0","1345910821622.jpg","oyo_egbeda","1345910821622.jpg","Borehole",NA,"borehole_tube_well","water_source","Abisale","three","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"27416",27416,"474b7fd1-5351-48ef-9efb-815c8d93a945","474b7fd1-5351-48ef-9efb-815c8d93a945","Egbeda","Oyo","Southwest",180,"7.44901247 3.99301989 272.20001220703125 5.0","1346170352466.jpg","oyo_egbeda","1346170352466.jpg","Borehole",NA,"borehole_tube_well","water_source","Onikeke","5","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"27417",27417,"19508838-1f55-464e-8b77-1382b836275c","19508838-1f55-464e-8b77-1382b836275c","Egbeda","Oyo","Southwest",180,"7.40169036 3.98609711 266.8999938964844 5.0","1345900061126.jpg","oyo_egbeda","1345900061126.jpg","Unimproved Well",NA,"protected_dug_well","water_source","SEKI APOMU ALAKIA","10","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27418",27418,"1b6b7657-2d6c-4cf2-bb42-76816d14d5a7","1b6b7657-2d6c-4cf2-bb42-76816d14d5a7","Egbeda","Oyo","Southwest",180,"7.40832065 3.99565106 251.3000030517578 5.0","1345985331783.jpg","oyo_egbeda","1345985331783.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wakajaye","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27419",27419,"3201b78b-0f82-4e77-b3a0-1ebf45b988a3","3201b78b-0f82-4e77-b3a0-1ebf45b988a3","Egbeda","Oyo","Southwest",180,"7.4090501 3.99413396 253.39999389648438 5.0","1345984941760.jpg","oyo_egbeda","1345984941760.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wakajaye","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27420",27420,"902ee0bd-fb85-4189-a594-7b154e79066a","902ee0bd-fb85-4189-a594-7b154e79066a","Egbeda","Oyo","Southwest",180,"7.42167669 3.98383637 243.1999969482422 5.0","1345981335799.jpg","oyo_egbeda","1345981335799.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wakajaye","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27421",27421,"ddcfd85c-8e77-4c31-904a-192f5a4aaeb6","ddcfd85c-8e77-4c31-904a-192f5a4aaeb6","Egbeda","Oyo","Southwest",180,"7.4005526304244995 3.996427059173584 229.0 4.0","1345893632057.jpg","oyo_egbeda","1345893632057.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Oke odo alapata,Alakia","10","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"27422",27422,"60caaf22-ab78-4cb7-8a3d-f1a5468748d8","60caaf22-ab78-4cb7-8a3d-f1a5468748d8","Egbeda","Oyo","Southwest",180,"7.41786711 3.99628477 255.1999969482422 5.0","1345990575780.jpg","oyo_egbeda","1345990575780.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wakajaye","7","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27423",27423,"df1ae4e4-2c8d-4769-aace-da54710ab57e","df1ae4e4-2c8d-4769-aace-da54710ab57e","Egbeda","Oyo","Southwest",180,"7.42318589 3.99487919 235.89999389648438 5.0","1346070141248.jpg","oyo_egbeda","1346070141248.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Oki","5","No",NA,"Yes","Functional","No","Stand Alone Water Point"
