"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",14867,"a40fe468-4282-4608-935d-534d7a266498","ogbomoso_north","oyo","southwest",566,"1343298183566.jpg","oyo_ogbomoso_north","a40fe468-4282-4608-935d-534d7a266498","1343298183566.jpg","8.11720399 4.25626223 349.29998779296875 5.0","Oluwa - Seun Maternity & Child Welfare Clinic","maternity",TRUE,TRUE,NA,TRUE,TRUE,1,NA,FALSE,1,2,2,1,2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"2",14868,"9ae8b0fd-f0e5-4faa-a6c6-2f778cb18989","ogbomoso_north","oyo","southwest",566,"1343400757355.jpg","oyo_ogbomoso_north","9ae8b0fd-f0e5-4faa-a6c6-2f778cb18989","1343400757355.jpg","8.14545939 4.24830194 376.6000061035156 5.0","ADE - OLA CLINIC & MATERNITY CENTRE","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,0,NA,FALSE,0,4,1,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"3",14869,"f20fae5f-8786-40b2-907c-212c03be182e","ogbomoso_north","oyo","southwest",566,"1343401193743.jpg","oyo_ogbomoso_north","f20fae5f-8786-40b2-907c-212c03be182e","1343401193743.jpg","8.14813495 4.24573588 381.5 5.0","Elizabeth Clinic & Maternity Home","maternity",TRUE,TRUE,NA,TRUE,TRUE,5,NA,TRUE,4,1,0,1,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"4",14870,"d6b29e05-6e1d-446a-ae3f-8525ffa93932","ogbomoso_north","oyo","southwest",566,"1343313964308.jpg","oyo_ogbomoso_north","d6b29e05-6e1d-446a-ae3f-8525ffa93932","1343313964308.jpg","8.13552341 4.25158559 351.6000061035156 5.0","Masifa Primary Health Centre.","primaryhealthcarecentre",FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"5",14871,"529718d4-3f2c-4cf2-8611-f86f58b5b762","ogbomoso_north","oyo","southwest",566,"1343296673729.jpg","oyo_ogbomoso_north","529718d4-3f2c-4cf2-8611-f86f58b5b762","1343296673729.jpg","8.12735825 4.24618648 362.20001220703125 5.0","Health Center","primaryhealthcarecentre",FALSE,NA,NA,FALSE,FALSE,2,FALSE,FALSE,1,NA,0,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6",14872,"6eafaad6-a6cb-41a8-8452-648cf2283c15","ogbomoso_north","oyo","southwest",566,"1343385914904.jpg","oyo_ogbomoso_north","6eafaad6-a6cb-41a8-8452-648cf2283c15","1343385914904.jpg","8.14744539 4.25510859 378.70001220703125 5.0","Orilonise Medical clinic Ogbomosho","maternity",TRUE,TRUE,NA,TRUE,FALSE,0,NA,TRUE,0,0,0,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"7",14873,"512d8e15-350e-4982-a659-704b08f075dc","ogbomoso_north","oyo","southwest",566,"1343304155921.jpg","oyo_ogbomoso_north","512d8e15-350e-4982-a659-704b08f075dc","1343304155921.jpg","8.13507805 4.24075536 375.6000061035156 5.0","Okelerin P. H. C.","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,11,TRUE,FALSE,11,0,3,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"8",14874,"542f2b9a-0d4a-4925-bb71-1492f774da50","ogbomoso_north","oyo","southwest",566,"1343648669272.jpg","oyo_ogbomoso_north","542f2b9a-0d4a-4925-bb71-1492f774da50","1343648669272.jpg","8.14979089 4.24573768 386.5 5.0","Jubilee Medical Centre, Ogbomoso","comprehensivehealthcentre",TRUE,TRUE,NA,TRUE,FALSE,0,NA,TRUE,0,0,0,0,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"9",14875,"d2ca6a61-3854-4f44-a94f-7cd136239185","ogbomoso_north","oyo","southwest",566,"1343645596468.jpg","oyo_ogbomoso_north","d2ca6a61-3854-4f44-a94f-7cd136239185","1343645596468.jpg","8.13848093 4.24220315 375.29998779296875 5.0","Taraa PHC","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,TRUE,3,TRUE,FALSE,2,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"10",14876,"a6253dd8-43de-424f-9191-35be830a04b1","ogbomoso_north","oyo","southwest",566,"1343383513242.jpg","oyo_ogbomoso_north","a6253dd8-43de-424f-9191-35be830a04b1","1343383513242.jpg","8.1920141 4.20754551 355.6000061035156 5.0","Ikose Health post","healthpostdispensary",TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"11",14877,"9591a948-8f90-4dae-8bd7-c16a4193e09d","ogbomoso_north","oyo","southwest",566,"1343379870322.jpg","oyo_ogbomoso_north","9591a948-8f90-4dae-8bd7-c16a4193e09d","1343379870322.jpg","8.1920103 4.23076794 383.0 5.0","Health Clinic","primaryhealthclinic",FALSE,TRUE,NA,TRUE,FALSE,2,FALSE,FALSE,2,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12",14878,"a9de682c-f570-41af-a8fd-b31d0c7050d7","ogbomoso_north","oyo","southwest",566,"1343398640391.jpg","oyo_ogbomoso_north","a9de682c-f570-41af-a8fd-b31d0c7050d7","1343398640391.jpg","8.12614125 4.25489116 346.6000061035156 5.0","Olaolu Health Centre.","cottagehospital",TRUE,TRUE,NA,FALSE,TRUE,0,NA,FALSE,0,2,0,0,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"13",14879,"b1ded9b9-8e7c-40f4-8fca-8a9bd7104a49","ogbomoso_north","oyo","southwest",566,"1343301425321.jpg","oyo_ogbomoso_north","b1ded9b9-8e7c-40f4-8fca-8a9bd7104a49","1343301425321.jpg","8.13179119 4.24770995 371.6000061035156 5.0","Florence Memorial Hospital.","specialisthospital",TRUE,TRUE,NA,FALSE,TRUE,2,NA,TRUE,2,1,0,1,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"14",14880,"0c287b5c-d40d-4677-b8f4-2f2cd5773430","ogbomoso_north","oyo","southwest",566,"1343388669258.jpg","oyo_ogbomoso_north","0c287b5c-d40d-4677-b8f4-2f2cd5773430","1343388669258.jpg","8.14480847 4.25020347 381.0 5.0","Ebun Oluwa clinic and maternity","maternity",TRUE,TRUE,NA,TRUE,TRUE,0,NA,TRUE,0,4,1,0,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
