"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"27721",27721,"efd45a59-5834-4fcc-86d5-16f7de70c950","efd45a59-5834-4fcc-86d5-16f7de70c950","Ehime-Mbano","Imo","Southeast",183,"5.6143999099731445 7.222561240196228 123.0 4.0","1336047125823.jpg","imo_ehime_mbano","1336047125823.jpg","Don't Know",NA,NA,"dk","ibeowerre","agbaja","No",NA,"Yes","Functional","No",NA
"27722",27722,"99dc15a3-55f4-4b88-883d-ab141ded5a03","99dc15a3-55f4-4b88-883d-ab141ded5a03","Ehime-Mbano","Imo","Southeast",183,"5.646017789840698 7.2992026805877686 176.0 4.0","1336053144148.jpg","imo_ehime_mbano","1336053144148.jpg","Tap",NA,NA,"outlet","umuchoke","umunumo","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"27723",27723,"2179e441-5097-4772-b0ec-67d55e62869d","2179e441-5097-4772-b0ec-67d55e62869d","Ehime-Mbano","Imo","Southeast",183,"5.648351311683655 7.303075790405273 183.0 4.0","1336053943681.jpg","imo_ehime_mbano","1336053943681.jpg","Tap",NA,NA,"outlet","umuchoke","umunumo","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"27724",27724,"08bf9d12-003e-48f9-96f7-de9430c1459a","08bf9d12-003e-48f9-96f7-de9430c1459a","Ehime-Mbano","Imo","Southeast",183,"5.66456112 7.28567094 121.5 5.0","1336064339058.jpg","imo_ehime_mbano","1336064339058.jpg","Don't Know",NA,"dk","water_source","Umueze","Umunumo","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"27725",27725,"57abf43a-276b-451c-8847-db3a71dc13e5","57abf43a-276b-451c-8847-db3a71dc13e5","Ehime-Mbano","Imo","Southeast",183,"5.63619497 7.32183908 215.6999969482422 5.0","1335948548931.jpg","imo_ehime_mbano","1335948548931.jpg","Tap",NA,NA,"outlet","Umuakagu","Umuakagu. Ward","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
"27726",27726,"aa7bcdfb-fc36-42ee-9fbf-9e38cb105b4c","aa7bcdfb-fc36-42ee-9fbf-9e38cb105b4c","Ehime-Mbano","Imo","Southeast",183,"5.662636756896973 7.232233285903931 183.0 4.0","1336210499547.jpg","imo_ehime_mbano","1336210499547.jpg","Tap",NA,"borehole_tube_well","water_source","Umueze Ama","Umueze I","Yes","Diesel","No","Under Construction","No","Stand Alone Water Point"
"27727",27727,"a4b79ff5-1bc4-46d9-a60d-f07085253438","a4b79ff5-1bc4-46d9-a60d-f07085253438","Ehime-Mbano","Imo","Southeast",183,"5.744197368621826 7.290072441101074 120.0 4.0","1336124111137.jpg","imo_ehime_mbano","1336124111137.jpg","Don't Know",NA,NA,"dk","ikpem","nzerem ikpem","No",NA,"No","Poorly Constructed","No",NA
"27728",27728,"a6dcf4b0-6a32-48ca-9b65-62516805c258","a6dcf4b0-6a32-48ca-9b65-62516805c258","Ehime-Mbano","Imo","Southeast",183,"5.61535542 7.28640518 204.10000610351563 5.0","1335844846958.jpg","imo_ehime_mbano","1335844846958.jpg","Tap",NA,"borehole_tube_well","water_source","Umuezeala Ancient Kingdom","Umuezeala","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"27729",27729,"d7d383c1-4c77-4806-a108-cd48a5d93868","d7d383c1-4c77-4806-a108-cd48a5d93868","Ehime-Mbano","Imo","Southeast",183,"5.67122511 7.25962898 201.1999969482422 5.0","1336063306060.jpg","imo_ehime_mbano","1336063306060.jpg","Tap",NA,"borehole_tube_well","water_source","Umuezeala Ama","Umuezeala","Yes","Solar","Yes","Functional","No","Stand Alone Water Point"
"27730",27730,"c74c07f8-df79-4659-a41c-d12d260b8222","c74c07f8-df79-4659-a41c-d12d260b8222","Ehime-Mbano","Imo","Southeast",183,"5.66544407 7.30938478 136.60000610351563 5.0","1336138197468.jpg","imo_ehime_mbano","1336138197468.jpg","Don't Know",NA,NA,"dk","Ala ike","Umunumo","No",NA,"No","Poorly Constructed","No",NA
"27731",27731,"360fa3a1-774e-4b7b-b2dc-6963c2c05113","360fa3a1-774e-4b7b-b2dc-6963c2c05113","Ehime-Mbano","Imo","Southeast",183,"5.62800733 7.31873179 189.60000610351563 5.0","1335950444587.jpg","imo_ehime_mbano","1335950444587.jpg","Tap",NA,"borehole_tube_well","water_source","Umuakagu","Umuakagu","Yes","Diesel","No","Mechanical Issue","No","Stand Alone Water Point"
"27732",27732,"67c57fd0-3bf2-4079-9fd9-7d43a7052ade","67c57fd0-3bf2-4079-9fd9-7d43a7052ade","Ehime-Mbano","Imo","Southeast",183,"5.6610097 7.27981486 157.39999389648438 5.0","1336051479592.jpg","imo_ehime_mbano","1336051479592.jpg","Tap",NA,NA,"outlet","Umuchioke","Umunumo","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source within 100m"
