breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Dry Well,,MBARAKOM,,,"Water Scheme, Source within 100m",1337871641111.jpg,No,5.26664972 8.32897847 152.8000030517578 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337871641111.jpg,water,Cross River,cross_river_akamkpa,83968357-c755-458f-b5f3-f91ae3b6ff69,MBARAKOM,Tap,outlet,,83968357-c755-458f-b5f3-f91ae3b6ff69,South-South
Mechanical Issue,,Awi,,,"Water Scheme, Source further than 1km",1337938369872.jpg,No,5.24879971 8.36030889 149.39999389648438 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337938369872.jpg,water,Cross River,cross_river_akamkpa,6575d3fe-1438-4326-9ca0-229bf7791c1d,Awi,Tap,outlet,,6575d3fe-1438-4326-9ca0-229bf7791c1d,South-South
Mechanical Issue,,Old Ndebiji,,,"Water Scheme, Source within 100m",1338294000609.jpg,No,5.58531043 8.819935 206.6999969482422 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),No,1338294000609.jpg,water,Cross River,cross_river_akamkpa,69b66153-2db2-4ec3-86ac-6de5e71fa52b,Ikpai,Tap,outlet,,69b66153-2db2-4ec3-86ac-6de5e71fa52b,South-South
Don't Know,,MFAMOSING,,,"Water Scheme, Source within 100m",1338023197332.jpg,No,5.115823 8.52555729 119.0 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Don't Know,1338023197332.jpg,water,Cross River,cross_river_akamkpa,09355747-09f6-4c75-8d93-e44c14e983ae,OJUK NORRH,Tap,outlet,,09355747-09f6-4c75-8d93-e44c14e983ae,South-South
Functional,,AWI COMM.,,,Stand Alone Water Point,1337878749589.jpg,Yes,5.24674021 8.36205309 143.60000610351563 5.0,True,Akamkpa,29,29,29.0,Hand Pump,Yes,1337878749589.jpg,water,Cross River,cross_river_akamkpa,12871824-c079-47bf-a78c-2b961de279ea,AWI,Borehole,water_source,borehole_tube_well,12871824-c079-47bf-a78c-2b961de279ea,South-South
Functional,,Awi,,,"Water Scheme, Source within 100m",1337947946620.jpg,Yes,5.25691181 8.36290319 130.5 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),No,1337947946620.jpg,water,Cross River,cross_river_akamkpa,e37f0d22-a923-41b3-9bd0-61f2e26f8518,Awi,Tap,outlet,,e37f0d22-a923-41b3-9bd0-61f2e26f8518,South-South
Functional,,Mbobui,,,"Water Scheme, Source within 100m",1338025704947.jpg,Yes,5.02710028 8.51694179 88.69999694824219 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),No,1338025704947.jpg,water,Cross River,cross_river_akamkpa,adcbe86b-bdad-4781-a8dc-485006fd6f54,Ojuk north,Tap,outlet,,adcbe86b-bdad-4781-a8dc-485006fd6f54,South-South
Mechanical Issue,,Awi,,,"Water Scheme, Source further than 1km",1337934063080.jpg,No,5.25386267 8.36044345 132.1999969482422 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337934063080.jpg,water,Cross River,cross_river_akamkpa,335ba894-d396-4e9a-b410-dc1edbb58a18,Awi,Tap,outlet,,335ba894-d396-4e9a-b410-dc1edbb58a18,South-South
Functional,,Okomita,,,"Water Scheme, Source within 100m",1337953080397.jpg,Yes,5.33938966 8.33250758 131.10000610351563 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337953080397.jpg,water,Cross River,cross_river_akamkpa,b0839d3c-4c0f-4a00-b359-b010a9b4cba0,Akamkpa urban,Tap,outlet,,b0839d3c-4c0f-4a00-b359-b010a9b4cba0,South-South
Functional,,Aking,,,"Water Scheme, Source within 100m",1338200832068.jpg,Yes,5.43881835 8.63824247 161.1999969482422 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),No,1338200832068.jpg,water,Cross River,cross_river_akamkpa,b553c51a-e3a6-4335-a59e-4d864d915db0,Eku,Tap,outlet,,b553c51a-e3a6-4335-a59e-4d864d915db0,South-South
Functional,,AWI,,,Stand Alone Water Point,1337875951519.jpg,Yes,5.25375634 8.36028789 148.8000030517578 3.0,True,Akamkpa,29,29,29.0,Hand Pump,Yes,1337875951519.jpg,water,Cross River,cross_river_akamkpa,63d5870e-aa1d-43e3-9c7c-1c9bbd7387aa,Awi,Borehole,water_source,borehole_tube_well,63d5870e-aa1d-43e3-9c7c-1c9bbd7387aa,South-South
Functional,,Awi,,,"Water Scheme, Source within 100m",1337952269825.jpg,Yes,5.24675664 8.36201377 135.89999389648438 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),No,1337952269825.jpg,water,Cross River,cross_river_akamkpa,1f1489c4-0250-4f1c-a0bb-9d608188f6e1,Awi,Tap,outlet,,1f1489c4-0250-4f1c-a0bb-9d608188f6e1,South-South
Functional,,Awi,,,"Water Scheme, Source within 100m",1337951148242.jpg,Yes,5.25104073 8.36038214 137.3000030517578 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337951148242.jpg,water,Cross River,cross_river_akamkpa,8eab4436-76fe-4819-b602-cc08a2164030,Awi,Tap,outlet,,8eab4436-76fe-4819-b602-cc08a2164030,South-South
Functional,,Ayaebam,,,"Water Scheme, Source within 100m",1337945343254.jpg,Yes,5.25928797 8.3640836 128.10000610351563 5.0,True,Akamkpa,29,29,29.0,Tap (unknown lift),Yes,1337945343254.jpg,water,Cross River,cross_river_akamkpa,7e3f002a-cc0f-4671-b8d1-e58e8be57c28,Awi,Tap,outlet,,7e3f002a-cc0f-4671-b8d1-e58e8be57c28,South-South
