"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"33447",33447,"eba5d168-d453-4b24-b136-6dc06cf4370e","eba5d168-d453-4b24-b136-6dc06cf4370e","Gada","Sokoto","Northwest",230,"13.51329688 5.72093125 301.70001220703125 5.0","1343826000919.jpg","sokoto_gada","1343826000919.jpg","Handpump","handpump","borehole_tube_well","water_source","Tsitse","Tsitse","Yes","Hand Pump","No","Mechanical Issue","No","Stand Alone Water Point"
"33448",33448,"dd41a2f7-fa3e-4d88-b513-c07e5ad97d3a","dd41a2f7-fa3e-4d88-b513-c07e5ad97d3a","Gada","Sokoto","Northwest",230,"13.751256465911865 5.812819004058838 353.0 4.0","1343384131946.jpg","sokoto_gada","1343384131946.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Dukamaje","Ilah/Dukamaje","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"33449",33449,"547289b5-6720-49b3-97b5-da7cef720ae4","547289b5-6720-49b3-97b5-da7cef720ae4","Gada","Sokoto","Northwest",230,"13.71480934 5.53771555 358.20001220703125 5.0","1343308400161.jpg","sokoto_gada","1343308400161.jpg","Handpump","handpump",NA,"outlet","Mawa Habibu","Kadassaka","Yes","Hand Pump","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"33450",33450,"b4f1ec71-7c18-48fe-a42f-962780f21f21","b4f1ec71-7c18-48fe-a42f-962780f21f21","Gada","Sokoto","Northwest",230,"13.714386820793152 5.557483434677124 358.0 4.0","1343221926733.jpg","sokoto_gada","1343221926733.jpg","Overhead Tank (1,000)","one_thousand_overhead",NA,"outlet","Gubetawa","Kyadawa/holai","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 100m"
"33451",33451,"b70d0491-6e40-473f-8144-80653c05c9b9","b70d0491-6e40-473f-8144-80653c05c9b9","Gada","Sokoto","Northwest",230,"13.769581317901611 5.491619110107422 357.0 4.0","1343303615492.jpg","sokoto_gada","1343303615492.jpg","Overhead Tank (5,000)","ten_thousand_overhead",NA,"outlet","Wauru","Kyadawa/Holai","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"33452",33452,"f187c0ec-9038-487c-af27-4d3e62d11665","f187c0ec-9038-487c-af27-4d3e62d11665","Gada","Sokoto","Northwest",230,"13.65221773 5.51909543 346.1000061035156 5.0","1343469788943.jpg","sokoto_gada","1343469788943.jpg","Overhead Tank (1,000)","one_thousand_overhead","borehole_tube_well","water_source","Gidan Dille","Kiri","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"33453",33453,"7436b8dd-c75b-47e3-80ae-ff8ecd66a258","7436b8dd-c75b-47e3-80ae-ff8ecd66a258","Gada","Sokoto","Northwest",230,"13.736949563026428 5.527313947677612 362.0 4.0","1343225214089.jpg","sokoto_gada","1343225214089.jpg","Unimproved","unimproved","unprotected_dug_well","water_source","Gida Agallo","Kyadawa/holai","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"33454",33454,"f052a6f1-0c0a-4d1e-913d-491316c90eb0","f052a6f1-0c0a-4d1e-913d-491316c90eb0","Gada","Sokoto","Northwest",230,"13.79967123 5.70248191 344.70001220703125 5.0","1343299161228.jpg","sokoto_gada","1343299161228.jpg","Overhead Tank (5,000)","ten_thousand_overhead","borehole_tube_well","water_source","Bigal","Gada","Yes","Diesel","No","Poor Water Quality","No","Stand Alone Water Point"
"33455",33455,"a185fb72-6d92-48c5-992f-8949be65f465","a185fb72-6d92-48c5-992f-8949be65f465","Gada","Sokoto","Northwest",230,"13.68703939 5.69835479 349.5 5.0","1343343803876.jpg","sokoto_gada","1343343803876.jpg","Unimproved","unimproved","unprotected_dug_well","water_source","Yagarmawa","Kaffe","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"33456",33456,"191618e3-3f3a-4b5b-ad6b-5f9836a02089","191618e3-3f3a-4b5b-ad6b-5f9836a02089","Gada","Sokoto","Northwest",230,"13.76515709 5.47159667 340.20001220703125 5.0","1343220045771.jpg","sokoto_gada","1343220045771.jpg","Overhead Tank (5,000)","ten_thousand_overhead","borehole_tube_well","water_source","Gidan Kwanni","Kadadin Buda","Yes","Solar","No","Mechanical Issue","No","Stand Alone Water Point"
"33457",33457,"085c7a63-e3ec-4566-af4b-e95488fd1ef0","085c7a63-e3ec-4566-af4b-e95488fd1ef0","Gada","Sokoto","Northwest",230,"13.60426465 5.83926763 305.3999938964844 5.0","1343901665250.jpg","sokoto_gada","1343901665250.jpg","Handpump","handpump",NA,"outlet","Takalmawa","Gilbadi","Yes","Hand Pump","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"33458",33458,"ab3420d9-bafd-4430-ba37-0787458b1723","ab3420d9-bafd-4430-ba37-0787458b1723","Gada","Sokoto","Northwest",230,"13.766228556632996 5.494279861450195 361.0 4.0","1343305738417.jpg","sokoto_gada","1343305738417.jpg","Overhead Tank (5,000)","ten_thousand_overhead",NA,"outlet","Wauru","Kyadawa/Holai","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"33459",33459,"563e2200-afb9-4aca-997b-563afbf78415","563e2200-afb9-4aca-997b-563afbf78415","Gada","Sokoto","Northwest",230,"13.70769702 5.65783548 356.0 5.0","1343348835347.jpg","sokoto_gada","1343348835347.jpg","Overhead Tank (5,000)","ten_thousand_overhead","borehole_tube_well","water_source","Safiyal Kaurawa","Gada","Yes","Electric","No","Mechanical Issue","No","Stand Alone Water Point"
