breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,ten_thousand_overhead,Ogbagyi,,,"Water Scheme, Source within 100m",1347023329606.jpg,No,8.66543015 8.47598277 247.89999389648438 5.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1347023329606.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,b6f881ee-b79e-4daf-a872-5b59d30bab6d,Alogani,"Overhead Tank (10,000)",outlet,,b6f881ee-b79e-4daf-a872-5b59d30bab6d,North-Central
Functional,unimproved ,Nasarawa eggon,,,Stand Alone Water Point,1347448138399.jpg,Yes,8.71336169 8.54258903 244.1999969482422 5.0,False,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347448138399.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,0b62444d-2d66-443a-aed3-ba78880e1ead,Alizaga,Unimproved Well,water_source,unprotected_dug_well,0b62444d-2d66-443a-aed3-ba78880e1ead,North-Central
Functional,one_thousand_overhead,Ikka,,,"Water Scheme, Source within 100m",1299695055450.jpg,Yes,8.68069052696228 8.287001252174377 194.0 4.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1299695055450.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,4b9e5544-f2f4-4a4c-9ff0-3240101d2b4e,Ikkawangibi,"Overhead Tank (1,000)",outlet,,4b9e5544-f2f4-4a4c-9ff0-3240101d2b4e,North-Central
Functional,ten_thousand_overhead,Nasarawa Eggon,,,"Water Scheme, Source within 100m",1347451250470.jpg,Yes,8.71078506 8.52767216 273.6000061035156 5.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1347451250470.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,9bd59cc8-8966-4f1a-85fd-21e55e878447,Galle Alogani Wagan,"Overhead Tank (10,000)",outlet,,9bd59cc8-8966-4f1a-85fd-21e55e878447,North-Central
Functional,unimproved ,Nasarawa eggon,,,Stand Alone Water Point,1347444673554.jpg,Yes,8.71238603 8.54316119 290.5 5.0,False,Nasarawa-Eggon,521,521,521.0,,No,1347444673554.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,395fec03-593c-4282-b2ad-19912b8a5f39,Alizaga,Unimproved Well,water_source,protected_dug_well,395fec03-593c-4282-b2ad-19912b8a5f39,North-Central
Functional,handpump,Lizzin Keffi,,,"Water Scheme, Source within 100m",1347106352146.jpg,Yes,8.69946268 8.34935897 221.3000030517578 5.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347106352146.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,78aa4058-942d-4540-93e2-0c7a33ee89c6,Ezzen Lizin,Handpump,outlet,,78aa4058-942d-4540-93e2-0c7a33ee89c6,North-Central
Functional,handpump,Ang Dangana,,,"Water Scheme, Source within 100m",1347098273930.jpg,Yes,8.71324369 8.30981898 209.8000030517578 5.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347098273930.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,6921a3c0-348d-4e78-b6ff-398b6e661e01,Mada Station,Handpump,outlet,,6921a3c0-348d-4e78-b6ff-398b6e661e01,North-Central
Mechanical Issue,ten_thousand_overhead,Agbashun Odene,,,"Water Scheme, Source within 1km",1347099510826.jpg,No,8.66475577 8.29496908 227.10000610351563 5.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1347099510826.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,4e978a14-d0bf-4958-a6b0-1fcda8cfb819,Mada Station,"Overhead Tank (10,000)",outlet,,4e978a14-d0bf-4958-a6b0-1fcda8cfb819,North-Central
Poorly Constructed,one_thousand_overhead,Nasarawa eggon,,,Stand Alone Water Point,1347450260531.jpg,No,8.7124996 8.54008305 305.3999938964844 5.0,True,Nasarawa-Eggon,521,521,521.0,,No,1347450260531.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,b4ca47f7-29ea-454b-9d19-6d19356e42ba,Alizaga,"Overhead Tank (1,000)",water_source,borehole_tube_well,b4ca47f7-29ea-454b-9d19-6d19356e42ba,North-Central
Poorly Constructed,ten_thousand_overhead,Wowyen,,,"Water Scheme, Source within 100m",1347364344571.jpg,No,8.83175595 8.49152706 269.6000061035156 5.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1347364344571.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,1750ba2c-fb67-402d-b5b3-c166d56985e1,Ende,"Overhead Tank (10,000)",outlet,,1750ba2c-fb67-402d-b5b3-c166d56985e1,North-Central
Functional,handpump,Nas Eggon,,,,1347451217393.jpg,Yes,8.71088857 8.52753103 280.70001220703125 5.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347451217393.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,6abc9ff2-2fbd-4118-8816-060ea3e788c9,Alizaga/N/Eggon,Handpump,dk,,6abc9ff2-2fbd-4118-8816-060ea3e788c9,North-Central
Poorly Constructed,one_thousand_overhead,Nasarawa eggon,,,Stand Alone Water Point,1347447095901.jpg,No,8.71298976 8.54717865 278.29998779296875 5.0,True,Nasarawa-Eggon,521,521,521.0,,No,1347447095901.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,d8a3888a-832f-47a8-ba7a-34287dfc64f6,Alizaga,"Overhead Tank (1,000)",water_source,borehole_tube_well,d8a3888a-832f-47a8-ba7a-34287dfc64f6,North-Central
Mechanical Issue,one_thousand_overhead,Ikka,,,"Water Scheme, Source within 100m",1347102906692.jpg,No,8.68142185 8.28555095 187.1999969482422 5.0,True,Nasarawa-Eggon,521,521,521.0,Tap (unknown lift),No,1347102906692.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,ae840af7-b12e-40cd-b7a5-f13bbe3535e1,Ikka Eangibi,"Overhead Tank (1,000)",outlet,,ae840af7-b12e-40cd-b7a5-f13bbe3535e1,North-Central
Functional,handpump,Nasarawa Eggon,,,"Water Scheme, Source within 100m",1347436700801.jpg,Yes,8.70194904 8.53880096 291.8999938964844 5.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347436700801.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,185d0e8c-f315-433b-b23b-72c740ce9d4d,Nasarawa Eggon,Handpump,outlet,,185d0e8c-f315-433b-b23b-72c740ce9d4d,North-Central
Mechanical Issue,handpump,Nasarawa eggon,,,Stand Alone Water Point,1347446669468.jpg,No,8.71319987 8.54346962 288.0 5.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1347446669468.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,8a0dc64f-8799-47cd-9bbc-965b6631d1aa,Alizaga,Handpump,water_source,borehole_tube_well,8a0dc64f-8799-47cd-9bbc-965b6631d1aa,North-Central
Functional,handpump,Mada Station,,,"Water Scheme, Source within 100m",1299688139861.jpg,Yes,8.723670244216919 8.300498127937317 219.0 4.0,True,Nasarawa-Eggon,521,521,521.0,Hand Pump,No,1299688139861.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,5384f80a-5680-4926-805c-d358b20b63c2,Mada Station,Handpump,outlet,,5384f80a-5680-4926-805c-d358b20b63c2,North-Central
,unimproved ,Mada Station,,,,1347096903168.jpg,Don't Know,8.72063043 8.30037781 210.1999969482422 5.0,False,Nasarawa-Eggon,521,521,521.0,,Don't Know,1347096903168.jpg,water,Nasarawa,nasarawa_nasarawa_eggon,94cbc2e5-5a63-460c-ac4f-7d1f1812f198,Mada Ststion,Don't Know,dk,,94cbc2e5-5a63-460c-ac4f-7d1f1812f198,North-Central
