breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Achara Layout East,,,Stand Alone Water Point,1343401249776.jpg,Yes,6.40958774 7.48606458 240.89999389648438 5.0,False,Enugu South,197,197,197.0,,No,1343401249776.jpg,water,Enugu,enugu_enugu_south,287fe49b-3510-46d1-abf1-49a607df568c,06,Unimproved Well,water_source,unprotected_dug_well,287fe49b-3510-46d1-abf1-49a607df568c,Southeast
Functional,,Amechi,,,Stand Alone Water Point,1343381196392.jpg,Yes,6.37989946 7.51140941 229.5 5.0,False,Enugu South,197,197,197.0,,No,1343381196392.jpg,water,Enugu,enugu_enugu_south,cd2d5bd4-484f-4b08-9a6a-a1f657ed5eef,1,Unimproved Well,water_source,protected_dug_well,cd2d5bd4-484f-4b08-9a6a-a1f657ed5eef,Southeast
Mechanical Issue,,Ugwuaji,,,Stand Alone Water Point,1343647439238.jpg,No,6.40942908 7.54712699 178.6999969482422 5.0,True,Enugu South,197,197,197.0,Electric,No,1343647439238.jpg,water,Enugu,enugu_enugu_south,f82dc469-8580-486b-a51c-c005ba04393b,10,Borehole,water_source,borehole_tube_well,f82dc469-8580-486b-a51c-c005ba04393b,Southeast
Functional,,Achara Layout,,,Stand Alone Water Point,1343639685893.jpg,Yes,6.41832928 7.49672799 225.8000030517578 5.0,False,Enugu South,197,197,197.0,Manual,No,1343639685893.jpg,water,Enugu,enugu_enugu_south,83bb6fbf-1959-4a6c-ab7f-fe5155b9a6e7,Ward 7,Unimproved Well,water_source,protected_dug_well,83bb6fbf-1959-4a6c-ab7f-fe5155b9a6e7,Southeast
Functional,,Achara Layout West,,,Stand Alone Water Point,1343643517591.jpg,Yes,6.41945433 7.49763924 226.3000030517578 5.0,False,Enugu South,197,197,197.0,,No,1343643517591.jpg,water,Enugu,enugu_enugu_south,8bfdb317-aef3-4a5a-8020-c559b51a12d4,007,Unimproved Well,water_source,protected_dug_well,8bfdb317-aef3-4a5a-8020-c559b51a12d4,Southeast
Functional,,Achara Layout,,,Stand Alone Water Point,1343395451237.jpg,Yes,6.42339456 7.49232132 238.60000610351563 5.0,False,Enugu South,197,197,197.0,,No,1343395451237.jpg,water,Enugu,enugu_enugu_south,166257fe-3629-4d00-a433-17bf9f2a17c7,Ward 7,Unimproved Well,water_source,protected_dug_well,166257fe-3629-4d00-a433-17bf9f2a17c7,Southeast
Poorly Constructed,,AKWUKE,,,"Water Scheme, Source within 100m",1343492555795.jpg,No,6.38559388 7.48041365 244.0 5.0,True,Enugu South,197,197,197.0,Tap (unknown lift),Don't Know,1343492555795.jpg,water,Enugu,enugu_enugu_south,2da10c28-9e45-49a8-876a-3177e667d181,AKWUKE WARD 12,Tap,outlet,,2da10c28-9e45-49a8-876a-3177e667d181,Southeast
Don't Know,,AMECHI,,,Stand Alone Water Point,1343385810869.jpg,No,6.37678026 7.5021119 210.0 5.0,True,Enugu South,197,197,197.0,Hand Pump,No,1343385810869.jpg,water,Enugu,enugu_enugu_south,bb87ed11-2211-4a03-8e29-500f6cfaa70a,1,Borehole,water_source,borehole_tube_well,bb87ed11-2211-4a03-8e29-500f6cfaa70a,Southeast
Functional,,AKWUKE,,,"Water Scheme, Source within 100m",1343301177908.jpg,Yes,6.3829053 7.46855604 233.10000610351563 5.0,True,Enugu South,197,197,197.0,Tap (unknown lift),No,1343301177908.jpg,water,Enugu,enugu_enugu_south,92361649-9b51-4e77-9f8d-6c18e9ccaf13,AKWUKE WARD 12,Tap,outlet,,92361649-9b51-4e77-9f8d-6c18e9ccaf13,Southeast
Functional,,Ikirike,,,Stand Alone Water Point,1343403225382.jpg,Yes,6.41226513 7.48829504 258.6000061035156 5.0,False,Enugu South,197,197,197.0,,No,1343403225382.jpg,water,Enugu,enugu_enugu_south,2f242ee6-ea9d-472b-8d6f-a96068acb320,06,Unimproved Well,water_source,protected_dug_well,2f242ee6-ea9d-472b-8d6f-a96068acb320,Southeast
