breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,tap,Aleibiri,,,"Water Scheme, Source within 100m",1346150995719.jpg,No,5.073736310005188 5.8721548318862915 13.0 4.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1346150995719.jpg,water,Bayelsa,bayelsa_ekeremor,a614677a-f2c0-4e04-8c9d-590f5c72328d,2,Tap,outlet,,a614677a-f2c0-4e04-8c9d-590f5c72328d,South-South
Poorly Constructed,one_thousand_overhead,bilabri,,,Stand Alone Water Point,1346140378566.jpg,No,4.817424416542053 5.521649122238159 21.0 4.0,True,Ekeremor,185,185,185.0,,Don't Know,1346140378566.jpg,water,Bayelsa,bayelsa_ekeremor,9cd3074c-6996-48d1-b2b3-f147cb488ae9,11,"Overhead Tank (1,000)",water_source,borehole_tube_well,9cd3074c-6996-48d1-b2b3-f147cb488ae9,South-South
Under Construction,one_thousand_overhead,Kunou,,,"Water Scheme, Source within 100m",1346077571170.jpg,No,4.987009763717651 5.960372686386108 43.0 3.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1346077571170.jpg,water,Bayelsa,bayelsa_ekeremor,e45eb122-7b85-4ad8-885c-ab977fee01c1,5,"Overhead Tank (1,000)",outlet,,e45eb122-7b85-4ad8-885c-ab977fee01c1,South-South
Mechanical Issue,tap,Ekeremor,,,"Water Scheme, Source within 1km",1346151534682.jpg,No,5.05804166 5.77273736 22.100000381469727 3.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1346151534682.jpg,water,Bayelsa,bayelsa_ekeremor,3bf06294-b3ab-4a4b-a261-f835fcc6f737,8,Tap,outlet,,3bf06294-b3ab-4a4b-a261-f835fcc6f737,South-South
Mechanical Issue,handpump,Ekeremor,,,Stand Alone Water Point,1346080596683.jpg,No,5.05733888 5.78052004 30.899999618530273 5.0,True,Ekeremor,185,185,185.0,Hand Pump,No,1346080596683.jpg,water,Bayelsa,bayelsa_ekeremor,33d80f28-d14a-46ed-970a-ed96ab733291,8,Handpump,water_source,borehole_tube_well,33d80f28-d14a-46ed-970a-ed96ab733291,South-South
,one_thousand_overhead,Angbatugbene,,,"Water Scheme, Source within 100m",1345888371072.jpg,Don't Know,5.026974678039551 5.8897340297698975 33.0 4.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),Don't Know,1345888371072.jpg,water,Bayelsa,bayelsa_ekeremor,053e59f4-2503-41df-8285-c444f6d38565,4,"Overhead Tank (1,000)",outlet,,053e59f4-2503-41df-8285-c444f6d38565,South-South
Mechanical Issue,tap,Ekeremor,,,"Water Scheme, Source within 1km",1346073720174.jpg,No,5.06321884 5.78159171 28.700000762939453 5.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),Don't Know,1346073720174.jpg,water,Bayelsa,bayelsa_ekeremor,be3baa34-64f6-40da-a32b-ff36de8a1d25,8,Tap,outlet,,be3baa34-64f6-40da-a32b-ff36de8a1d25,South-South
Don't Know,tap,Isampou,,,"Water Scheme, Source within 1km",1345812762816.jpg,No,5.06765963 5.85342839 25.200000762939453 5.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1345812762816.jpg,water,Bayelsa,bayelsa_ekeremor,0b3543a5-1ef9-4e82-bd05-014ef15c9fec,1,Tap,outlet,,0b3543a5-1ef9-4e82-bd05-014ef15c9fec,South-South
Mechanical Issue,tap,Egbemo. Angalabiri,,,"Water Scheme, Source within 100m",1345816901969.jpg,No,4.91591501 5.82200073 24.0 5.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1345816901969.jpg,water,Bayelsa,bayelsa_ekeremor,b81d926c-f2c4-4493-92f9-36c03aedcfcd,12,Tap,outlet,,b81d926c-f2c4-4493-92f9-36c03aedcfcd,South-South
Mechanical Issue,one_thousand_overhead,Norgbene,,,"Water Scheme, Source within 100m",1345903134521.jpg,No,4.98897834 5.78364534 35.900001525878906 5.0,True,Ekeremor,185,185,185.0,Tap (unknown lift),No,1345903134521.jpg,water,Bayelsa,bayelsa_ekeremor,29c5461b-116e-4734-9a1a-8ed957054a94,7,"Overhead Tank (1,000)",outlet,,29c5461b-116e-4734-9a1a-8ed957054a94,South-South
