breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,,DAMBAJI,,,,1345887818661.jpg,No,10.88262958 10.61594125 358.0 5.0,False,Darazo,150,150,150.0,,No,1345887818661.jpg,water,Bauchi,bauchi_darazo,724f44a6-f286-4154-bcf8-980421c9f757,YAUTERE,Don't Know,dk,,724f44a6-f286-4154-bcf8-980421c9f757,Northeast
Functional,,GUDUGUL,,,,1345805265241.jpg,Yes,11.05125644 10.36653931 481.29998779296875 5.0,False,Darazo,150,150,150.0,,No,1345805265241.jpg,water,Bauchi,bauchi_darazo,72111331-16d2-4f16-b0b2-861d45885d16,DARAZO,Don't Know,dk,,72111331-16d2-4f16-b0b2-861d45885d16,Northeast
Mechanical Issue,,Fateh,,,Stand Alone Water Point,1345802941352.jpg,No,10.98167737 10.42504431 536.7999877929688 7.0,True,Darazo,150,150,150.0,Hand Pump,No,1345802941352.jpg,water,Bauchi,bauchi_darazo,d6187558-9391-4c55-b8cb-eee5d83a6b88,Darazo,Borehole,water_source,borehole_tube_well,d6187558-9391-4c55-b8cb-eee5d83a6b88,Northeast
Functional,,GATSANGA,,,,1345979975589.jpg,Yes,11.38871515 10.62804607 430.29998779296875 5.0,False,Darazo,150,150,150.0,,No,1345979975589.jpg,water,Bauchi,bauchi_darazo,2274fbc4-78c5-4c59-8a2c-c126433165ec,WAHU,Don't Know,dk,,2274fbc4-78c5-4c59-8a2c-c126433165ec,Northeast
Mechanical Issue,,Dambaji,,,Stand Alone Water Point,1345888378400.jpg,No,10.88318801 10.61401096 350.6000061035156 5.0,True,Darazo,150,150,150.0,Hand Pump,No,1345888378400.jpg,water,Bauchi,bauchi_darazo,b5a71c91-0067-484e-897a-14b48f8d4f07,Yautare,Borehole,water_source,borehole_tube_well,b5a71c91-0067-484e-897a-14b48f8d4f07,Northeast
Mechanical Issue,,Bulawa Sale village,,,Stand Alone Water Point,1346083115859.jpg,No,11.39679877 10.76612444 434.20001220703125 5.0,True,Darazo,150,150,150.0,,No,1346083115859.jpg,water,Bauchi,bauchi_darazo,58241334-7025-4b83-a016-9c57b7a4ae8d,Lanzai,Borehole,water_source,borehole_tube_well,58241334-7025-4b83-a016-9c57b7a4ae8d,Northeast
Functional,,Bogon Fulani,,,Stand Alone Water Point,1346158819922.jpg,Yes,11.26436613 10.80171813 429.20001220703125 5.0,False,Darazo,150,150,150.0,,No,1346158819922.jpg,water,Bauchi,bauchi_darazo,f8d382c2-3b10-45ae-8709-7c842658bb79,Papa,Unimproved Well,water_source,unprotected_dug_well,f8d382c2-3b10-45ae-8709-7c842658bb79,Northeast
Functional,,Shadirki,,,"Water Scheme, Source within 100m",1345907755490.jpg,Yes,10.89428188 10.38105364 542.0999755859375 5.0,True,Darazo,150,150,150.0,Tap (unknown lift),No,1345907755490.jpg,water,Bauchi,bauchi_darazo,5a871a55-d24a-4692-82da-859b7a6e0e26,Tauya,Tap,outlet,,5a871a55-d24a-4692-82da-859b7a6e0e26,Northeast
Functional,,Shadarki Village,,,"Water Scheme, Source within 100m",1345907681806.jpg,Yes,10.89526528 10.37952412 537.5999755859375 5.0,True,Darazo,150,150,150.0,Tap (unknown lift),No,1345907681806.jpg,water,Bauchi,bauchi_darazo,16a3c8e1-71f9-454a-97cd-f47a9e79f070,Tauya,Tap,outlet,,16a3c8e1-71f9-454a-97cd-f47a9e79f070,Northeast
Functional,,Tsangayari,,,Stand Alone Water Point,1345898161411.jpg,Yes,10.90010903 10.46608008 476.1000061035156 5.0,False,Darazo,150,150,150.0,,No,1345898161411.jpg,water,Bauchi,bauchi_darazo,04e9879e-3081-4320-acd9-8c553c6c782b,Tauya,Unimproved Well,water_source,unprotected_dug_well,04e9879e-3081-4320-acd9-8c553c6c782b,Northeast
