breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Ankung A,,,Stand Alone Water Point,1339674691442.jpg,Yes,9.402000904083252 7.975392937660217 788.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339674691442.jpg,water,Kaduna,kaduna_jaba,cd3371e5-6a40-428a-bda6-f5a6bf5b7419,Nduya,Borehole,water_source,borehole_tube_well,cd3371e5-6a40-428a-bda6-f5a6bf5b7419,Northwest
Poor Water Quality,,Loko,,,Stand Alone Water Point,1339592169067.jpg,No,9.443430304527283 8.058085441589355 806.0 2.0,False,Jaba,379,379,379.0,Manual,No,1339592169067.jpg,water,Kaduna,kaduna_jaba,f034c6b8-16c0-444c-9caf-b2631fd71f24,samban,Unimproved Well,water_source,unprotected_dug_well,f034c6b8-16c0-444c-9caf-b2631fd71f24,Northwest
Don't Know,,S/gari,,,Stand Alone Water Point,1339671645312.jpg,No,9.433709979057312 8.009210228919983 818.0 4.0,True,Jaba,379,379,379.0,Manual,No,1339671645312.jpg,water,Kaduna,kaduna_jaba,5f1cead3-47b8-4793-b860-7cd9c3243602,Sab-chem,Borehole,water_source,borehole_tube_well,5f1cead3-47b8-4793-b860-7cd9c3243602,Northwest
Functional,,Daji,,,Stand Alone Water Point,1339574106193.jpg,Yes,9.419692754745483 8.017401695251465 798.0 3.0,True,Jaba,379,379,379.0,Hand Pump,No,1339574106193.jpg,water,Kaduna,kaduna_jaba,29638c14-9a2e-40f1-92bc-6691b806f44e,Samban,Borehole,water_source,borehole_tube_well,29638c14-9a2e-40f1-92bc-6691b806f44e,Northwest
Functional,,Gidan Kundi,,,Stand Alone Water Point,1339682916623.jpg,Yes,9.44273293018341 7.954176664352417 852.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339682916623.jpg,water,Kaduna,kaduna_jaba,7685fe4e-8561-44b0-9ed3-78928633961f,Hakwain,Borehole,water_source,borehole_tube_well,7685fe4e-8561-44b0-9ed3-78928633961f,Northwest
Mechanical Issue,,gyara,,,Stand Alone Water Point,1339667516389.jpg,No,9.383874535560608 7.964508533477783 772.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339667516389.jpg,water,Kaduna,kaduna_jaba,e81660d9-24af-4f21-8ab5-096c3b5f1d82,gyara,Borehole,water_source,borehole_tube_well,e81660d9-24af-4f21-8ab5-096c3b5f1d82,Northwest
Mechanical Issue,,CHORI GALADIMA,,,Stand Alone Water Point,1339679486590.jpg,No,9.542967081069946 8.05198609828949 751.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339679486590.jpg,water,Kaduna,kaduna_jaba,7862a2c6-d694-4738-a222-3a3494863a7d,CHORI,Borehole,water_source,borehole_tube_well,7862a2c6-d694-4738-a222-3a3494863a7d,Northwest
Functional,,Ngarshang,,,Stand Alone Water Point,1339686923621.jpg,Yes,9.450200200080872 8.019311428070068 813.0 6.0,False,Jaba,379,379,379.0,,No,1339686923621.jpg,water,Kaduna,kaduna_jaba,44914bc1-1199-494e-8ab1-23adb7147a64,Fada ward,Unimproved Well,water_source,unprotected_dug_well,44914bc1-1199-494e-8ab1-23adb7147a64,Northwest
Dry Well,,Ramindop c,,,Stand Alone Water Point,1339581228601.jpg,No,9.364192485809326 8.021913170814514 624.0 4.0,False,Jaba,379,379,379.0,,No,1339581228601.jpg,water,Kaduna,kaduna_jaba,aeff73e1-5fca-4f85-8689-e972ffb6e345,Nduya,Unimproved Well,water_source,protected_dug_well,aeff73e1-5fca-4f85-8689-e972ffb6e345,Northwest
Functional,,ung-Rana,,,Stand Alone Water Point,1339684755944.jpg,Yes,9.472859501838684 7.971053123474121 810.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339684755944.jpg,water,Kaduna,kaduna_jaba,a23a4198-5b18-438b-8b58-14889fbd57ee,dura,Borehole,water_source,borehole_tube_well,a23a4198-5b18-438b-8b58-14889fbd57ee,Northwest
Mechanical Issue,,CHORI BURWAYE,,,Stand Alone Water Point,1339677803774.jpg,No,9.531937837600708 8.071496486663818 773.0 4.0,True,Jaba,379,379,379.0,Diesel,No,1339677803774.jpg,water,Kaduna,kaduna_jaba,762b53b3-af66-4cba-9165-28ab59158415,CHORI,Borehole,water_source,borehole_tube_well,762b53b3-af66-4cba-9165-28ab59158415,Northwest
Mechanical Issue,,Ramindop C,,,Stand Alone Water Point,1339581649309.jpg,No,9.36461091041565 8.021382093429565 614.0 4.0,True,Jaba,379,379,379.0,,No,1339581649309.jpg,water,Kaduna,kaduna_jaba,0b407257-4f90-482b-b5fb-d34b4c431fa0,Nduya,Borehole,water_source,borehole_tube_well,0b407257-4f90-482b-b5fb-d34b4c431fa0,Northwest
Poor Water Quality,,Ramindop,,,Stand Alone Water Point,1339579856277.jpg,No,9.34837281703949 8.02603304386139 586.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339579856277.jpg,water,Kaduna,kaduna_jaba,db457160-7303-446e-905a-507df35f3546,Nduya,Borehole,water_source,borehole_tube_well,db457160-7303-446e-905a-507df35f3546,Northwest
Poor Water Quality,,Loko,,,Stand Alone Water Point,1339592251162.jpg,No,9.443548321723938 8.057903051376343 808.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339592251162.jpg,water,Kaduna,kaduna_jaba,2d0fc1b9-f921-4f67-a15a-9a58f49dfe71,samban ,Borehole,water_source,borehole_tube_well,2d0fc1b9-f921-4f67-a15a-9a58f49dfe71,Northwest
Mechanical Issue,,CHORI GALADIMA,,,Stand Alone Water Point,1339679982876.jpg,No,9.542022943496704 8.050655722618103 749.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339679982876.jpg,water,Kaduna,kaduna_jaba,b90d96d0-3a43-4daf-9051-03a50c771ada,CHORI,Borehole,water_source,borehole_tube_well,b90d96d0-3a43-4daf-9051-03a50c771ada,Northwest
Mechanical Issue,,UBE SABON GARIN CHORI,,,Stand Alone Water Point,1339609755005.jpg,No,9.514111876487732 8.08895230293274 776.0 4.0,True,Jaba,379,379,379.0,Hand Pump,No,1339609755005.jpg,water,Kaduna,kaduna_jaba,4daba530-24ff-469c-b7a2-035d54715acc,CHORI,Borehole,water_source,borehole_tube_well,4daba530-24ff-469c-b7a2-035d54715acc,Northwest
Poor Water Quality,,CHORI BARAKI,,,Stand Alone Water Point,1339933939901.jpg,No,9.4991934299469 8.047630190849304 778.0 4.0,False,Jaba,379,379,379.0,,No,1339933939901.jpg,water,Kaduna,kaduna_jaba,5bef37ca-19ba-412a-b364-52a6d6887b81,CHORI,Unimproved Well,water_source,unprotected_dug_well,5bef37ca-19ba-412a-b364-52a6d6887b81,Northwest
Mechanical Issue,,Nok,,,Stand Alone Water Point,1339674276186.jpg,No,9.50118362903595 8.022084832191467 765.0 6.0,True,Jaba,379,379,379.0,Hand Pump,No,1339674276186.jpg,water,Kaduna,kaduna_jaba,516735a8-bc70-48af-a028-9d50af4d3023,Nok,Borehole,water_source,borehole_tube_well,516735a8-bc70-48af-a028-9d50af4d3023,Northwest
Functional,,ANGWAN RANA,,,Stand Alone Water Point,1339589556594.jpg,Yes,9.573807120323181 8.116697072982788 775.0 4.0,True,Jaba,379,379,379.0,,No,1339589556594.jpg,water,Kaduna,kaduna_jaba,079f2c15-6259-40d6-aaa3-34a235bb4732,DADDU,Borehole,water_source,borehole_tube_well,079f2c15-6259-40d6-aaa3-34a235bb4732,Northwest
