"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",13793,"c38a89a7-1bf1-48ac-a76b-22cf20459d38","ekiti_south_west","ekiti","southwest","7.63502147 5.07229852 532.0999755859375 5.0","Ilupeju Prim School","primary_only","ekiti_ekiti_south_west",189,"1346308722666.jpg","c38a89a7-1bf1-48ac-a76b-22cf20459d38","primary_only","1346308722666.jpg",6,"formal_educ",FALSE,TRUE,4,6,NA,NA,TRUE,TRUE,0,0.736111111111111,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,17.8571428571429,FALSE,FALSE,TRUE,FALSE,Inf,Inf,20.8333333333333,Inf,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2",13794,"028207e8-b4fa-4a0b-b85c-ca41c0f1f24a","ekiti_south_west","ekiti","southwest","7.49946617 5.05628641 398.1000061035156 5.0","L.A N/P SCH","preprimary_and_primary","ekiti_ekiti_south_west",189,"1345993381903.jpg","028207e8-b4fa-4a0b-b85c-ca41c0f1f24a","preprimary_and_primary","1345993381903.jpg",8,"formal_educ",FALSE,FALSE,0,8,467,2.40721649484536,TRUE,FALSE,0,0.830188679245283,FALSE,NA,NA,FALSE,3,FALSE,FALSE,FALSE,FALSE,16.1666666666667,FALSE,FALSE,FALSE,FALSE,5.24324324324324,5.24324324324324,24.25,8,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"3",13795,"9e67d16f-d1c0-4e71-b04d-d4d8162d418c","ekiti_south_west","ekiti","southwest","7.60740225 5.10531902 478.20001220703125 5.0","L.A Pilot Nsr Prim School","preprimary_and_primary","ekiti_ekiti_south_west",189,"1335865647846.jpg","9e67d16f-d1c0-4e71-b04d-d4d8162d418c","preprimary_and_primary","1335865647846.jpg",28,"formal_educ",FALSE,FALSE,3,22,785,3.47345132743363,TRUE,FALSE,0,1.40425531914894,FALSE,FALSE,113,TRUE,4,FALSE,FALSE,FALSE,FALSE,25.1111111111111,FALSE,TRUE,TRUE,TRUE,2.3298969072165,2.3298969072165,8.07142857142857,Inf,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4",13796,"e00471ab-468c-4917-8948-dfa63acc5b28","ekiti_south_west","ekiti","southwest","7.50432538 4.98239621 417.79998779296875 5.0","Ogotun High Sch, Ogotun Ekiti","juniors_sec_only","ekiti_ekiti_south_west",189,"1345823956689.jpg","e00471ab-468c-4917-8948-dfa63acc5b28","juniors_sec_only","1345823956689.jpg",35,"formal_educ",TRUE,FALSE,10,13,NA,NA,TRUE,NA,61,1.30666666666667,TRUE,TRUE,86.5,FALSE,5,FALSE,FALSE,FALSE,FALSE,23.0666666666667,FALSE,FALSE,FALSE,FALSE,23.0666666666667,34.6,9.88571428571429,5,14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"5",13797,"40498c97-b4a9-4990-bd10-6ac08be4e259","ekiti_south_west","ekiti","southwest","7.50446899 5.06376675 404.5 5.0","Christ Foundation N/P School Odo Igbara","preprimary_and_primary","ekiti_ekiti_south_west",189,"1346157021653.jpg","40498c97-b4a9-4990-bd10-6ac08be4e259","preprimary_and_primary","1346157021653.jpg",13,"formal_educ",FALSE,FALSE,4,9,62,0.21830985915493,TRUE,TRUE,80,0.906040268456376,FALSE,TRUE,71,TRUE,2,FALSE,TRUE,FALSE,FALSE,20.2857142857143,FALSE,FALSE,FALSE,TRUE,1.89333333333333,1.89333333333333,21.8461538461538,6.5,9,FALSE,NA,FALSE,FALSE,TRUE,FALSE
"6",13798,"41780c5b-49c3-4404-8232-9f9ae0d37581","ekiti_south_west","ekiti","southwest","7.49687567 5.06231468 374.0 5.0","AUD Nus/Pry Sch Igbara odo","primary_only","ekiti_ekiti_south_west",189,"1346158196517.jpg","41780c5b-49c3-4404-8232-9f9ae0d37581","primary_only","1346158196517.jpg",7,"formal_educ",FALSE,FALSE,4,7,NA,NA,TRUE,FALSE,0,0.714285714285714,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,13.3333333333333,FALSE,FALSE,TRUE,FALSE,Inf,Inf,17.1428571428571,7,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"7",13799,"35a10625-a313-4b06-9b17-873be7911adc","ekiti_south_west","ekiti","southwest","7.55077815 4.97155321 430.29998779296875 5.0","Ajebamidele Community Nur/Pry Sch","preprimary_and_primary","ekiti_ekiti_south_west",189,"1345817807050.jpg","35a10625-a313-4b06-9b17-873be7911adc","preprimary_and_primary","1345817807050.jpg",7,"formal_educ",FALSE,FALSE,2,6,490,4.66666666666667,TRUE,FALSE,0,1.28260869565217,TRUE,TRUE,26.25,FALSE,2,FALSE,FALSE,FALSE,FALSE,17.5,FALSE,FALSE,TRUE,FALSE,1.90909090909091,1.90909090909091,15,Inf,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"8",13800,"900e9a8c-95db-4f63-aaaa-07ab3a842b61","ekiti_south_west","ekiti","southwest","7.60763829 5.10473058 472.5 5.0","St. Patrick Catholic Pry Sch","preprimary_and_primary","ekiti_ekiti_south_west",189,"1335866001265.jpg","900e9a8c-95db-4f63-aaaa-07ab3a842b61","preprimary_and_primary","1335866001265.jpg",10,"formal_educ",FALSE,FALSE,0,8,793,3.27685950413223,TRUE,FALSE,0,1.03361344537815,FALSE,NA,NA,FALSE,3,TRUE,FALSE,FALSE,FALSE,26.8888888888889,FALSE,FALSE,FALSE,TRUE,1.83333333333333,1.83333333333333,24.2,Inf,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9",13801,"26ad4771-415f-46a5-8df7-705366f2719a","ekiti_south_west","ekiti","southwest","7.50493562 5.01047952 403.8999938964844 5.0","Ojorube grammar schl ogotun","juniors_sec_only","ekiti_ekiti_south_west",189,"1345992033714.jpg","26ad4771-415f-46a5-8df7-705366f2719a","juniors_sec_only","1345992033714.jpg",22,"formal_educ",TRUE,FALSE,4,13,NA,NA,TRUE,NA,0,0.91566265060241,FALSE,NA,NA,TRUE,0,FALSE,FALSE,TRUE,FALSE,39.75,TRUE,FALSE,FALSE,FALSE,2.65,2.65,7.22727272727273,Inf,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"10",13802,"a2040436-884c-4086-94f5-1d8525d9db89","ekiti_south_west","ekiti","southwest","7.51428259 4.99566765 411.8999938964844 5.0","Emmanuel CAC Nur/Pry Sch, Ogotun","preprimary_and_primary","ekiti_ekiti_south_west",189,"1345894844491.jpg","a2040436-884c-4086-94f5-1d8525d9db89","preprimary_and_primary","1345894844491.jpg",9,"formal_educ",FALSE,TRUE,2,8,520,2.82608695652174,TRUE,TRUE,0,0.803921568627451,FALSE,TRUE,18.4,FALSE,5,FALSE,FALSE,TRUE,FALSE,15.3333333333333,FALSE,FALSE,FALSE,FALSE,NA,NA,20.4444444444444,Inf,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
