"","X","uuid","mylga","mylga_state","mylga_zone","gps","school_name","level_of_education","unique_lga","X_lga_id","photo","X_id","facility_type","formhub_photo_id","num_tchrs_total","Type","school_1kmplus_catchment_area","potable_water","num_classrms_need_maj_repairs","num_tchrs_with_nce","num_textbooks","textbook_to_pupil_ratio","natl_curriculum_yn","school_1kmplus_secondary_school","students_living_3kmplus_school","male_to_female_student_ratio","education_improved_sanitation","gender_separated_toilets_yn","pupil_toilet_ratio_facility","power_access","num_classrms_need_min_repairs","covered_roof_good_condi","access_clinic_dispensary","access_first_aid","wall_fence_good_condi","pupil_classrm_ratio","classes_outside_yn","two_shifts_yn","multigrade_classrms","chalkboard_each_classroom_yn","pupil_bench_ratio","pupil_desk_ratio","pupil_tchr_ratio","teacher_nonteachingstaff_ratio","num_tchrs_attended_training","tchr_pay_delay","tchr_pay_miss","provide_exercise_books_yn","provide_pens_yn","teacher_guide_yn","functioning_library_yn"
"1",3926,"c403f835-fa03-4dc8-b949-09b339223c92","ankpa","kogi","north_central","7.4275805 7.71215665 494.6000061035156 7.0","Grammer.sendry.sch.","junior_and_senior_sec","kogi_ankpa",55,"1345901306032.jpg","c403f835-fa03-4dc8-b949-09b339223c92","junior_and_senior_sec","1345901306032.jpg",11,"formal_educ",FALSE,FALSE,2,6,220,0.846153846153846,TRUE,FALSE,8,1.47619047619048,FALSE,TRUE,65,FALSE,2,FALSE,FALSE,FALSE,FALSE,28.8888888888889,FALSE,FALSE,FALSE,FALSE,8.125,5,23.6363636363636,5.5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2",3927,"2ac5e9f4-719b-414b-9af7-812b87c99f22","ankpa","kogi","north_central","7.34991464 7.65365886 402.8999938964844 5.0","LGEA. SCH A & B AMOKE","primary_only","kogi_ankpa",55,"1345996783526.jpg","2ac5e9f4-719b-414b-9af7-812b87c99f22","primary_only","1345996783526.jpg",18,"formal_educ",FALSE,FALSE,3,16,NA,NA,FALSE,TRUE,0,0.8,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,30,TRUE,FALSE,TRUE,TRUE,9,9,10,Inf,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3",3928,"bee7a8c7-14e6-4c20-bb18-064764d20a1e","ankpa","kogi","north_central","7.45079005 7.64524533 475.5 5.0","LGEA ENOKPOLI","primary_only","kogi_ankpa",55,"1346166695292.jpg","bee7a8c7-14e6-4c20-bb18-064764d20a1e","primary_only","1346166695292.jpg",11,"formal_educ",FALSE,FALSE,2,10,NA,NA,FALSE,TRUE,0,0.9375,FALSE,NA,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,TRUE,4.65,4.65,16.9090909090909,Inf,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4",3929,"15fc9d55-cc97-454b-9514-3ddaf85e8c4d","ankpa","kogi","north_central","7.47574975 7.76763079 276.70001220703125 16.0","L.g.e.a.primary.school.ukpaba.","primary_only","kogi_ankpa",55,"1346171227248.jpg","15fc9d55-cc97-454b-9514-3ddaf85e8c4d","primary_only","1346171227248.jpg",5,"formal_educ",FALSE,FALSE,0,4,NA,NA,FALSE,TRUE,6,2.2463768115942,FALSE,NA,NA,FALSE,2,FALSE,FALSE,FALSE,FALSE,37.3333333333333,FALSE,FALSE,FALSE,FALSE,44.8,7.72413793103448,44.8,Inf,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5",3930,"a035dc10-a4af-4141-804b-79ef779442d9","ankpa","kogi","north_central","7.35295862 7.68348337 439.29998779296875 5.0","LGEA Pry sch B","primary_only","kogi_ankpa",55,"1345981639339.jpg","a035dc10-a4af-4141-804b-79ef779442d9","primary_only","1345981639339.jpg",8,"formal_educ",FALSE,FALSE,2,7,NA,NA,FALSE,FALSE,0,0.958333333333333,FALSE,NA,NA,FALSE,2,FALSE,FALSE,TRUE,FALSE,39.1666666666667,FALSE,FALSE,FALSE,FALSE,Inf,23.5,29.375,Inf,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6",3931,"b7641ba3-6c90-4a8c-9134-0f950033aae5","ankpa","kogi","north_central","7.54841381 7.62786998 400.1000061035156 5.0","LGEA PRIMARY SCH B OLUFOFO","primary_only","kogi_ankpa",55,"1345980228955.jpg","b7641ba3-6c90-4a8c-9134-0f950033aae5","primary_only","1345980228955.jpg",3,"formal_educ",FALSE,FALSE,3,2,NA,NA,TRUE,FALSE,0,1.2,FALSE,NA,NA,FALSE,1,FALSE,FALSE,FALSE,FALSE,36.6666666666667,FALSE,FALSE,FALSE,FALSE,14.6666666666667,8.8,73.3333333333333,Inf,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"7",3932,"c0c8b5ad-eb15-49fc-beaf-5b21ca2b9bb6","ankpa","kogi","north_central","7.42555655 7.71439738 486.79998779296875 5.0","Ojoku.community.secondry.school.","junior_and_senior_sec","kogi_ankpa",55,"1345898632193.jpg","c0c8b5ad-eb15-49fc-beaf-5b21ca2b9bb6","junior_and_senior_sec","1345898632193.jpg",13,"formal_educ",FALSE,FALSE,1,9,185,0.807860262008734,TRUE,FALSE,29,0.861788617886179,FALSE,FALSE,76.3333333333333,FALSE,2,FALSE,FALSE,FALSE,FALSE,25.4444444444444,FALSE,FALSE,FALSE,FALSE,4.40384615384615,2.24509803921569,17.6153846153846,13,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"8",3933,"9ca1fcfc-66b6-4db1-8b2a-5d1f1af68779","ankpa","kogi","north_central","7.42738566 7.6231317 436.3999938964844 5.0","UBE Junior  Sec Sch QIC ANKPA","juniors_sec_only","kogi_ankpa",55,"1345884226615.jpg","9ca1fcfc-66b6-4db1-8b2a-5d1f1af68779","juniors_sec_only","1345884226615.jpg",19,"formal_educ",FALSE,FALSE,0,14,NA,NA,TRUE,FALSE,0,0.826086956521739,FALSE,NA,NA,FALSE,6,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,TRUE,4.2,0.646153846153846,4.42105263157895,Inf,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9",3934,"ede3f381-40cd-4d90-a10d-f2dad3fad6f7","ankpa","kogi","north_central","7.46752801 7.75063742 304.3999938964844 5.0","L.g.e.a.onupi.","primary_only","kogi_ankpa",55,"1346225596583.jpg","ede3f381-40cd-4d90-a10d-f2dad3fad6f7","primary_only","1346225596583.jpg",9,"formal_educ",FALSE,FALSE,1,8,NA,NA,TRUE,FALSE,50,0.733333333333333,TRUE,TRUE,52,FALSE,3,FALSE,FALSE,FALSE,FALSE,29.7142857142857,FALSE,FALSE,FALSE,FALSE,9.90476190476191,5.07317073170732,23.1111111111111,9,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"10",3935,"018d7c6b-0b25-4ed9-a36c-2bc5d942b734","ankpa","kogi","north_central","7.39818456 7.65893517 421.0 5.0","LGEA SCH B UGOLO OFAIGELE","primary_only","kogi_ankpa",55,"1345979032486.jpg","018d7c6b-0b25-4ed9-a36c-2bc5d942b734","primary_only","1345979032486.jpg",8,"formal_educ",TRUE,FALSE,2,7,NA,NA,FALSE,FALSE,20,1.24489795918367,FALSE,NA,NA,FALSE,0,FALSE,FALSE,TRUE,FALSE,18.3333333333333,FALSE,FALSE,FALSE,FALSE,5.5,5.5,13.75,Inf,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
